Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.2907,Digging,Traveling,0.0,0.0,4.7809,Digging,Idle,0.0
2,08:15,4.516526315789478,1.1291315789473695,0.0,Charging,Serving CEV,0.0,0.0,2.9903,Loading/Swinging,Idle,-1.1291315789473695
3,08:30,0.0,1.1291315789473695,5.3659,Digging,Idle,0.0,0.0,5.3659,Digging,Traveling,-1.1291315789473695
4,08:45,0.0,1.1291315789473695,5.2098,Digging,Idle,8.0,2.0,0.0264,Charging,Serving CEV,0.8708684210526305
5,09:00,8.0,3.1291315789473693,0.061,Charging,Serving CEV,-0.0,2.0,4.7809,Digging,Idle,-1.1291315789473693
6,09:15,0.0,3.1291315789473693,4.5629,Digging,Idle,8.0,4.0,0.1325,Charging,Serving CEV,0.8708684210526307
7,09:30,7.215157894736842,4.932921052631579,0.0,Charging,Serving CEV,0.0,4.0,4.6483,Traveling,Idle,-0.9329210526315794
8,09:45,0.0,4.932921052631579,4.7093,Traveling,Idle,0.0,4.0,5.4411,Digging,Idle,-0.9329210526315794
9,10:00,0.0,4.932921052631579,5.4411,Digging,Idle,0.0,4.0,4.4919,Digging,Idle,-0.9329210526315794
10,10:15,0.0,4.932921052631579,4.7653,Digging,Idle,-9.937917155866672e-12,3.9999999999975153,4.8905,Digging,Idle,-0.9329210526340641
11,10:30,0.0,4.932921052631579,3.7992,Loading/Swinging,Idle,8.0,5.999999999997515,1.3131,Charging,Serving CEV,1.0670789473659354
12,10:45,8.000000000000002,6.932921052631579,0.0,Charging,Serving CEV,8.0,7.999999999997515,0.0,Charging,Serving CEV,1.0670789473659354
13,11:00,0.0,6.932921052631579,4.7425,Digging,Idle,0.0,7.999999999997515,4.8277,Digging,Traveling,1.0670789473659354
14,11:15,0.0,6.932921052631579,4.4502,Traveling,Idle,0.0,7.999999999997515,4.5117,Traveling,Charging (grid),1.0670789473659354
15,11:30,0.0,6.932921052631579,5.4411,Digging,Idle,0.0,7.999999999997515,4.7843,Digging,Charging (grid),1.0670789473659354
16,11:45,0.0,6.932921052631579,5.4411,Digging,Idle,0.0,7.999999999997515,5.3389,Digging,Charging (grid),1.0670789473659354
17,12:00,2.0847368421198573,7.454105263161543,0.0,Charging,Serving CEV,0.0,7.999999999997515,0.0,,Charging (grid),0.5458947368359715
18,12:15,7.890277008294886,9.426674515235264,0.0,Charging,Serving CEV,0.0,7.999999999997515,0.0,,Charging (grid),-1.4266745152377496
19,12:30,7.584722262721321,11.322855080915595,0.0,Charging,Serving CEV,0.0,7.999999999997515,0.0,,Charging (grid),-3.32285508091808
20,12:45,0.0,11.322855080915595,0.0,,Traveling,0.0,7.999999999997515,0.0,,Charging (grid),-3.32285508091808
21,13:00,0.0,11.322855080915595,0.0,,Charging (grid),0.0,7.999999999997515,0.0,,Charging (grid),-3.32285508091808
22,13:15,0.0,11.322855080915595,0.0,,Charging (grid),0.0,7.999999999997515,0.0,,Charging (grid),-3.32285508091808
23,13:30,0.0,11.322855080915595,0.0,,Charging (grid),0.0,7.999999999997515,0.0,,Traveling,-3.32285508091808
24,13:45,0.0,11.322855080915595,0.0,,Charging (grid),8.0,9.999999999997515,0.0,Charging,Serving CEV,-1.32285508091808
25,14:00,0.0,11.322855080915595,2.2701,Loading/Swinging,Charging (grid),0.0,9.999999999997515,4.2582,Digging,Idle,-1.32285508091808
26,14:15,0.0,11.322855080915595,4.7843,Digging,Charging (grid),0.0,9.999999999997515,4.2907,Digging,Idle,-1.32285508091808
27,14:30,0.0,11.322855080915595,4.617,Traveling,Charging (grid),0.0,9.999999999997515,3.7534,Traveling,Idle,-1.32285508091808
28,14:45,0.0,11.322855080915595,4.2907,Digging,Charging (grid),0.0,9.999999999997515,4.2582,Digging,Idle,-1.32285508091808
29,15:00,0.0,11.322855080915595,0.2481,Idle,Charging (grid),8.0,11.999999999997515,0.0,Charging,Serving CEV,0.6771449190819201
30,15:15,0.0,11.322855080915595,3.4034,Loading/Swinging,Charging (grid),0.0,11.999999999997515,3.9497,Loading/Swinging,Idle,0.6771449190819201
31,15:30,0.0,11.322855080915595,2.9366,Loading/Swinging,Charging (grid),0.0,11.999999999997515,3.9497,Loading/Swinging,Idle,0.6771449190819201
32,15:45,0.0,11.322855080915595,2.9596,Loading/Swinging,Charging (grid),8.0,13.999999999997515,0.4689,Charging,Serving CEV,2.67714491908192
33,16:00,0.0,11.322855080915595,4.5117,Traveling,Traveling,0.0,13.999999999997515,2.8,Loading/Swinging,Idle,2.67714491908192
34,16:15,5.89754093354099,12.797240314300842,0.7188,Charging,Serving CEV,0.0,13.999999999997515,4.6066,Traveling,Idle,1.2027596856966731
35,16:30,0.0,12.797240314300842,5.3389,Digging,Idle,0.0,13.999999999997515,4.3319,Loading/Swinging,Idle,1.2027596856966731
36,16:45,0.0,12.797240314300842,3.0868,Loading/Swinging,Idle,0.0,13.999999999997515,3.203,Loading/Swinging,Idle,1.2027596856966731
37,17:00,0.9458136350767851,13.033693723070037,0.0,Charging,Serving CEV,8.0,15.999999999997515,0.0,Charging,Serving CEV,2.9663062769274777
38,17:15,7.950220334995957,15.021248806819026,0.0,Charging,Serving CEV,8.0,17.999999999997513,0.0,Charging,Serving CEV,2.9787511931784874
39,17:30,8.0,17.021248806819024,0.0,Charging,Serving CEV,8.0,19.999999999997513,0.0,Charging,Serving CEV,2.978751193178489
40,17:45,7.160514719210743,18.81137748662171,0.0,Charging,Serving CEV,8.0,21.999999999997513,0.0,Charging,Serving CEV,3.1886225133758046
41,18:00,7.623130804252063,20.717160187684723,0.0,Charging,Serving CEV,8.0,23.999999999997513,0.0,Charging,Serving CEV,3.2828398123127904
42,18:15,8.0,22.717160187684723,0.0,Charging,Serving CEV,2.310210526326273,24.57755263157908,0.0,Charging,Serving CEV,1.8603924438943586
43,18:30,7.177729957670943,24.51159267710246,0.0,Charging,Serving CEV,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
44,18:45,0.0,24.51159267710246,0.0,,Traveling,0.0,24.57755263157908,0.0,,Traveling,0.06595995447662162
45,19:00,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
46,19:15,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
47,19:30,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
48,19:45,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
49,20:00,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
50,20:15,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
51,20:30,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
52,20:45,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Idle,0.06595995447662162
53,21:00,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
54,21:15,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
55,21:30,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
56,21:45,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
57,22:00,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
58,22:15,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
59,22:30,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
60,22:45,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
61,23:00,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
62,23:15,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
63,23:30,0.0,24.51159267710246,0.0,,Charging (grid),0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
64,23:45,0.0,24.51159267710246,0.0,,Idle,0.0,24.57755263157908,0.0,,Charging (grid),0.06595995447662162
