Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,248.63790307884045
4,247.89473684210526,248.63790307884045
5,247.8947368421053,248.63790307884045
6,247.8947368421053,248.63790307884045
7,245.78947368421055,248.63790307884045
8,244.68975069252076,246.5326399209457
9,244.68975069252076,244.42737676305097
10,244.68975069252076,244.42737676305097
11,244.68975069252076,244.82267046836213
12,244.68975069252076,245.29302465637738
13,242.58448753462602,245.76337884439263
14,242.58448753462602,246.2341818340263
15,242.58448753462602,246.70437907256445
16,242.58448753462602,247.1751820621981
17,242.58448753462602,247.64598505183176
18,240.47922437673128,248.1167880414654
19,238.37396121883654,248.58759103109904
20,238.37396121883654,249.0583940207327
21,238.83710939398355,249.52919701036635
22,239.30025756913057,250.0
23,239.76340574427758,250.0
24,240.2265539194246,248.31165534180278
25,240.6897020945716,246.2952524290763
26,241.1528502697186,246.2952524290763
27,241.61599844486562,246.2952524290763
28,242.07914662001264,244.37975217267467
29,242.54229479515965,244.37975217267467
30,243.00544297030666,244.37975217267467
31,243.46859114545367,244.37975217267467
32,243.93173932060068,244.37975217267467
33,244.3948874957477,242.35007628781668
34,244.3948874957477,242.35007628781668
35,242.28962433785296,242.35007628781668
36,242.28962433785296,242.35007628781668
37,242.28962433785296,242.35007628781668
38,242.28962433785296,240.24481312992194
39,242.28962433785296,238.42039601180957
40,242.28962433785296,236.31513285391483
41,242.28962433785296,234.2098696960201
42,242.28962433785296,232.10460653812535
43,242.28962433785296,230.42777530611465
44,242.28962433785296,230.42777530611465
45,240.18436117995822,230.42777530611465
46,238.07909802206348,230.42777530611465
47,238.07909802206348,230.42777530611465
48,235.97383486416874,230.42777530611465
49,233.868571706274,230.42777530611465
50,233.83200660932107,230.42777530611465
51,231.72674345142633,230.42777530611465
52,229.6214802935316,230.42777530611465
53,229.6214802935316,230.42777530611465
54,230.0846284686786,230.8985782957483
55,230.5477766438256,231.36938128538196
56,231.01092481897263,231.84018427501562
57,231.47407299411964,232.31098726464927
58,231.93722116926665,232.78179025428292
59,232.40036934441366,233.25259324391658
60,232.86351751956067,233.72339623355023
61,233.32666569470769,234.1941992231839
62,233.7898138698547,234.1941992231839
63,234.2529620450017,234.66500221281754
64,234.71611022014872,234.93430433172267
65,235.17925839529573,234.93430433172267
66,235.64240657044274,235.40510732135633
67,236.10555474558976,235.87591031098998
68,236.56870292073677,236.34671330062363
69,237.03185109588378,236.8175162902573
70,237.4949992710308,237.28831927989094
71,237.9581474461778,237.7591222695246
72,238.42129562132482,238.22992525915825
73,238.88444379647183,238.7007282487919
74,239.34759197161884,239.17153123842556
75,239.81074014676585,239.6423342280592
76,240.27388832191286,240.11313721769287
77,240.73703649705988,240.58394020732652
78,241.2001846722069,241.05474319696017
79,241.6633328473539,241.52554618659383
80,242.1264810225009,241.99634917622748
81,242.58962919764792,242.46715216586114
82,243.05277737279494,242.9379551554948
83,243.51592554794195,243.40875814512844
84,243.97907372308896,243.8795611347621
85,244.44222189823597,244.35036412439575
86,244.90537007338298,244.8211671140294
87,245.36851824853,245.29197010366306
88,245.831666423677,245.76277309329672
89,246.29481459882402,246.23357608293037
90,246.75796277397103,246.70437907256434
91,247.22111094911804,247.17518206219623
92,247.68425912426505,247.6459850518302
93,248.14740729941207,248.11678804146416
94,248.61055547455908,248.5875910310981
95,249.0737036497061,249.05839402073207
96,249.536851824853,249.52919701036603
97,250.0,250.0
