Time_Period,Clock,A0_Charging_kW,A0_Discharging_kW,A1S_Charging_kW,A1S_Discharging_kW
196,08:45,-0.0,0.0,0.0,0.0
197,09:00,-0.0,0.0,0.0,0.0
198,09:15,-0.0,0.0,0.0,0.0
199,09:30,-0.0,8.0,0.0,8.0
200,09:45,-0.0,0.0,0.0,0.0
201,10:00,-0.0,0.0,0.0,0.0
202,10:15,-0.0,0.0,0.0,0.0
203,10:30,-0.0,0.0,0.0,0.0
204,10:45,-0.0,8.0,0.0,8.0
205,11:00,-0.0,0.0,0.0,0.0
206,11:15,-0.0,0.0,0.0,0.0
207,11:30,-0.0,0.0,0.0,0.0
208,11:45,-0.0,0.0,0.0,0.0
209,12:00,-0.0,8.0,0.0,8.0
210,12:15,-0.0,8.0,0.0,8.0
211,12:30,-0.0,8.0,0.0,8.0
212,12:45,-0.0,0.0,0.0,0.0
213,13:00,2.083021265074044,0.0,2.0437031786085753,0.0
214,13:15,2.083021265074044,0.0,2.0437031786085753,0.0
215,13:30,2.083021265074044,0.0,2.0437031786085753,0.0
216,13:45,2.083021265074044,0.0,2.0437031786085753,0.0
217,14:00,2.083021265074044,0.0,2.0437031786085753,0.0
218,14:15,2.083021265074044,0.0,2.0449462684712194,0.0
219,14:30,2.083021265074044,0.0,2.0471189839254067,0.0
220,14:45,2.083021265074044,0.0,2.0471189839254067,0.0
221,15:00,2.083021265074044,0.0,2.0471189839254067,0.0
222,15:15,2.083021265074044,0.0,2.0471189839254067,0.0
223,15:30,2.083021265074044,0.0,2.0471189839254067,0.0
224,15:45,2.083021265074044,0.0,2.0471189839254067,0.0
225,16:00,-0.0,0.0,0.0,0.0
226,16:15,-0.0,8.0,0.0,8.0
227,16:30,-0.0,0.0,0.0,0.0
228,16:45,-0.0,0.0,0.0,0.0
229,17:00,-0.0,0.0,0.0,7.999999999999973
230,17:15,-0.0,0.0,0.0,6.09902291679037
231,17:30,-0.0,0.0,0.0,7.67899879385314
232,17:45,-0.0,8.0,0.0,7.595842168744571
233,18:00,-0.0,8.0,0.0,8.0
234,18:15,-0.0,0.0,0.0,7.1791662016450255
235,18:30,-0.0,8.0,0.0,0.0
236,18:45,-0.0,8.0,0.0,0.0
237,19:00,-0.0,8.0,0.0,0.0
238,19:15,-0.0,1.2758947368420912,0.0,0.0
239,19:30,-0.0,8.0,0.0,0.0
240,19:45,-0.0,0.0,0.0,0.0
241,20:00,-0.0,0.0,-0.0,0.0
242,20:15,-0.0,0.0,-0.0,0.0
243,20:30,-0.0,0.0,-0.0,0.0
244,20:45,-0.0,0.0,0.0,0.0
245,21:00,2.083021265074044,0.0,2.0471189839254067,0.0
246,21:15,2.0830212650740445,0.0,2.0471189839254067,0.0
247,21:30,2.083021265074044,0.0,2.0471189839254067,0.0
248,21:45,2.083021265074044,0.0,2.0471189839254067,0.0
249,22:00,2.083021265074044,0.0,2.0471189839254067,0.0
250,22:15,2.083021265074044,0.0,2.0471189839254067,0.0
251,22:30,2.083021265074044,0.0,2.0471189839254067,0.0
252,22:45,2.083021265074044,0.0,2.0471189839254067,0.0
253,23:00,2.083021265074044,0.0,0.8909264228456759,0.0
254,23:15,2.083021265074044,0.0,2.0471189839254067,0.0
255,23:30,2.083021265074044,0.0,2.0471189839253943,0.0
256,23:45,2.083021265074044,0.0,0.0,0.0
257,00:00,2.083021265074044,0.0,2.0471189839254067,0.0
258,00:15,2.083021265074044,0.0,2.0471189839254067,0.0
259,00:30,2.083021265074044,0.0,2.0471189839254067,0.0
260,00:45,2.083021265074044,0.0,2.0471189839254067,0.0
261,01:00,2.083021265074044,0.0,2.0471189839254067,0.0
262,01:15,2.083021265074044,0.0,2.0471189839254067,0.0
263,01:30,2.083021265074044,0.0,2.0471189839254067,0.0
264,01:45,2.083021265074044,0.0,2.0471189839254067,0.0
265,02:00,2.083021265074044,0.0,2.0471189839254067,0.0
266,02:15,2.083021265074044,0.0,2.0471189839254067,0.0
267,02:30,2.083021265074044,0.0,2.0471189839254067,0.0
268,02:45,2.083021265074044,0.0,2.0471189839254067,0.0
269,03:00,2.083021265074044,0.0,2.0471189839254067,0.0
270,03:15,2.083021265074044,0.0,2.0471189839254067,0.0
271,03:30,2.083021265074044,0.0,2.0471189839254067,0.0
272,03:45,2.083021265074044,0.0,2.0471189839254067,0.0
273,04:00,2.083021265074044,0.0,2.0471189839254067,0.0
274,04:15,2.083021265074044,0.0,2.0471189839254067,0.0
275,04:30,2.083021265074044,0.0,2.0471189839254067,0.0
276,04:45,2.083021265074044,0.0,2.0471189839254067,0.0
277,05:00,2.083021265074044,0.0,2.0471189839254067,0.0
278,05:15,2.083021265074044,0.0,2.0471189839254067,0.0
279,05:30,2.083021265074044,0.0,2.0471189839254067,0.0
280,05:45,2.083021265074044,0.0,2.0471189839254067,0.0
281,06:00,2.083021265074044,0.0,2.047118983925396,0.0
282,06:15,2.083021265074044,0.0,2.047118983925398,0.0
283,06:30,2.083021265074044,0.0,2.0471189839253996,0.0
284,06:45,2.083021265074044,0.0,2.0471189839254014,0.0
285,07:00,2.083021265074044,0.0,2.0471189839254023,0.0
286,07:15,2.083021265074044,0.0,2.0471189839254027,0.0
287,07:30,2.083021265074044,0.0,2.0471189839254045,0.0
288,07:45,2.0830212650740147,0.0,2.0471189839254054,0.0
289,08:00,0.0,0.0,0.0,0.0
290,08:15,0.0,0.0,0.0,0.0
291,08:30,0.0,0.0,0.0,0.0
292,08:45,0.0,7.999999999999904,0.0,4.38377310070611
293,09:00,0.0,0.0,0.0,0.0
294,09:15,0.0,0.0,0.0,0.0
295,09:30,0.0,8.0,0.0,8.0
296,09:45,0.0,0.0,0.0,0.0
297,10:00,0.0,0.0,0.0,0.0
298,10:15,0.0,0.0,0.0,8.0
299,10:30,0.0,0.0,0.0,0.0
300,10:45,0.0,8.0,0.0,8.0
301,11:00,0.0,0.0,0.0,0.0
302,11:15,0.0,0.0,0.0,0.0
303,11:30,0.0,0.0,0.0,0.0
304,11:45,0.0,0.0,0.0,0.0
305,12:00,0.0,8.0,0.0,8.0
306,12:15,0.0,8.0,0.0,8.0
307,12:30,0.0,8.0,0.0,8.0
308,12:45,0.0,8.0,0.0,5.207464194135569
309,13:00,0.0,8.0,0.0,0.0
310,13:15,0.0,0.0,0.0,0.0
311,13:30,0.0,0.0,0.0,0.0
312,13:45,0.0,0.0,0.0,0.0
313,14:00,0.0,0.0,0.0,0.0
314,14:15,0.0,0.0,0.0,0.0
315,14:30,0.0,6.735684210527031,0.0,7.8940527824548665
316,14:45,0.0,0.0,0.0,0.0
317,15:00,0.0,8.000000000000036,0.0,0.0
318,15:15,0.0,0.0,0.0,0.0
319,15:30,0.0,0.0,0.0,0.0
320,15:45,0.0,0.0,0.0,8.0
321,16:00,0.0,7.999999999999996,0.0,0.0
322,16:15,0.0,0.0,0.0,0.0
323,16:30,0.0,0.0,0.0,0.0
324,16:45,0.0,0.0,0.0,0.0
325,17:00,0.0,8.0,0.0,7.084014383942179
326,17:15,0.0,5.582210526314838,0.0,8.0
327,17:30,0.0,2.1222789607571413e-13,0.0,7.206104506108309
328,17:45,0.0,0.0,0.0,0.0
329,18:00,0.0,0.0,-0.0,0.0
330,18:15,-0.0,0.0,-0.0,0.0
331,18:30,-0.0,0.0,-0.0,0.0
332,18:45,-0.0,0.0,-0.0,0.0
333,19:00,-0.0,0.0,-0.0,0.0
334,19:15,-0.0,0.0,-0.0,0.0
335,19:30,-0.0,0.0,-0.0,0.0
336,19:45,-0.0,0.0,-0.0,0.0
337,20:00,-0.0,0.0,-0.0,0.0
338,20:15,-0.0,0.0,-0.0,0.0
339,20:30,-0.0,0.0,-0.0,0.0
340,20:45,-0.0,0.0,0.0,0.0
341,21:00,2.5262627735291368,0.0,2.4118712910437443,0.0
342,21:15,2.5262627735291368,0.0,2.4118712910437443,0.0
343,21:30,2.5262627735291368,0.0,2.4118712910437443,0.0
344,21:45,2.5262627735291368,0.0,2.4118712910437443,0.0
345,22:00,2.5262627735291368,0.0,2.4118712910437443,0.0
346,22:15,2.5262627735291368,0.0,2.4118712910437443,0.0
347,22:30,2.5262627735291368,0.0,2.4118712910437443,0.0
348,22:45,2.5262627735291368,0.0,2.4118712910437443,0.0
349,23:00,2.5262627735291368,0.0,2.4118712910437443,0.0
350,23:15,2.5262627735291368,0.0,2.4118712910437443,0.0
351,23:30,2.5262627735291368,0.0,2.4118712910437443,0.0
352,23:45,2.5262627735291368,0.0,2.411871291043745,0.0
353,00:00,2.5262627735291368,0.0,2.411871291043745,0.0
354,00:15,2.5262627735291368,0.0,2.411871291043745,0.0
355,00:30,2.5262627735291368,0.0,2.411871291043745,0.0
356,00:45,2.5262627735291368,0.0,2.411871291043745,0.0
357,01:00,2.5262627735291368,0.0,2.411871291043745,0.0
358,01:15,2.5262627735291368,0.0,2.411871291043745,0.0
359,01:30,2.5262627735291368,0.0,2.411871291043745,0.0
360,01:45,2.5262627735291368,0.0,2.411871291043745,0.0
361,02:00,2.5262627735291368,0.0,2.411871291043745,0.0
362,02:15,2.5262627735291368,0.0,2.411871291043745,0.0
363,02:30,2.5262627735291368,0.0,2.411871291043745,0.0
364,02:45,2.5262627735291368,0.0,2.411871291043745,0.0
365,03:00,2.5262627735291368,0.0,2.411871291043745,0.0
366,03:15,2.5262627735291368,0.0,2.411871291043745,0.0
367,03:30,2.5262627735291368,0.0,2.411871291043745,0.0
368,03:45,2.5262627735291368,0.0,2.411871291043745,0.0
369,04:00,2.5262627735291368,0.0,2.411871291043745,0.0
370,04:15,2.5262627735291368,0.0,2.411871291043745,0.0
371,04:30,2.5262627735291368,0.0,2.411871291043745,0.0
372,04:45,2.5262627735291368,0.0,2.411871291043745,0.0
373,05:00,2.5262627735291368,0.0,2.411871291043745,0.0
374,05:15,2.5262627735291368,0.0,2.411871291043745,0.0
375,05:30,2.5262627735291368,0.0,2.411871291043745,0.0
376,05:45,2.5262627735291368,0.0,2.411871291043745,0.0
377,06:00,2.5262627735291368,0.0,2.4118712910437443,0.0
378,06:15,2.5262627735291368,0.0,2.4118712910437443,0.0
379,06:30,2.5262627735291368,0.0,2.4118712910437443,0.0
380,06:45,2.5262627735291368,0.0,2.4118712910437443,0.0
381,07:00,2.5262627735291368,0.0,2.4118712910437443,0.0
382,07:15,2.5262627735291368,0.0,2.411871291043744,0.0
383,07:30,2.5262627735291368,0.0,2.4118712910437448,0.0
384,07:45,2.526262773529221,0.0,2.4118712910437448,0.0
385,08:00,0.0,0.0,0.0,0.0
386,08:15,0.0,4.957999999999868,0.0,0.0
387,08:30,0.0,0.0,0.0,1.2792258262026144
388,08:45,-0.0,0.0,0.0,0.0
389,09:00,0.0,0.0,0.0,0.0
390,09:15,0.0,0.0,0.0,0.0
391,09:30,0.0,8.000000000000014,0.0,8.0
392,09:45,-0.0,0.0,0.0,0.0
393,10:00,-0.0,0.0,0.0,0.0
394,10:15,-0.0,0.0,0.0,0.0
395,10:30,-0.0,0.0,0.0,0.0
396,10:45,0.0,4.363368421052604,0.0,7.357837495145404
397,11:00,0.0,0.0,0.0,0.0
398,11:15,0.0,0.0,0.0,0.0
399,11:30,0.0,0.0,0.0,0.0
400,11:45,-0.0,0.0,0.0,0.0
401,12:00,0.0,8.0,0.0,7.1210889324233095
402,12:15,0.0,8.000000000000016,0.0,7.625205845661934
403,12:30,0.0,8.0,0.0,7.598673376544096
404,12:45,0.0,8.0,0.0,7.600069822287149
405,13:00,0.0,8.0,0.0,7.599996325142785
406,13:15,0.0,8.000000000000036,0.0,7.600000193413546
407,13:30,0.0,0.0,0.0,0.0
408,13:45,0.0,0.0,0.0,0.0
409,14:00,0.0,0.0,0.0,0.0
410,14:15,0.0,0.0,0.0,0.0
411,14:30,0.0,0.0,0.0,7.904745344660479
412,14:45,0.0,8.000000000000005,0.0,0.0
413,15:00,0.0,0.0,0.0,0.0
414,15:15,0.0,0.0,0.0,0.0
415,15:30,0.0,0.0,0.0,0.0
416,15:45,0.0,8.0,0.0,8.0
417,16:00,0.0,0.0,0.0,0.0
418,16:15,0.0,-4.251266005894213e-12,0.0,0.0
419,16:30,0.0,0.0,0.0,0.0
420,16:45,0.0,0.0,0.0,0.0
421,17:00,0.0,8.0,0.0,7.013527669156037
422,17:15,0.0,8.0,0.0,8.0
423,17:30,0.0,7.954526315793722,0.0,7.209814333202309
424,17:45,0.0,0.0,0.0,0.0
425,18:00,0.0,0.0,-0.0,0.0
426,18:15,-0.0,0.0,-0.0,0.0
427,18:30,-0.0,0.0,-0.0,0.0
428,18:45,-0.0,0.0,-0.0,0.0
429,19:00,-0.0,0.0,-0.0,0.0
430,19:15,-0.0,0.0,-0.0,0.0
431,19:30,-0.0,0.0,-0.0,0.0
432,19:45,-0.0,0.0,-0.0,0.0
433,20:00,-0.0,0.0,-0.0,0.0
434,20:15,-0.0,0.0,-0.0,0.0
435,20:30,-0.0,0.0,-0.0,0.0
436,20:45,-0.0,0.0,0.0,0.0
437,21:00,2.6511179737305985,0.0,2.5159955971755177,0.0
438,21:15,2.6511179737305985,0.0,2.5159955971755177,0.0
439,21:30,2.6511179737305985,0.0,2.5159955971755177,0.0
440,21:45,2.6511179737305985,0.0,2.5159955971755177,0.0
441,22:00,2.6511179737305985,0.0,2.5159955971755177,0.0
442,22:15,2.6511179737305985,0.0,2.5159955971755177,0.0
443,22:30,2.6511179737305985,0.0,2.5159955971755177,0.0
444,22:45,2.6511179737305985,0.0,2.5159955971755177,0.0
445,23:00,2.6511179737305985,0.0,2.5159955971755177,0.0
446,23:15,2.6511179737305985,0.0,2.5159955971755177,0.0
447,23:30,2.6511179737305985,0.0,2.5159955971755177,0.0
448,23:45,2.6511179737305985,0.0,2.5159955971749457,0.0
449,00:00,2.6511179737305985,0.0,2.5159955971755177,0.0
450,00:15,2.6511179737305985,0.0,2.5159955971755177,0.0
451,00:30,2.6511179737305985,0.0,2.5159955971755177,0.0
452,00:45,2.6511179737305985,0.0,2.5159955971755177,0.0
453,01:00,2.6511179737305985,0.0,2.5159955971755177,0.0
454,01:15,2.6511179737305985,0.0,2.5159955971755177,0.0
455,01:30,2.6511179737305985,0.0,2.5159955971755177,0.0
456,01:45,2.6511179737305985,0.0,2.5159955971755177,0.0
457,02:00,2.6511179737305985,0.0,2.5159955971755177,0.0
458,02:15,2.6511179737305985,0.0,2.5159955971755177,0.0
459,02:30,2.6511179737305985,0.0,2.5159955971755177,0.0
460,02:45,2.6511179737305985,0.0,2.5159955971755177,0.0
461,03:00,2.6511179737305985,0.0,2.5159955971755177,0.0
462,03:15,2.6511179737305985,0.0,2.5159955971755177,0.0
463,03:30,2.6511179737305985,0.0,2.5159955971755177,0.0
464,03:45,2.6511179737305985,0.0,2.5159955971755177,0.0
465,04:00,2.6511179737305985,0.0,2.5159955971755177,0.0
466,04:15,2.6511179737305985,0.0,2.5159955971755177,0.0
467,04:30,2.6511179737305985,0.0,2.5159955971755177,0.0
468,04:45,2.6511179737305985,0.0,2.5159955971755177,0.0
469,05:00,2.6511179737305985,0.0,2.5159955971755177,0.0
470,05:15,2.6511179737305985,0.0,2.5159955971755177,0.0
471,05:30,2.6511179737305985,0.0,2.5159955971755177,0.0
472,05:45,2.6511179737305985,0.0,2.5159955971755177,0.0
473,06:00,2.6511179737305985,0.0,2.5159955971741677,0.0
474,06:15,2.6511179737305985,0.0,2.5159955971755474,0.0
475,06:30,2.6511179737305985,0.0,2.515995597175342,0.0
476,06:45,2.6511179737305985,0.0,2.515995597175555,0.0
477,07:00,2.6511179737305985,0.0,2.5159955971755066,0.0
478,07:15,2.6511179737305985,0.0,2.515995597175608,0.0
479,07:30,2.6511179737305985,0.0,2.5159955971755377,0.0
480,07:45,2.6511179737306185,0.0,2.5159955971755728,0.0
