Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,3.4832,Digging,Traveling,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0
2,08:15,0.0,0.0,4.9351,Digging,Idle,4.9234736842235085,1.2308684210558771,0.0,Charging,Serving CEV,-0.0,0.0,4.4919,Digging,Idle,1.2308684210558771,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,0.0,1.2308684210558771,4.2026,Digging,Idle,0.0,0.0,4.9351,Digging,Idle,-0.7691315789441229,-2.0
4,08:45,0.0,2.0,4.8905,Digging,Idle,0.0,1.2308684210558771,4.8277,Digging,Idle,8.0,2.0,0.0264,Charging,Serving CEV,-0.7691315789441229,0.0
5,09:00,0.0,2.0,4.7843,Digging,Idle,1.6076029396572267e-13,1.2308684210559173,4.7843,Digging,Idle,0.0,2.0,4.2582,Digging,Idle,-0.7691315789440827,0.0
6,09:15,0.0,2.0,4.5117,Traveling,Idle,6.680631578947195,2.9010263157927163,0.7188,Charging,Serving CEV,0.0,2.0,4.4502,Traveling,Idle,0.9010263157927163,0.0
7,09:30,8.0,4.0,0.7188,Charging,Serving CEV,7.999999999999998,4.901026315792716,0.0,Charging,Serving CEV,0.0,2.0,4.8277,Digging,Idle,0.9010263157927163,-2.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,4.901026315792716,4.6559,Traveling,Idle,1.2789892292893436e-11,2.0000000000031974,4.2582,Digging,Idle,-1.0989736842072766,-3.9999999999967955
9,10:00,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,4.901026315792716,4.2907,Digging,Idle,7.999999999996986,4.000000000002444,0.5059,Charging,Serving CEV,-1.0989736842072766,-1.9999999999975486
10,10:15,0.0,5.999999999999993,4.7653,Digging,Idle,0.0,4.901026315792716,4.2026,Digging,Idle,0.0,4.000000000002444,4.7653,Digging,Idle,-1.0989736842072766,-1.9999999999975486
11,10:30,0.0,5.999999999999993,5.3659,Digging,Idle,0.0,4.901026315792716,4.8544,Digging,Idle,8.0,6.000000000002444,0.2481,Charging,Serving CEV,-1.0989736842072766,2.4513724383723456e-12
12,10:45,8.0,7.999999999999993,0.4689,Charging,Serving CEV,8.0,6.901026315792716,0.0,Charging,Serving CEV,8.000000000000064,8.00000000000246,0.4689,Charging,Serving CEV,-1.0989736842072766,2.467359649926948e-12
13,11:00,0.0,7.999999999999993,5.3389,Digging,Idle,0.0,6.901026315792716,5.3659,Digging,Idle,0.0,8.00000000000246,4.2907,Digging,Traveling,-1.0989736842072766,2.467359649926948e-12
14,11:15,0.0,7.999999999999993,5.1579,Traveling,Idle,0.0,6.901026315792716,4.617,Traveling,Idle,0.0,8.00000000000246,4.7093,Traveling,Charging (grid),-1.0989736842072766,2.467359649926948e-12
15,11:30,0.0,7.999999999999993,5.1226,Digging,Idle,0.0,6.901026315792716,5.4411,Digging,Idle,0.0,8.00000000000246,5.4411,Digging,Charging (grid),-1.0989736842072766,2.467359649926948e-12
16,11:45,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,6.901026315792716,4.6773,Digging,Idle,0.0,8.00000000000246,5.1226,Digging,Charging (grid),-1.0989736842072766,2.467359649926948e-12
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.643894736842107,8.812000000003243,0.0,Charging,Serving CEV,0.0,8.00000000000246,0.0,,Charging (grid),-1.1879999999967499,-1.9999999999975326
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.597689750692504,10.711422437676369,0.0,Charging,Serving CEV,0.0,8.00000000000246,0.0,,Charging (grid),-1.2885775623236242,-3.9999999999975326
