Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,247.89473684210526
5,247.8947368421053,247.89473684210526
6,247.8947368421053,247.89473684210526
7,245.78947368421055,247.89473684210526
8,244.68975069252076,247.89473684210526
9,244.68975069252076,245.78947368421052
10,244.68975069252076,245.78947368421052
11,244.68975069252076,245.78947368421052
12,244.68975069252076,243.68421052631578
13,242.58448753462602,241.57894736842104
14,242.58448753462602,241.57894736842104
15,242.58448753462602,241.94544869559283
16,242.58448753462602,242.31799574428732
17,242.58448753462602,242.69054279298095
18,240.47922437673128,243.06308984167543
19,238.37396121883654,243.43563689036992
20,238.37396121883654,243.8081839390644
21,238.83710939398355,244.18774556256702
22,239.30025756913057,244.56730718606963
23,239.76340574427758,244.94686880957224
24,240.2265539194246,245.32643043307485
25,240.6897020945716,245.70599205657746
26,241.1528502697186,246.08555368008007
27,241.61599844486562,246.46511530358268
28,242.07914662001264,246.8446769270853
29,242.54229479515965,246.8446769270853
30,243.00544297030666,244.73941376919055
31,243.46859114545367,244.73941376919055
32,243.93173932060068,244.73941376919055
33,244.3948874957477,244.73941376919055
34,244.3948874957477,242.6341506112958
35,242.28962433785296,242.6341506112958
36,242.28962433785296,242.6341506112958
37,242.28962433785296,242.6341506112958
38,242.28962433785296,240.52888745340107
39,242.28962433785296,238.42362429550633
40,242.28962433785296,236.3183611376116
41,242.28962433785296,234.21309797971685
42,242.28962433785296,233.22254623241722
43,242.28962433785296,233.22254623241722
44,242.28962433785296,233.22254623241722
45,240.18436117995822,233.22254623241722
46,238.07909802206348,233.22254623241722
47,238.07909802206348,233.22254623241722
48,235.97383486416874,233.22254623241722
49,233.868571706274,233.22254623241722
50,233.83200660932107,233.22254623241722
51,231.72674345142633,233.22254623241722
52,229.6214802935316,233.22254623241722
53,229.6214802935316,233.22254623241722
54,230.0846284686786,233.6038519998623
55,230.5477766438256,233.98515776730736
56,231.01092481897263,234.36646353475243
57,231.47407299411964,234.7477693021975
58,231.93722116926665,235.12907506964257
59,232.40036934441366,235.51038083708764
60,232.86351751956067,235.8916866045327
61,233.32666569470769,236.27299237197778
62,233.7898138698547,236.65429813942285
63,234.2529620450017,237.03560390686792
64,234.71611022014872,237.416909674313
65,235.17925839529573,237.79821544175797
66,235.64240657044274,238.17952120920305
67,236.10555474558976,238.56082697664812
68,236.56870292073677,238.9421327440932
69,237.03185109588378,239.32343851153826
70,237.4949992710308,239.70474427898333
71,237.9581474461778,240.0860500464284
72,238.42129562132482,240.46735581387347
73,238.88444379647183,240.84866158131854
74,239.34759197161884,241.2299673487636
75,239.81074014676585,241.61127311620868
76,240.27388832191286,241.99257888365375
77,240.73703649705988,242.37388465109882
78,241.2001846722069,242.7551904185439
79,241.6633328473539,243.13649618598896
80,242.1264810225009,243.51780195343403
81,242.58962919764792,243.8991077208791
82,243.05277737279494,244.28041348832417
83,243.51592554794195,244.66171925576924
84,243.97907372308896,245.0430250232143
85,244.44222189823597,245.42433079065938
86,244.90537007338298,245.80563655810445
87,245.36851824853,246.18694232554952
88,245.831666423677,246.5682480929946
89,246.29481459882402,246.94955386043966
90,246.75796277397103,247.33085962788456
91,247.22111094911804,247.71216539532963
92,247.68425912426505,248.09347116277468
93,248.14740729941207,248.47477693021975
94,248.61055547455908,248.8560826976648
95,249.0737036497061,249.23738846510986
96,249.536851824853,249.61869423255493
97,250.0,250.0
