Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.7653,Digging,Traveling,0.0,0.0
2,08:15,0.0,0.0,4.2582,Digging,Idle,0.0,0.0,5.2098,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0262,Charging,Serving CEV,7.257052631579406,1.8142631578948516,0.7188,Charging,Serving CEV,7.999999999985233,1.9999999999963083,0.0,Charging,Serving CEV,-0.1857368421051484,-3.6917136014835705e-12
4,08:45,0.0,2.0,4.8905,Digging,Idle,0.0,1.8142631578948516,4.5629,Digging,Idle,0.0,1.9999999999963083,4.5629,Digging,Idle,-0.1857368421051484,-3.6917136014835705e-12
5,09:00,0.0,2.0,4.8277,Digging,Idle,7.999999999999999,3.8142631578948514,0.0,Charging,Serving CEV,0.0,1.9999999999963083,4.6773,Digging,Idle,1.8142631578948514,-3.6917136014835705e-12
6,09:15,0.0,2.0,5.3364,Traveling,Idle,0.0,3.8142631578948514,3.7658,Loading/Swinging,Idle,8.0,3.9999999999963083,0.0,Charging,Serving CEV,1.8142631578948514,1.9999999999963083
7,09:30,8.0,4.0,0.2629,Charging,Serving CEV,0.0,3.8142631578948514,4.7305,Traveling,Idle,0.0,3.9999999999963083,4.6066,Traveling,Idle,-0.18573684210514863,-3.6917136014835705e-12
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,1.2434497875801753e-13,3.8142631578948825,4.4919,Digging,Idle,8.0,5.999999999996309,0.0,Charging,Serving CEV,-2.1857368421051104,-3.6841640849161195e-12
9,10:00,0.0,5.999999999999993,4.4919,Digging,Idle,5.527894736842145,5.196236842105419,0.0262,Charging,Serving CEV,0.0,5.999999999996309,4.8544,Digging,Idle,-0.8037631578945739,-3.6841640849161195e-12
10,10:15,0.0,5.999999999999993,4.78,Digging,Idle,0.0,5.196236842105419,3.4832,Digging,Idle,0.0,5.999999999996309,3.4832,Digging,Idle,-0.8037631578945739,-3.6841640849161195e-12
