Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.78,Digging,Traveling,0.0,0.0,4.7425,Digging,Idle,0.0
2,08:15,0.0,0.0,4.9634,Digging,Idle,0.0,0.0,4.9634,Digging,Traveling,0.0
3,08:30,-2.2643775743346985e-11,-5.660943935836746e-12,5.4411,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,5.660943935836746e-12
4,08:45,8.0,1.999999999994339,0.4689,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,5.661027202563673e-12
5,09:00,0.0,1.999999999994339,4.2582,Digging,Idle,-0.0,2.0,4.4919,Digging,Idle,5.661027202563673e-12
6,09:15,4.677473684234331,3.169368421052922,0.0,Charging,Serving CEV,8.0,4.0,0.061,Charging,Serving CEV,0.8306315789470782
7,09:30,7.251501385040353,4.98224376731301,0.2481,Charging,Serving CEV,0.0,4.0,5.1579,Traveling,Idle,-0.98224376731301
8,09:45,0.0,4.98224376731301,6.1076,Traveling,Idle,8.0,6.0,0.4689,Charging,Serving CEV,1.01775623268699
9,10:00,0.0,4.98224376731301,4.4919,Digging,Idle,0.0,6.0,3.4832,Digging,Traveling,1.01775623268699
10,10:15,0.0,4.98224376731301,5.2098,Digging,Idle,0.0,6.0,5.3659,Digging,Charging (grid),1.01775623268699
11,10:30,0.0,4.98224376731301,4.8905,Digging,Idle,0.0,6.0,4.6773,Digging,Charging (grid),1.01775623268699
12,10:45,8.0,6.98224376731301,0.0,Charging,Serving CEV,0.0,6.0,4.8544,Digging,Charging (grid),-0.98224376731301
13,11:00,0.0,6.98224376731301,2.4016,Loading/Swinging,Idle,0.0,6.0,0.0,Idle,Charging (grid),-0.98224376731301
14,11:15,0.0,6.98224376731301,4.7305,Traveling,Idle,0.0,6.0,4.4502,Traveling,Charging (grid),-0.98224376731301
15,11:30,0.0,6.98224376731301,4.78,Digging,Idle,0.0,6.0,5.2098,Digging,Charging (grid),-0.98224376731301
16,11:45,0.0,6.98224376731301,4.2582,Digging,Idle,0.0,6.0,4.7809,Digging,Charging (grid),-0.98224376731301
17,12:00,6.454236769208471,8.595802959615128,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-2.5958029596151277
18,12:15,7.999999999999982,10.595802959615124,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-4.595802959615124
19,12:30,0.0,10.595802959615124,0.0,,Traveling,0.0,6.0,0.0,,Charging (grid),-4.595802959615124
20,12:45,0.0,10.595802959615124,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-4.595802959615124
21,13:00,0.0,10.595802959615124,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-4.595802959615124
22,13:15,0.0,10.595802959615124,0.0,,Charging (grid),0.0,6.0,0.0,,Traveling,-4.595802959615124
23,13:30,0.0,10.595802959615124,0.0,,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,-2.595802959615124
24,13:45,0.0,10.595802959615124,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-0.5958029596151242
25,14:00,0.0,10.595802959615124,3.1344,Loading/Swinging,Charging (grid),0.0,10.0,4.5629,Digging,Idle,-0.5958029596151242
26,14:15,0.0,10.595802959615124,4.2582,Digging,Charging (grid),0.0,10.0,3.4369,Loading/Swinging,Idle,-0.5958029596151242
27,14:30,0.0,10.595802959615124,3.7534,Traveling,Charging (grid),0.0,10.0,4.617,Traveling,Idle,-0.5958029596151242
28,14:45,0.0,10.595802959615124,4.2907,Digging,Charging (grid),0.0,10.0,3.8487,Loading/Swinging,Idle,-0.5958029596151242
29,15:00,0.0,10.595802959615124,1.3131,Idle,Charging (grid),8.0,12.0,0.2629,Charging,Serving CEV,1.4041970403848758
30,15:15,0.0,10.595802959615124,2.9903,Loading/Swinging,Charging (grid),0.0,12.0,2.9903,Loading/Swinging,Idle,1.4041970403848758
31,15:30,0.0,10.595802959615124,4.8905,Digging,Charging (grid),0.0,12.0,4.9634,Digging,Idle,1.4041970403848758
32,15:45,0.0,10.595802959615124,3.4369,Loading/Swinging,Charging (grid),0.0,12.0,4.1586,Loading/Swinging,Idle,1.4041970403848758
33,16:00,0.0,10.595802959615124,0.0,Idle,Traveling,0.0,12.0,4.7305,Traveling,Idle,1.4041970403848758
34,16:15,8.0,12.595802959615124,0.0,Charging,Serving CEV,8.0,14.0,0.0,Charging,Serving CEV,1.4041970403848758
35,16:30,0.0,12.595802959615124,5.3956,Traveling,Idle,0.0,14.0,3.9497,Loading/Swinging,Idle,1.4041970403848758
36,16:45,0.0,12.595802959615124,3.4369,Loading/Swinging,Idle,0.0,14.0,3.4034,Loading/Swinging,Idle,1.4041970403848758
37,17:00,8.0,14.595802959615124,0.0,Charging,Serving CEV,8.0,16.0,0.0,Charging,Serving CEV,1.4041970403848758
38,17:15,5.417461222673178,15.950168265283418,0.0,Charging,Serving CEV,8.0,18.0,0.0,Charging,Serving CEV,2.049831734716582
39,17:30,8.0,17.950168265283416,0.0,Charging,Serving CEV,8.0,20.0,0.0,Charging,Serving CEV,2.0498317347165838
40,17:45,7.293817830385617,19.77362272287982,0.0,Charging,Serving CEV,8.0,22.0,0.0,Charging,Serving CEV,2.2263772771201786
41,18:00,8.0,21.77362272287982,0.0,Charging,Serving CEV,8.0,24.0,0.0,Charging,Serving CEV,2.2263772771201786
42,18:15,7.195062219453384,23.57238827774317,0.0,Charging,Serving CEV,1.9307368421052586,24.482684210526315,0.0,Charging,Serving CEV,0.9102959327831464
43,18:30,0.0,23.57238827774317,0.0,,Traveling,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
44,18:45,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Traveling,0.9102959327831464
45,19:00,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
46,19:15,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
47,19:30,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
48,19:45,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
49,20:00,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
50,20:15,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
51,20:30,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
52,20:45,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Idle,0.9102959327831464
53,21:00,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
54,21:15,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
55,21:30,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
56,21:45,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
57,22:00,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
58,22:15,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
59,22:30,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
60,22:45,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
61,23:00,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
62,23:15,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
63,23:30,0.0,23.57238827774317,0.0,,Charging (grid),0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
64,23:45,0.0,23.57238827774317,0.0,,Idle,0.0,24.482684210526315,0.0,,Charging (grid),0.9102959327831464
