day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.041839770771916,0.0,0.0,0.0,Digging,13.539540057307022,250.0,false
1,2,08:15,1,0.0,0.0,0.0,0.0,Charging,14.684629470667419,248.79464272277852,false
1,3,08:30,1,5.141680237812048,0.0,0.0,0.0,Digging,13.399209411214455,248.79464272277846,false
1,4,08:45,1,4.941799685323024,0.0,0.0,0.0,Digging,12.163759489883699,248.79464272277846,false
1,5,09:00,1,0.0,0.0,0.0,0.0,Charging,14.109091605794495,246.74692470603026,false
1,6,09:15,1,4.900995245099925,0.0,0.0,0.0,Digging,12.883842794519513,246.74692470603026,false
1,7,09:30,1,0.0,0.0,0.0,0.0,Charging,14.472429326604237,245.07472835646738,false
1,8,09:45,1,0.0,0.0,4.426768362356417,0.0,Traveling,13.365737236015132,245.07472835646738,false
1,9,10:00,1,4.642880597441433,0.0,0.0,0.0,Digging,12.205017086654774,245.07472835646738,false
1,10,10:15,1,4.6685519687221,0.0,0.0,0.0,Digging,11.037879094474249,245.07472835646738,false
1,11,10:30,1,4.783547634963451,0.0,0.0,0.0,Digging,9.841992185733385,245.07472835646738,false
1,12,10:45,1,0.0,0.0,0.0,0.0,Charging,11.841992185733385,242.96946519857264,false
1,13,11:00,1,4.968817269427966,0.0,0.0,0.0,Digging,10.599787868376394,242.96946519857264,false
1,14,11:15,1,0.0,0.0,5.110387932390597,0.0,Traveling,9.322190885278745,242.96946519857264,false
1,15,11:30,1,0.0,3.4839388421467086,0.0,0.0,Loading/Swinging,8.451206174742069,242.96946519857264,false
1,16,11:45,1,0.0,3.357828205401719,0.0,0.0,Loading/Swinging,7.611749123391639,242.96946519857264,false
1,17,12:00,1,0.0,0.0,0.0,0.0,Charging,9.61174912339164,240.8642020406779,false
1,18,12:15,1,0.0,0.0,0.0,0.0,Charging,11.61174912339164,238.75893888278316,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,11.61174912339164,238.75893888278316,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,11.61174912339164,239.21847056446458,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,11.61174912339164,239.678002246146,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,11.61174912339164,240.13753392782743,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,11.61174912339164,240.59706560950886,false
1,24,13:45,1,0.0,0.0,0.0,0.0,,11.61174912339164,241.0565972911903,false
1,25,14:00,1,0.0,3.2950975045997764,0.0,0.0,Loading/Swinging,10.787974747241696,241.5161289728717,false
1,26,14:15,1,0.0,2.925206715738025,0.0,0.0,Loading/Swinging,10.05667306830719,241.97640204559437,false
1,27,14:30,1,0.0,0.0,5.125813217042515,0.0,Traveling,8.775219764046561,242.43667511831703,false
1,28,14:45,1,4.7630522343219885,0.0,0.0,0.0,Digging,7.584456705466064,242.89797888770303,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Idle,7.584456705466064,243.35928265708904,false
1,30,15:15,1,0.0,3.1194280802517316,0.0,0.0,Loading/Swinging,6.804599685403131,243.82058642647505,false
1,31,15:30,1,0.0,3.13332668500209,0.0,0.0,Loading/Swinging,6.021268014152609,244.28189019586105,false
1,32,15:45,1,4.712071366234001,0.0,0.0,0.0,Digging,4.843250172594109,244.74319396524706,false
1,33,16:00,1,0.0,0.0,4.5110889657915525,0.0,Traveling,3.715477931146221,244.74319396524706,false
1,34,16:15,1,0.0,0.0,0.0,0.0,Charging,5.715477931146221,242.63793080735232,false
1,35,16:30,1,4.312707823393034,0.0,0.0,0.0,Digging,4.637300975297963,242.63793080735232,false
1,36,16:45,1,4.66843713466284,0.0,0.0,0.0,Digging,3.470191691632253,242.63793080735232,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,5.4701916916322535,240.53266764945758,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,7.4701916916322535,238.42740449156284,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,9.185779384650935,236.6215227094379,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,11.09548529554469,234.6113059611287,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,13.09548529554469,232.50604280323395,false
1,42,18:15,1,0.0,0.0,0.0,0.0,Charging,14.8,230.6173838509289,false
1,43,18:30,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,230.6173838509289,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,231.0786876203149,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,231.5399913897009,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,232.0012951590869,false
1,56,21:45,1,0.0,0.0,0.0,0.0,,14.8,232.46259892847291,false
1,57,22:00,1,0.0,0.0,0.0,0.0,,14.8,232.92390269785892,false
1,58,22:15,1,0.0,0.0,0.0,0.0,,14.8,233.38520646724493,false
