Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,5.2098,Digging,Idle,0.0
2,08:15,0.0,0.0,4.2582,Digging,Idle,0.0,0.0,4.6773,Digging,Traveling,0.0
3,08:30,-1.616484723854228e-13,-4.04121180963557e-14,4.7425,Digging,Idle,-0.0,0.0,4.5629,Digging,Idle,4.04121180963557e-14
4,08:45,1.0658141036401503e-13,-1.3766765505351941e-14,4.8905,Digging,Idle,8.0,2.0,0.0262,Charging,Serving CEV,2.0000000000000138
5,09:00,8.0,1.9999999999999862,1.3131,Charging,Serving CEV,0.0,2.0,4.7425,Digging,Idle,1.3766765505351941e-14
6,09:15,0.0,1.9999999999999862,4.5506,Traveling,Idle,8.0,4.0,0.0,Charging,Serving CEV,2.0000000000000138
7,09:30,8.000000000000096,4.000000000000011,0.0,Charging,Serving CEV,0.0,4.0,4.5721,Traveling,Idle,-1.0658141036401503e-14
8,09:45,8.0,6.000000000000011,0.0,Charging,Serving CEV,7.456885785527796,5.864221446381949,0.0264,Charging,Serving CEV,-0.1357785536180618
9,10:00,0.0,6.000000000000011,4.78,Digging,Traveling,0.0,5.864221446381949,3.4832,Digging,Idle,-0.1357785536180618
10,10:15,0.0,6.000000000000011,4.78,Digging,Charging (grid),0.0,5.864221446381949,4.2907,Digging,Idle,-0.1357785536180618
11,10:30,0.0,6.000000000000011,3.4361,Loading/Swinging,Charging (grid),0.0,5.864221446381949,4.7809,Digging,Idle,-0.1357785536180618
12,10:45,0.0,6.000000000000011,4.7425,Digging,Charging (grid),8.0,7.864221446381949,0.4689,Charging,Serving CEV,1.8642214463819382
13,11:00,0.0,6.000000000000011,0.7188,Idle,Charging (grid),0.0,7.864221446381949,4.9634,Digging,Idle,1.8642214463819382
14,11:15,0.0,6.000000000000011,6.1076,Traveling,Charging (grid),0.0,7.864221446381949,4.1464,Traveling,Idle,1.8642214463819382
15,11:30,0.0,6.000000000000011,4.7809,Digging,Charging (grid),0.0,7.864221446381949,4.78,Digging,Idle,1.8642214463819382
16,11:45,0.0,6.000000000000011,4.9634,Digging,Charging (grid),0.0,7.864221446381949,5.4411,Digging,Idle,1.8642214463819382
17,12:00,0.0,6.000000000000011,0.0,,Charging (grid),8.0,9.864221446381949,0.0,Charging,Serving CEV,3.864221446381938
18,12:15,0.0,6.000000000000011,0.0,,Charging (grid),0.0,9.864221446381949,0.0,,Traveling,3.864221446381938
19,12:30,0.0,6.000000000000011,0.0,,Charging (grid),0.0,9.864221446381949,0.0,,Charging (grid),3.864221446381938
