Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,4.9634,Digging,Traveling,0.0,0.0,4.7809,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.2026,Digging,Idle,4.358842105263168,1.089710526315792,0.0,Charging,Serving CEV,0.0,0.0,4.8544,Digging,Idle,1.089710526315792,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.089710526315792,4.2026,Digging,Idle,0.0,0.0,4.8277,Digging,Idle,-0.910289473684208,-2.0
4,08:45,0.0,2.0,4.8277,Digging,Idle,0.0,1.089710526315792,4.6773,Digging,Idle,-0.0,0.0,4.2026,Digging,Idle,-0.910289473684208,-2.0
5,09:00,0.0,2.0,4.2907,Digging,Idle,0.0,1.089710526315792,4.2582,Digging,Idle,0.0,0.0,0.0,Idle,Traveling,-0.910289473684208,-2.0
6,09:15,0.0,2.0,4.5506,Traveling,Idle,0.0,1.089710526315792,4.2765,Traveling,Idle,0.0,0.0,4.6176,Traveling,Idle,-0.910289473684208,-2.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,8.0,3.089710526315792,0.0,Charging,Serving CEV,0.0,0.0,4.8905,Digging,Idle,-0.910289473684208,-4.0
8,09:45,7.999999999999972,5.999999999999993,0.5059,Charging,Serving CEV,0.0,3.089710526315792,4.2026,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,-2.910289473684201,-5.999999999999993
9,10:00,0.0,5.999999999999993,5.1226,Digging,Idle,5.106481994465372,4.366331024932135,0.0,Charging,Serving CEV,0.0,0.0,4.7809,Digging,Idle,-1.6336689750678577,-5.999999999999993
10,10:15,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,4.366331024932135,4.78,Digging,Idle,8.0,2.0,0.0264,Charging,Serving CEV,-1.6336689750678577,-3.999999999999993
11,10:30,0.0,5.999999999999993,5.3389,Digging,Idle,0.0,4.366331024932135,4.7653,Digging,Idle,0.0,2.0,4.8277,Digging,Idle,-1.6336689750678577,-3.999999999999993
12,10:45,8.0,7.999999999999993,0.0262,Charging,Serving CEV,8.0,6.366331024932135,0.0,Charging,Serving CEV,0.0,2.0,4.5506,Traveling,Idle,-1.6336689750678577,-5.999999999999993
13,11:00,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,6.366331024932135,4.4919,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,-1.6336689750678577,-3.999999999999993
14,11:15,0.0,7.999999999999993,4.7746,Traveling,Idle,0.0,6.366331024932135,4.5726,Traveling,Idle,0.0,4.0,4.2026,Digging,Idle,-1.6336689750678577,-3.999999999999993
15,11:30,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,6.366331024932135,4.8544,Digging,Idle,0.0,4.0,4.8277,Digging,Idle,-1.6336689750678577,-3.999999999999993
16,11:45,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,6.366331024932135,4.2026,Digging,Idle,7.99999999942858,5.999999999857145,0.1325,Charging,Serving CEV,-1.6336689750678577,-2.0000000001428475
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.9999999999999964,8.366331024932133,0.0,Charging,Serving CEV,8.0,7.999999999857145,0.0,Charging,Serving CEV,-1.6336689750678595,-2.0000000001428475
