Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,4.2026,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,4.9234736842235085,1.2308684210558771,0.4879,Charging,Serving CEV,0.0,0.0,4.2026,Digging,Traveling,1.2308684210558771,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,0.0,1.2308684210558771,4.7843,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,-0.7691315789441229,-2.0
4,08:45,0.0,2.0,5.3389,Digging,Idle,0.0,1.2308684210558771,4.2026,Digging,Idle,0.0,0.0,4.9351,Digging,Idle,-0.7691315789441229,-2.0
5,09:00,0.0,2.0,4.7653,Digging,Idle,0.0,1.2308684210558771,4.8544,Digging,Idle,8.0,2.0,1.3131,Charging,Serving CEV,-0.7691315789441229,0.0
6,09:15,0.0,2.0,3.7534,Traveling,Idle,6.9631855955542,2.971664819944427,0.0,Charging,Serving CEV,0.0,2.0,4.5721,Traveling,Idle,0.9716648199444271,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.494569179181362,4.845307114739768,0.0,Charging,Serving CEV,8.000000000000002,4.0,0.0,Charging,Serving CEV,0.8453071147397679,0.0
8,09:45,7.999999999999972,5.999999999999993,0.1325,Charging,Serving CEV,0.0,4.845307114739768,4.6176,Traveling,Idle,8.0000000000022,6.00000000000055,0.061,Charging,Serving CEV,-1.154692885260225,5.568878691519785e-13
9,10:00,0.0,5.999999999999993,4.7425,Digging,Idle,0.0,4.845307114739768,5.3389,Digging,Idle,0.0,6.00000000000055,2.9903,Loading/Swinging,Idle,-1.154692885260225,5.568878691519785e-13
10,10:15,0.0,5.999999999999993,4.5629,Digging,Idle,0.0,4.845307114739768,4.7809,Digging,Idle,0.0,6.00000000000055,5.2098,Digging,Idle,-1.154692885260225,5.568878691519785e-13
11,10:30,0.0,5.999999999999993,4.8905,Digging,Idle,0.0,4.845307114739768,5.3659,Digging,Idle,0.0,6.00000000000055,4.7425,Digging,Idle,-1.154692885260225,5.568878691519785e-13
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,6.845307114739768,0.2629,Charging,Serving CEV,8.0,8.00000000000055,0.0,Charging,Serving CEV,-1.154692885260225,5.577760475716786e-13
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,6.845307114739768,3.7992,Loading/Swinging,Idle,0.0,8.00000000000055,2.9903,Loading/Swinging,Traveling,-1.154692885260225,5.577760475716786e-13
14,11:15,0.0,7.999999999999993,4.6083,Traveling,Idle,0.0,6.845307114739768,4.2765,Traveling,Idle,0.0,8.00000000000055,4.7175,Traveling,Charging (grid),-1.154692885260225,5.577760475716786e-13
15,11:30,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,6.845307114739768,4.2907,Digging,Idle,0.0,8.00000000000055,4.7653,Digging,Charging (grid),-1.154692885260225,5.577760475716786e-13
16,11:45,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,6.845307114739768,4.4919,Digging,Idle,0.0,8.00000000000055,4.9351,Digging,Charging (grid),-1.154692885260225,5.577760475716786e-13
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.934736842105257,8.828991325266083,0.0,Charging,Serving CEV,0.0,8.00000000000055,0.0,,Charging (grid),-1.1710086747339101,-1.9999999999994422
