Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,4.7809,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.8544,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.9634,Digging,Idle,-2.0
4,08:45,0.0,2.0,4.9634,Digging,Idle,0.0,0.0,5.1226,Digging,Idle,-2.0
5,09:00,0.0,2.0,4.5629,Digging,Idle,7.999999999999954,1.9999999999999885,0.061,Charging,Serving CEV,-1.1546319456101628e-14
6,09:15,0.0,2.0,4.7093,Traveling,Idle,0.0,1.9999999999999885,4.7095,Traveling,Idle,-1.1546319456101628e-14
7,09:30,8.0,4.0,0.061,Charging,Serving CEV,0.0,1.9999999999999885,4.4919,Digging,Idle,-2.0000000000000115
8,09:45,7.999999999999972,5.999999999999993,0.4689,Charging,Serving CEV,-2.3092638912203256e-14,1.9999999999999827,4.7843,Digging,Idle,-4.000000000000011
9,10:00,0.0,5.999999999999993,4.8905,Digging,Idle,8.0,3.9999999999999827,1.3131,Charging,Serving CEV,-2.00000000000001
10,10:15,0.0,5.999999999999993,5.3389,Digging,Idle,4.019323004453874e-13,4.0000000000000835,4.2907,Digging,Idle,-1.9999999999999094
11,10:30,0.0,5.999999999999993,4.78,Digging,Idle,7.999999999999998,6.0000000000000835,0.0,Charging,Serving CEV,9.059419880941277e-14
12,10:45,8.0,7.999999999999993,0.1325,Charging,Serving CEV,8.0,8.000000000000083,0.0,Charging,Serving CEV,9.059419880941277e-14
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,8.000000000000083,4.8544,Digging,Idle,9.059419880941277e-14
14,11:15,0.0,7.999999999999993,4.5506,Traveling,Idle,0.0,8.000000000000083,5.3956,Traveling,Idle,9.059419880941277e-14
15,11:30,0.0,7.999999999999993,4.2907,Digging,Idle,0.0,8.000000000000083,4.7809,Digging,Idle,9.059419880941277e-14
16,11:45,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,8.000000000000083,4.6773,Digging,Idle,9.059419880941277e-14
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,10.000000000000083,0.0,Charging,Serving CEV,9.059419880941277e-14
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,3.9649473684206904,10.991236842105256,0.0,Charging,Serving CEV,-1.0087631578947374
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.991236842105256,0.0,,Traveling,-1.0087631578947374
