Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,4.7843,Digging,Traveling,0.0,0.0,5.4411,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.3389,Digging,Idle,5.036105263157896,1.259026315789474,0.2481,Charging,Serving CEV,0.0,0.0,4.5629,Digging,Traveling,1.259026315789474,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.259026315789474,4.9351,Digging,Idle,8.0,2.0,0.5059,Charging,Serving CEV,-0.7409736842105259,0.0
4,08:45,0.0,2.0,4.4919,Digging,Idle,0.0,1.259026315789474,4.4919,Digging,Idle,0.0,2.0,5.1226,Digging,Idle,-0.7409736842105259,0.0
5,09:00,0.0,2.0,5.3389,Digging,Idle,0.0,1.259026315789474,5.2098,Digging,Idle,0.0,2.0,4.4919,Digging,Idle,-0.7409736842105259,0.0
6,09:15,0.0,2.0,4.7175,Traveling,Idle,7.999999999999987,3.2590263157894706,0.2481,Charging,Serving CEV,0.0,2.0,3.7534,Traveling,Idle,1.2590263157894706,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,3.2590263157894706,5.0591,Traveling,Idle,8.000000000000243,4.00000000000006,0.1325,Charging,Serving CEV,-0.7409736842105294,6.039613253960852e-14
8,09:45,7.999999999999972,5.999999999999993,0.2481,Charging,Serving CEV,8.0,5.2590263157894706,0.0,Charging,Serving CEV,0.0,4.00000000000006,4.9634,Digging,Idle,-0.7409736842105223,-1.9999999999999325
9,10:00,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,5.2590263157894706,4.5629,Digging,Traveling,-0.0,4.00000000000006,5.2098,Digging,Idle,-0.7409736842105223,-1.9999999999999325
10,10:15,0.0,5.999999999999993,4.78,Digging,Idle,0.0,5.2590263157894706,4.4919,Digging,Charging (grid),8.0,6.00000000000006,0.0,Charging,Serving CEV,-0.7409736842105223,6.750155989720952e-14
11,10:30,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,5.2590263157894706,4.8905,Digging,Charging (grid),0.0,6.00000000000006,4.8544,Digging,Idle,-0.7409736842105223,6.750155989720952e-14
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.2590263157894706,5.3389,Digging,Charging (grid),8.0,8.00000000000006,0.0,Charging,Serving CEV,-2.7409736842105223,6.750155989720952e-14
