Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.6802391971105,250.0
4,248.6802391971105,250.0
5,248.68023919711084,250.0
6,246.574976039216,247.89473684210526
7,246.574976039216,247.89473684210526
8,246.574976039216,247.89473684210526
9,244.46971288132298,247.89473684210526
10,244.46971288132298,245.78947368421052
11,244.46971288132323,245.78947368421052
12,244.46971288132323,243.68421052631578
13,242.36444972342795,241.57894736842104
14,242.36444972342795,241.57894736842104
15,242.36444972342795,242.00667211620626
16,242.36444972342795,242.43439686399148
17,242.36444972342795,242.8621216117767
18,240.919086093991,243.2905793002111
19,238.88989470606668,243.7203636767959
20,238.88989470606668,244.1501480533807
21,239.34147624733797,244.5881831259529
22,239.79305778860925,245.0262181985251
23,240.24463932988053,245.4642532710973
24,240.6962208711518,245.4642532710973
25,241.1478024124231,243.35899011320257
26,241.59938395369437,243.35899011320257
27,242.05096549496565,243.35899011320257
28,242.50254703623693,243.35899011320257
29,242.95412857750821,241.25372695530783
30,243.4057101187795,241.25372695530783
31,243.85729166005078,241.25372695530783
32,244.30887320132206,241.25372695530783
33,244.76050130768778,239.1484637974131
34,244.76050130768778,239.1484637974131
35,242.850826238338,239.1484637974131
36,242.850826238338,239.1484637974131
37,242.850826238338,239.1484637974131
38,242.80922499346985,237.04320063951835
39,240.7061513747787,234.9379374816236
40,238.71157630207824,232.83267432372887
41,236.7112907795888,230.72741116583413
42,234.60602762169407,228.79539140907488
43,232.50076446379933,228.79539140907488
44,230.7223861394982,228.79539140907488
45,230.7223861394982,228.79539140907488
46,230.7223861394982,228.79539140907488
47,230.7223861394982,228.79539140907488
48,230.7223861394982,228.79539140907488
49,230.7223861394982,228.79539140907488
50,230.7223861394982,228.79539140907488
51,230.7223861394982,228.79539140907488
52,230.7223861394982,228.79539140907488
53,230.7223861394982,228.79539140907488
54,231.17401424586393,229.2773143315959
55,231.62564235222965,229.75923725411693
56,232.07727045859536,230.24116017663795
57,232.52889856496108,230.72308309915897
58,232.9805266713268,231.20500602168
59,233.43215477769252,231.68692894420101
60,233.88378288405823,232.16885186672204
61,234.33541099042395,232.65077478924306
62,234.64464438356524,233.13269771176408
63,235.09627248993095,233.6146206342851
64,235.5479005962967,234.09654355680613
65,235.5479005962967,234.57846647932718
66,235.99952870266245,235.06038940184823
67,236.4511568090282,235.54231232436928
68,236.90278491539394,236.02423524689033
69,237.35441302175968,236.50615816941138
70,237.80604112812543,236.98808109193243
71,238.25766923449117,237.47000401445348
72,238.70929734085692,237.95192693697453
73,239.16092544722267,238.43384985949558
74,239.6125535535884,238.91577278201663
75,240.06418165995416,239.39769570453768
76,240.5158097663199,239.87961862705873
77,240.96743787268565,240.36154154957978
78,241.4190659790514,240.84346447210083
79,241.87069408541714,241.32538739462188
80,242.3223221917829,241.80731031714294
81,242.77395029814863,242.289233239664
82,243.22557840451438,242.77115616218504
83,243.67720651088013,243.2530790847061
84,244.12883461724587,243.73500200722714
85,244.58046272361162,244.2169249297482
86,245.03209082997736,244.69884785226924
87,245.4837189363431,245.1807707747903
88,245.93534704270886,245.66269369731134
89,246.3869751490746,246.1446166198324
90,246.83860325543978,246.62653954235262
91,247.29023136180552,247.10846246487367
92,247.74185946817127,247.59038538739472
93,248.19348757453702,248.07230830991577
94,248.64511568090276,248.55423123243682
95,249.0967437872685,249.03615415495787
96,249.54837189363425,249.51807707747895
97,250.0,250.0
