Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,248.67243767313022,248.5311240078471,250.0
4,248.6724376731308,248.5311240078471,250.0
5,248.6724376731308,248.5311240078471,250.0
6,246.56717451523605,246.45340076771734,247.89473684210526
7,246.56717451523605,246.45340076771734,247.89473684210526
8,246.56717451523605,244.57333598398935,245.78947368420788
9,244.4619113573413,244.57333598398935,243.68421052631314
10,244.4619113573413,244.57333598398935,243.68421052631314
11,244.78466066481974,244.57333598398935,244.12317403381758
12,245.2587824225634,244.57333598398935,244.56213754132202
13,245.73290418030706,242.4680728260946,245.00110104882646
14,246.20702593805072,242.4680728260946,245.4400645563309
15,246.68114769579438,242.4680728260946,245.89442406960214
16,247.15526945353804,242.4680728260946,246.34878358287338
17,247.6293912112817,242.4680728260946,246.80314309614462
18,248.10351296902536,240.36280966819987,247.25750260941587
19,248.57763472676902,238.25754651030513,247.72295513266317
20,249.05175648451268,238.25754651030513,248.18840765591048
21,249.52587824225634,238.71559216522448,248.6538601791578
22,250.0,239.17363782014382,249.1193127024051
23,250.0,239.63168347506317,249.1193127024051
24,247.89473684210526,240.08972912998252,247.01404954451036
25,245.78947368421052,240.54777478490186,244.90878638661562
26,245.78947368421052,241.0058204398212,244.90878638661562
27,245.78947368421052,241.46386609474055,244.90878638661562
28,245.78947368421052,241.9219117496599,244.90878638661562
29,243.68421052631578,242.37995740457924,244.90878638661562
30,243.68421052631578,242.8380030594986,243.95246354203587
31,243.68421052631578,243.29604871441794,243.95246354203587
32,243.68421052631578,243.75409436933728,243.95246354203587
33,243.68421052631578,244.21214002425663,243.95246354203587
34,241.57894736842104,244.21214002425663,241.86837094811304
35,241.57894736842104,243.22623931064075,241.86837094811304
36,241.57894736842104,243.22623931064075,241.86837094811304
37,241.57894736842104,243.22623931064075,241.86837094811304
38,239.4736842105263,242.96636425274528,239.7631077902183
39,237.36842105263156,240.86110109485054,237.65784463232356
40,235.26315789473682,238.8803188956816,235.55258147442882
41,235.26315789473682,236.87930743247998,233.44731831653408
42,233.15789473684208,234.77404427458524,231.34205515863934
43,231.05263157894734,232.6687811166905,230.49407246673223
44,231.05263157894734,230.8904409997953,230.49407246673223
45,229.13864265927918,230.8904409997953,230.49407246673223
46,229.13864265927918,230.8904409997953,230.49407246673223
47,229.13864265927918,230.8904409997953,230.49407246673223
48,229.13864265927918,230.8904409997953,230.49407246673223
49,229.13864265927918,230.8904409997953,230.49407246673223
50,229.13864265927918,230.8904409997953,230.49407246673223
51,229.13864265927918,230.8904409997953,230.49407246673223
52,229.13864265927918,230.8904409997953,230.49407246673223
53,229.13864265927918,230.8904409997953,230.49407246673223
54,229.61276441702285,231.34848665471463,230.95952498997954
55,230.0868861747665,231.80653230963398,231.42497751322685
56,230.56100793251017,232.26457796455333,231.89043003647416
57,231.03512969025383,232.72262361947267,232.35588255972146
58,231.50925144799749,233.18066927439202,232.82133508296877
59,231.98337320574115,233.63871492931136,233.28678760621608
60,232.4574949634848,234.0967605842307,233.7522401294634
61,232.93161672122847,234.55480623915005,234.2176926527107
62,233.40573847897213,234.55480623915005,234.2176926527107
63,233.87986023671579,235.0128518940694,234.683145175958
64,234.35398199445945,235.34253904258048,235.10551925608647
65,234.8281037522031,235.34253904258048,235.10551925608647
66,235.30222550994677,235.80058469749983,235.57097177933377
67,235.77634726769043,236.25863035241917,236.03642430258108
68,236.25046902543409,236.71667600733852,236.5018768258284
69,236.72459078317775,237.17472166225787,236.9673293490757
70,237.1987125409214,237.6327673171772,237.432781872323
71,237.67283429866507,238.09081297209656,237.8982343955703
72,238.14695605640873,238.5488586270159,238.36368691881762
73,238.6210778141524,239.00690428193525,238.82913944206493
74,239.09519957189605,239.4649499368546,239.29459196531224
75,239.5693213296397,239.92299559177394,239.76004448855954
76,240.04344308738337,240.3810412466933,240.22549701180685
77,240.51756484512703,240.83908690161263,240.69094953505416
78,240.9916866028707,241.29713255653198,241.15640205830147
79,241.46580836061435,241.75517821145132,241.62185458154877
80,241.939930118358,242.21322386637067,242.08730710479608
81,242.41405187610167,242.67126952129001,242.5527596280434
82,242.88817363384533,243.12931517620936,243.0182121512907
83,243.362295391589,243.5873608311287,243.483664674538
84,243.83641714933265,244.04540648604805,243.9491171977853
85,244.3105389070763,244.5034521409674,244.41456972103262
86,244.78466066481997,244.96149779588674,244.88002224427993
87,245.25878242256363,245.4195434508061,245.34547476752724
88,245.7329041803073,245.87758910572543,245.81092729077454
89,246.20702593805095,246.33563476064478,246.27637981402185
90,246.6811476957946,246.7936804155645,246.7418323372689
91,247.15526945353827,247.2517260704818,247.2072848605162
92,247.62939121128193,247.70977172540148,247.67273738376346
93,248.1035129690256,248.1678173803212,248.13818990701077
94,248.57763472676925,248.62586303524085,248.60364243025808
95,249.0517564845129,249.08390869016057,249.06909495350538
96,249.52587824225634,249.54195434508028,249.5345474767527
97,250.0,250.0,250.0
