Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0
2,08:15,0.0,0.0,5.3659,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,5.1226,Digging,Idle,-2.0
4,08:45,0.0,2.0,5.2098,Digging,Idle,0.0,0.0,4.6773,Digging,Traveling,-2.0
5,09:00,0.0,2.0,4.4919,Digging,Idle,8.0,2.0,0.2481,Charging,Serving CEV,0.0
6,09:15,0.0,2.0,4.7095,Traveling,Idle,7.999999999999897,3.9999999999999742,0.0,Charging,Serving CEV,1.9999999999999742
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,-0.0,3.9999999999999742,4.7095,Traveling,Idle,-2.5757174171303632e-14
8,09:45,7.999999999999972,5.999999999999993,0.5059,Charging,Serving CEV,8.0,5.999999999999974,0.0,Charging,Serving CEV,-1.865174681370263e-14
9,10:00,0.0,5.999999999999993,4.7653,Digging,Idle,0.0,5.999999999999974,4.7425,Digging,Traveling,-1.865174681370263e-14
10,10:15,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,5.999999999999974,3.4832,Digging,Charging (grid),-1.865174681370263e-14
11,10:30,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,5.999999999999974,4.9634,Digging,Charging (grid),-1.865174681370263e-14
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.999999999999974,5.3389,Digging,Charging (grid),-2.0000000000000187
13,11:00,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,5.999999999999974,0.0,Idle,Charging (grid),-2.0000000000000187
14,11:15,0.0,7.999999999999993,5.3956,Traveling,Idle,0.0,5.999999999999974,4.7095,Traveling,Charging (grid),-2.0000000000000187
15,11:30,0.0,7.999999999999993,5.3389,Digging,Idle,0.0,5.999999999999974,4.6773,Digging,Charging (grid),-2.0000000000000187
16,11:45,0.0,7.999999999999993,4.2582,Digging,Idle,0.0,5.999999999999974,4.4919,Digging,Charging (grid),-2.0000000000000187
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.999999999999974,0.0,,Charging (grid),-4.000000000000019
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.999999999999974,0.0,,Charging (grid),-6.000000000000019
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.999999999999974,0.0,,Charging (grid),-6.000000000000019
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-6.000000000000019
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),-6.000000000000019
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Traveling,-6.000000000000019
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),8.0,7.999999999999974,0.0,Charging,Serving CEV,-4.000000000000019
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),8.0,9.999999999999975,0.0,Charging,Serving CEV,-2.0000000000000178
25,14:00,0.0,11.999999999999993,4.5629,Digging,Charging (grid),0.0,9.999999999999975,5.3389,Digging,Idle,-2.0000000000000178
26,14:15,0.0,11.999999999999993,4.8277,Digging,Charging (grid),0.0,9.999999999999975,2.4016,Loading/Swinging,Idle,-2.0000000000000178
27,14:30,0.0,11.999999999999993,5.3956,Traveling,Charging (grid),0.0,9.999999999999975,4.7305,Traveling,Idle,-2.0000000000000178
28,14:45,0.0,11.999999999999993,2.6102,Loading/Swinging,Charging (grid),0.0,9.999999999999975,3.0868,Loading/Swinging,Idle,-2.0000000000000178
29,15:00,0.0,11.999999999999993,0.2481,Idle,Charging (grid),8.0,11.999999999999975,0.2629,Charging,Serving CEV,-1.7763568394002505e-14
30,15:15,0.0,11.999999999999993,3.203,Loading/Swinging,Charging (grid),0.0,11.999999999999975,3.7992,Loading/Swinging,Idle,-1.7763568394002505e-14
31,15:30,0.0,11.999999999999993,2.2047,Loading/Swinging,Charging (grid),0.0,11.999999999999975,4.2907,Digging,Idle,-1.7763568394002505e-14
32,15:45,0.0,11.999999999999993,2.9366,Loading/Swinging,Charging (grid),2.494849844135839,12.623712461033936,0.0264,Charging,Serving CEV,0.6237124610339428
33,16:00,0.0,11.999999999999993,5.3364,Traveling,Traveling,0.0,12.623712461033936,3.7992,Loading/Swinging,Idle,0.6237124610339428
34,16:15,8.0,13.999999999999993,0.0264,Charging,Serving CEV,0.0,12.623712461033936,5.1579,Traveling,Idle,-1.3762875389660572
35,16:30,0.0,13.999999999999993,4.1586,Loading/Swinging,Idle,0.0,12.623712461033936,3.8487,Loading/Swinging,Idle,-1.3762875389660572
36,16:45,0.0,13.999999999999993,3.2655,Loading/Swinging,Idle,0.0,12.623712461033936,3.0004,Loading/Swinging,Idle,-1.3762875389660572
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,0.28194753248869414,12.69419934415611,0.0,Charging,Serving CEV,-2.755653646274519
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,14.69419934415611,0.0,Charging,Serving CEV,-0.7556536462745189
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,16.69419934415611,0.0,Charging,Serving CEV,1.2443463537254829
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,18.69419934415611,0.0,Charging,Serving CEV,1.2443463537254829
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,20.69419934415611,0.0,Charging,Serving CEV,1.2443463537254829
