Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,5.2098,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.2582,Digging,Idle,0.0,0.0,4.6773,Digging,Idle,0.0
3,08:30,-1.616484723854228e-13,-4.04121180963557e-14,4.7425,Digging,Idle,0.0,0.0,4.5629,Digging,Idle,4.04121180963557e-14
4,08:45,1.0658141036401503e-13,-1.3766765505351941e-14,4.8905,Digging,Idle,8.000000000236344,2.000000000059086,0.0262,Charging,Serving CEV,2.0000000000591
5,09:00,8.0,1.9999999999999862,1.3131,Charging,Serving CEV,6.817052631330145,3.7042631578916225,0.0,Charging,Serving CEV,1.7042631578916363
6,09:15,0.0,1.9999999999999862,4.5506,Traveling,Idle,0.0,3.7042631578916225,4.9351,Digging,Idle,1.7042631578916363
7,09:30,8.000000000000096,4.000000000000011,0.0,Charging,Serving CEV,0.0,3.7042631578916225,4.5721,Traveling,Idle,-0.29573684210838813
8,09:45,8.0,6.000000000000011,0.0,Charging,Serving CEV,8.0,5.7042631578916225,0.0264,Charging,Serving CEV,-0.29573684210838813
9,10:00,0.0,6.000000000000011,4.78,Digging,Traveling,0.0,5.7042631578916225,3.0004,Loading/Swinging,Traveling,-0.29573684210838813
10,10:15,0.0,6.000000000000011,4.78,Digging,Charging (grid),0.0,5.7042631578916225,4.2907,Digging,Charging (grid),-0.29573684210838813
11,10:30,0.0,6.000000000000011,3.4361,Loading/Swinging,Charging (grid),0.0,5.7042631578916225,4.7809,Digging,Charging (grid),-0.29573684210838813
12,10:45,0.0,6.000000000000011,4.7425,Digging,Charging (grid),0.0,5.7042631578916225,5.4411,Digging,Charging (grid),-0.29573684210838813
13,11:00,0.0,6.000000000000011,0.7188,Idle,Charging (grid),0.0,5.7042631578916225,0.2629,Idle,Charging (grid),-0.29573684210838813
14,11:15,0.0,6.000000000000011,6.1076,Traveling,Charging (grid),0.0,5.7042631578916225,4.1464,Traveling,Charging (grid),-0.29573684210838813
15,11:30,0.0,6.000000000000011,4.7809,Digging,Charging (grid),0.0,5.7042631578916225,4.78,Digging,Charging (grid),-0.29573684210838813
16,11:45,0.0,6.000000000000011,4.9634,Digging,Charging (grid),0.0,5.7042631578916225,5.4411,Digging,Charging (grid),-0.29573684210838813
17,12:00,0.0,6.000000000000011,0.0,,Charging (grid),0.0,5.7042631578916225,0.0,,Charging (grid),-0.29573684210838813
18,12:15,0.0,6.000000000000011,0.0,,Charging (grid),0.0,5.7042631578916225,0.0,,Charging (grid),-0.29573684210838813
19,12:30,0.0,6.000000000000011,0.0,,Charging (grid),0.0,5.7042631578916225,0.0,,Charging (grid),-0.29573684210838813
20,12:45,0.0,6.000000000000011,0.0,,Charging (grid),0.0,5.7042631578916225,0.0,,Charging (grid),-0.29573684210838813
21,13:00,0.0,6.000000000000011,0.0,,Charging (grid),0.0,5.7042631578916225,0.0,,Charging (grid),-0.29573684210838813
22,13:15,0.0,6.000000000000011,0.0,,Traveling,0.0,5.7042631578916225,0.0,,Traveling,-0.29573684210838813
23,13:30,6.353473684210498,7.588368421052635,0.0,Charging,Serving CEV,8.0,7.7042631578916225,0.0,Charging,Serving CEV,0.1158947368389871
24,13:45,7.6656066481994465,9.504770083102496,0.0,Charging,Serving CEV,8.0,9.704263157891623,0.0,Charging,Serving CEV,0.19949307478912637
25,14:00,0.0,9.504770083102496,4.6773,Digging,Idle,0.0,9.704263157891623,4.7809,Digging,Idle,0.19949307478912637
26,14:15,0.0,9.504770083102496,2.2047,Loading/Swinging,Idle,0.0,9.704263157891623,4.5629,Digging,Idle,0.19949307478912637
27,14:30,6.4711785974631875,11.122564732468293,0.1325,Charging,Serving CEV,0.0,9.704263157891623,5.0591,Traveling,Idle,-1.4183015745766703
28,14:45,0.0,11.122564732468293,4.5117,Traveling,Idle,0.0,9.704263157891623,4.78,Digging,Idle,-1.4183015745766703
29,15:00,0.0,11.122564732468293,2.4016,Loading/Swinging,Idle,8.0,11.704263157891623,0.0,Charging,Serving CEV,0.5816984254233297
