Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.83868044286717,250.0
4,248.83868044286717,250.0
5,248.83868044286717,250.0
6,248.8386804428669,247.89473684210526
7,246.73341728497215,247.89473684210526
8,246.73341728497215,247.89473684210526
9,245.6134510235671,247.8947368420993
10,245.6134510235671,247.8947368420993
11,245.6134510235671,245.78947368420455
12,245.6134510235671,243.68421052629273
13,243.50818786567237,241.578947368398
14,243.50818786567237,241.578947368398
15,243.50818786567237,241.95144997124146
16,243.50818786567237,242.32395257408493
17,243.50818786567237,242.70579994242235
18,242.5852694051771,243.08764731075976
19,240.48000624728235,243.46949467909718
20,238.53412106930287,243.8513420474346
21,238.53412106930287,244.23318941577202
22,238.53412106930287,244.61503678410944
23,238.53412106930287,244.99688415244685
24,238.53412106930287,245.37873152078427
25,238.53412106930287,245.7605788891217
26,238.53412106930287,246.1424262574591
27,238.53412106930287,246.52427362579652
28,236.76715197901547,246.90612099413394
29,236.76715197901547,246.90612099413394
30,236.76715197901547,244.8008578362392
31,236.76715197901547,244.8008578362392
32,236.76715197901547,244.8008578362392
33,235.43979865255145,244.8008578362392
34,235.43979865255145,242.69559467834446
35,235.43979865255145,242.69559467834446
36,235.43979865255145,242.69559467834446
37,235.43979865255145,242.69559467834446
38,233.3345354946567,240.59033152044972
39,232.05816517049183,239.45021759396968
40,229.9529020125971,237.34495443607494
41,228.02561956428445,235.2396912781802
42,228.02561956428445,233.41604076461545
43,228.02561956428445,233.41604076461545
44,228.02561956428445,233.41604076461545
45,228.02561956428445,233.41604076461545
46,228.02561956428445,233.41604076461545
47,228.02561956428445,233.41604076461545
48,228.02561956428445,233.41604076461545
49,228.02561956428445,233.41604076461545
50,228.02561956428445,233.41604076461545
51,228.02561956428445,233.41604076461545
52,228.02561956428445,233.41604076461545
53,228.02561956428445,233.41604076461545
54,228.5250373014598,233.79788813295286
55,229.02445503863515,234.17973550129028
56,229.5238727758105,234.5615828696277
57,230.02329051298585,234.94343023796512
58,230.5227082501612,235.32527760630254
59,231.02212598733655,235.70712497463995
60,231.5215437245119,236.08897234297737
61,232.02096146168725,236.4708197113148
62,232.5203791988626,236.8526670796522
63,233.01979693603795,237.23451444798962
64,233.5192146732133,237.61636181632704
65,234.0186324103887,237.78088421320268
66,234.5180501475641,238.1627315815401
67,235.01746788473952,238.54457894987752
68,235.51688562191492,238.92642631821494
69,236.01630335909033,239.30827368655235
70,236.51572109626574,239.69012105488977
71,237.01513883344114,240.0719684232272
72,237.51455657061655,240.4538157915646
73,238.01397430779195,240.83566315990203
74,238.51339204496736,241.21751052823944
75,239.01280978214277,241.59935789657686
76,239.51222751931817,241.98120526491428
77,240.01164525649358,242.3630526332517
78,240.511062993669,242.74490000158912
79,241.0104807308444,243.12674736992653
80,241.5098984680198,243.50859473826395
81,242.0093162051952,243.89044210660137
82,242.5087339423706,244.2722894749388
83,243.00815167954602,244.6541368432762
84,243.50756941672142,245.03598421161362
85,244.00698715389683,245.41783157995104
86,244.50640489107224,245.79967894828846
87,245.00582262824764,246.18152631662588
88,245.50524036542305,246.5633736849633
89,246.00465810259846,246.9452210533007
90,246.50407583977216,247.3270684216381
91,247.00349357694756,247.7089157899755
92,247.50291131412294,248.0907631583129
93,248.00232905129835,248.4726105266503
94,248.50174678847375,248.85445789498772
95,249.00116452564916,249.23630526332514
96,249.5005822628246,249.61815263166258
97,250.0,250.0
