Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.00000000004445
5,247.8947368421053,247.8947368421497
6,247.8947368421053,247.8947368421497
7,245.78947368421055,245.78947368425497
8,244.68975069252076,245.78947368425497
9,244.68975069252076,245.78947368425497
10,244.68975069252076,245.78947368425497
11,244.68975069252076,245.78947368427953
12,244.68975069252076,243.6842105263848
13,242.58448753462602,243.6842105263848
14,242.58448753462602,243.6842105263848
15,242.58448753462602,243.6842105263848
16,242.58448753462602,243.6842105263848
17,242.58448753462602,241.57894736849005
18,240.47922437673128,239.6555836492183
19,238.37396121883654,239.6555836492183
20,238.37396121883654,240.08528093029267
21,238.83710939398355,240.51497821136704
22,239.30025756913057,240.9469184052998
23,239.76340574427758,241.3788585992326
24,240.2265539194246,241.81079879316536
25,240.6897020945716,242.24273898709814
26,241.1528502697186,242.6746791810309
27,241.61599844486562,243.10661937496369
28,242.07914662001264,243.53855956889646
29,242.54229479515965,243.53855956889646
30,243.00544297030666,241.43329641100172
31,243.46859114545367,241.43329641100172
32,243.93173932060068,241.43329641100172
33,244.3948874957477,239.32803325310698
34,244.3948874957477,239.32803325310698
35,242.28962433785296,239.32803325310698
36,242.28962433785296,239.32803325310698
37,242.28962433785296,239.32803325310698
38,242.28962433785296,237.22277009521224
39,242.28962433785296,235.1175069373175
40,242.28962433785296,233.01224377942276
41,242.28962433785296,230.90698062152802
42,242.28962433785296,228.8750500278532
43,242.28962433785296,228.8750500278532
44,242.28962433785296,228.8750500278532
45,240.18436117995822,228.8750500278532
46,238.07909802206348,228.8750500278532
47,238.07909802206348,228.8750500278532
48,235.97383486416874,228.8750500278532
49,233.868571706274,228.8750500278532
50,233.83200660932107,228.8750500278532
51,231.72674345142633,228.8750500278532
52,229.6214802935316,228.8750500278532
53,229.6214802935316,228.8750500278532
54,230.0846284686786,229.3551625272202
55,230.5477766438256,229.83527502658717
56,231.01092481897263,230.31538752595415
57,231.47407299411964,230.79550002532113
58,231.93722116926665,231.2756125246881
59,232.40036934441366,231.7557250240551
60,232.86351751956067,232.23583752342208
61,233.32666569470769,232.71595002278906
62,233.7898138698547,233.19606252215604
63,234.2529620450017,233.67617502152302
64,234.71611022014872,234.15628752089
65,235.17925839529573,234.63640002025687
66,235.64240657044274,235.11651251962385
67,236.10555474558976,235.59662501899084
68,236.56870292073677,236.07673751835782
69,237.03185109588378,236.5568500177248
70,237.4949992710308,237.03696251709178
71,237.9581474461778,237.51707501645876
72,238.42129562132482,237.99718751582574
73,238.88444379647183,238.47730001519272
74,239.34759197161884,238.9574125145597
75,239.81074014676585,239.4375250139267
76,240.27388832191286,239.91763751329367
77,240.73703649705988,240.39775001266065
78,241.2001846722069,240.87786251202763
79,241.6633328473539,241.35797501139461
80,242.1264810225009,241.8380875107616
81,242.58962919764792,242.31820001012858
82,243.05277737279494,242.79831250949556
83,243.51592554794195,243.27842500886254
84,243.97907372308896,243.75853750822952
85,244.44222189823597,244.2386500075965
86,244.90537007338298,244.7187625069635
87,245.36851824853,245.19887500633047
88,245.831666423677,245.67898750569745
89,246.29481459882402,246.15910000506443
90,246.75796277397103,246.63921250443119
91,247.22111094911804,247.11932500379817
92,247.68425912426505,247.5994375031651
93,248.14740729941207,248.07955000253207
94,248.61055547455908,248.55966250189903
95,249.0737036497061,249.039775001266
96,249.536851824853,249.519887500633
97,250.0,250.0
