day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.256430114614043,0.0,0.0,0.0,Digging,13.73589247134649,250.0,false
1,2,08:15,1,4.206509881093977,0.0,0.0,0.0,Digging,12.684265001072996,250.0,false
1,3,08:30,1,4.306450157338489,0.0,0.0,0.0,Digging,11.607652461738374,250.0,false
1,4,08:45,1,4.326852377450038,0.0,0.0,0.0,Digging,10.525939367375864,250.0,false
1,5,09:00,1,0.0,0.0,0.0,0.0,Charging,12.525939367375864,247.89473684210526,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,14.525939367375866,245.78947368421052,false
1,7,09:30,1,0.0,0.0,3.7944341811782083,0.0,Traveling,13.577330822081313,245.78947368421052,false
1,8,09:45,1,4.306290298720717,0.0,0.0,0.0,Digging,12.500758247401134,245.78947368421052,false
1,9,10:00,1,0.0,0.0,0.0,0.0,Charging,14.500758234883909,243.6842105394918,false
1,10,10:15,1,4.31912598436105,0.0,0.0,0.0,Digging,13.420976738793646,243.6842105394918,false
1,11,10:30,1,4.376623817481726,0.0,0.0,0.0,Digging,12.326820784423214,243.6842105394918,false
1,12,10:45,1,0.0,0.0,0.0,0.0,Charging,14.326820784423214,241.57894738159706,false
1,13,11:00,1,0.0,2.6287305789266453,0.0,0.0,Loading/Swinging,13.669638139691553,241.57894738159706,false
1,14,11:15,1,0.0,0.0,3.735956033804701,0.0,Traveling,12.735649131240379,241.9486025278607,false
1,15,11:30,1,4.292941365286017,0.0,0.0,0.0,Digging,11.662413789918874,242.33056986090824,false
1,16,11:45,1,4.3663761171609945,0.0,0.0,0.0,Digging,10.570819760628625,242.71629529769038,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,10.570819760628625,243.10202073447252,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,10.570819760628625,243.48774617125466,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,10.570819760628625,243.88646885960782,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,10.570819760628625,244.28519154796098,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,10.570819760628625,244.68391423631414,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,10.570819760628625,245.0826369246673,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,10.570819760628625,245.48135961302046,false
1,24,13:45,1,0.0,0.0,0.0,0.0,,10.570819760628625,245.88008230137362,false
1,25,14:00,1,4.340885683117001,0.0,0.0,0.0,Digging,9.485598339849375,246.27880498972678,false
1,26,14:15,1,4.141203911696517,0.0,0.0,0.0,Digging,8.450297361925246,246.67752767807994,false
1,27,14:30,1,0.0,0.0,3.7282433914787423,0.0,Traveling,7.518236514055561,247.0762503664331,false
1,28,14:45,1,0.0,2.69178589729914,0.0,0.0,Loading/Swinging,6.845290039730775,247.0762503664331,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Charging,8.845290039730775,244.97098720853836,false
1,30,15:15,1,0.0,2.7231512477001116,0.0,0.0,Loading/Swinging,8.164502227805748,244.97098720853836,false
1,31,15:30,1,4.31906856733142,0.0,0.0,0.0,Digging,7.084735085972893,244.97098720853836,false
1,32,15:45,1,0.0,0.0,0.0,0.0,Charging,9.084735085972893,242.86572405064362,false
1,33,16:00,1,0.0,2.6747033578690123,0.0,0.0,Loading/Swinging,8.41605924650564,242.86572405064362,false
1,34,16:15,1,0.0,0.0,3.8365944828957756,0.0,Traveling,7.4569106257816955,242.86572405064362,false
1,35,16:30,1,0.0,2.7718140401258657,0.0,0.0,Loading/Swinging,6.763957115750229,242.86572405064362,false
