Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0
2,08:15,4.9234736842235085,1.2308684210558771,1.3131,Charging,Serving CEV,0.0,0.0,3.4832,Digging,Traveling,-1.2308684210558771
3,08:30,4.132792360480239e-12,1.2308684210569103,5.2098,Digging,Idle,0.0,0.0,4.2582,Digging,Idle,-1.2308684210569103
4,08:45,-2.9642954757491036e-14,1.230868421056903,5.1226,Digging,Idle,0.0,0.0,4.8277,Digging,Idle,-1.230868421056903
5,09:00,0.0,1.230868421056903,4.78,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.769131578943097
6,09:15,8.0,3.230868421056903,0.0,Charging,Serving CEV,0.0,2.0,5.3364,Traveling,Idle,-1.2308684210569032
7,09:30,8.000000000005013,5.230868421058156,0.0,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,-1.2308684210581564
8,09:45,0.0,5.230868421058156,4.7093,Traveling,Idle,0.0,4.0,4.6773,Digging,Idle,-1.2308684210581564
9,10:00,0.0,5.230868421058156,4.4919,Digging,Idle,0.0,4.0,4.3319,Loading/Swinging,Idle,-1.2308684210581564
10,10:15,0.0,5.230868421058156,5.1226,Digging,Idle,8.000000000000039,6.00000000000001,0.0,Charging,Serving CEV,0.7691315789418534
11,10:30,0.0,5.230868421058156,4.7425,Digging,Idle,0.0,6.00000000000001,3.4832,Digging,Idle,0.7691315789418534
12,10:45,7.802975069264202,7.181612188374207,0.0,Charging,Serving CEV,8.0,8.00000000000001,0.0,Charging,Serving CEV,0.8183878116258034
13,11:00,0.0,7.181612188374207,4.7653,Digging,Idle,0.0,8.00000000000001,3.7992,Loading/Swinging,Traveling,0.8183878116258034
14,11:15,0.0,7.181612188374207,4.7746,Traveling,Idle,0.0,8.00000000000001,4.7175,Traveling,Charging (grid),0.8183878116258034
15,11:30,0.0,7.181612188374207,4.7653,Digging,Idle,0.0,8.00000000000001,5.2098,Digging,Charging (grid),0.8183878116258034
16,11:45,0.0,7.181612188374207,4.8277,Digging,Idle,0.0,8.00000000000001,5.1226,Digging,Charging (grid),0.8183878116258034
17,12:00,7.637001312108604,9.090862516401359,0.0,Charging,Serving CEV,0.0,8.00000000000001,0.0,,Charging (grid),-1.090862516401348
