Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,D1 08:00,D1 08:15,0.0,0.0,10.0,250.0,247.5,4.761115702395589,14.8,13.609721074401104
2,2,D1 08:15,D1 08:30,0.0,0.0,0.0,247.5,247.5,4.982924447717713,13.609721074401104,12.363989962471676
3,3,D1 08:30,D1 08:45,0.0,0.0,0.0,247.5,247.5,4.635315933792618,12.363989962471676,11.205160979023521
4,4,D1 08:45,D1 09:00,0.0,0.0,0.0,247.5,247.5,4.518098157765569,11.205160979023521,10.075636439582128
5,5,D1 09:00,D1 09:15,0.0,4.202800162465206,0.0,247.5,246.393999957246,0.0,10.075636439582128,11.126336480198429
6,6,D1 09:15,D1 09:30,0.0,0.0,-1.1368683772161603e-13,246.393999957246,246.39399995724602,4.692139839134168,11.126336480198429,9.953301520414886
7,7,D1 09:30,D1 09:45,0.0,0.0,0.0,246.39399995724602,246.39399995724602,3.3834587570844437,9.953301520414886,9.107436831143776
8,8,D1 09:45,D1 10:00,0.0,8.0,1.2434497875801753e-14,246.39399995724602,244.28873679935128,0.0,9.107436831143776,11.107436831143776
9,9,D1 10:00,D1 10:15,0.0,0.0,0.0,244.28873679935128,244.28873679935128,4.340695015427193,11.107436831143776,10.022263077286977
10,10,D1 10:15,D1 10:30,0.0,0.0,0.0,244.28873679935128,244.28873679935128,5.000706201945611,10.022263077286977,8.772086526800575
11,11,D1 10:30,D1 10:45,0.0,0.0,0.0,244.28873679935128,244.28873679935128,4.957796915754918,8.772086526800575,7.532637297861845
12,12,D1 10:45,D1 11:00,0.0,0.0,0.0,244.28873679935128,244.28873679935128,4.525897437299806,7.532637297861845,6.401162938536894
13,13,D1 11:00,D1 11:15,0.0,1.4412757689306765,0.0,244.28873679935128,243.90945370226427,0.0,6.401162938536894,6.761481880769563
14,14,D1 11:15,D1 11:30,0.0,0.0,0.0,243.90945370226427,243.90945370226427,4.775433931065051,6.761481880769563,5.5676233980033
15,15,D1 11:30,D1 11:45,0.0,0.0,0.0,243.90945370226427,243.90945370226427,4.840675373604105,5.5676233980033,4.357454554602274
16,16,D1 11:45,D1 12:00,0.0,0.0,0.0,243.90945370226427,243.90945370226427,4.660743831981831,4.357454554602274,3.1922685966068163
17,17,D1 12:00,D1 12:15,0.0,0.0,0.0,243.90945370226427,243.90945370226427,0.0,3.1922685966068163,3.1922685966068163
18,18,D1 12:15,D1 12:30,0.0,0.0,0.0,243.90945370226427,243.90945370226427,0.0,3.1922685966068163,3.1922685966068163
19,19,D1 12:30,D1 12:45,0.0,8.0,0.0,243.90945370226427,241.80419054436953,0.0,3.1922685966068163,5.192268596606816
20,20,D1 12:45,D1 13:00,0.0,8.0,0.0,241.80419054436953,239.6989273864748,0.0,5.192268596606816,7.192268596606816
21,21,D1 13:00,D1 13:15,0.0,0.0,0.0,239.6989273864748,239.6989273864748,0.0,7.192268596606816,7.192268596606816
22,22,D1 13:15,D1 13:30,0.0,0.0,0.0,239.6989273864748,239.6989273864748,0.0,7.192268596606816,7.192268596606816
23,23,D1 13:30,D1 13:45,0.0,1.6361142940747726,0.0,239.6989273864748,239.26837099329722,0.0,7.192268596606816,7.601297170125509
24,24,D1 13:45,D1 14:00,0.0,8.0,0.0,239.26837099329722,237.16310783540249,0.0,7.601297170125509,9.601297170125509
25,25,D1 14:00,D1 14:15,0.0,0.0,-1.1368683772161603e-13,237.16310783540249,237.1631078354025,4.867463774803703,9.601297170125509,8.384431226424583
26,26,D1 14:15,D1 14:30,0.0,0.0,0.0,237.1631078354025,237.1631078354025,5.369162829546999,8.384431226424583,7.042140519037833
27,27,D1 14:30,D1 14:45,0.0,0.0,0.0,237.1631078354025,237.1631078354025,5.2144259320305935,7.042140519037833,5.738534036030185
28,28,D1 14:45,D1 15:00,0.0,0.0,0.0,237.1631078354025,237.1631078354025,3.128732013771379,5.738534036030185,4.95635103258734
29,29,D1 15:00,D1 15:15,0.0,7.9491334497415345,0.0,237.1631078354025,235.07123061178632,0.0,4.95635103258734,6.943634395022723
30,30,D1 15:15,D1 15:30,0.0,0.0,0.0,235.07123061178632,235.07123061178632,2.9845555141401605,6.943634395022723,6.197495516487683
31,31,D1 15:30,D1 15:45,0.0,0.0,0.0,235.07123061178632,235.07123061178632,3.3419081577822594,6.197495516487683,5.362018477042118
32,32,D1 15:45,D1 16:00,0.0,0.0,0.0,235.07123061178632,235.07123061178632,4.788833526166512,5.362018477042118,4.16481009550049
33,33,D1 16:00,D1 16:15,0.0,0.0,0.0,235.07123061178632,235.07123061178632,2.9864016644596663,4.16481009550049,3.4182096793855736
34,34,D1 16:15,D1 16:30,0.0,8.0,0.0,235.07123061178632,232.96596745389158,0.0,3.4182096793855736,5.418209679385574
35,35,D1 16:30,D1 16:45,0.0,8.0,1.2434497875801753e-14,232.96596745389158,230.86070429599684,0.0,5.418209679385574,7.418209679385574
36,36,D1 16:45,D1 17:00,0.0,0.0,-1.1368683772161603e-13,230.86070429599684,230.86070429599687,3.4731684703311547,7.418209679385574,6.5499175618027845
