Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,D1 08:00,D1 08:15,0.0,0.0,0.0,250.0,250.0,4.766428180016908,14.8,13.608392954995773
2,2,D1 08:15,D1 08:30,0.0,0.0,0.0,250.0,250.0,4.990540576996681,13.608392954995773,12.360757810746604
3,3,D1 08:30,D1 08:45,0.0,0.0,0.0,250.0,250.0,4.639321885627259,12.360757810746604,11.200927339339788
4,4,D1 08:45,D1 09:00,0.0,0.0,0.0,250.0,250.0,4.520886714300226,11.200927339339788,10.070705660764732
5,5,D1 09:00,D1 09:15,-0.0,0.0,0.0,250.0,250.0,0.0,10.070705660764732,10.070705660764732
6,6,D1 09:15,D1 09:30,0.0,0.0,0.0,250.0,250.0,4.692885657098898,10.070705660764732,8.897484246490007
7,7,D1 09:30,D1 09:45,-0.0,0.0,0.0,250.0,250.0,4.341641106091867,8.897484246490007,7.812073969967041
8,8,D1 09:45,D1 10:00,-0.0,0.0,10.0,250.0,247.5,5.008507008197273,7.812073969967041,6.559947217917722
9,9,D1 10:00,D1 10:15,-0.0,8.0,0.0,247.5,245.39473684210526,0.0,6.559947217917722,8.559947217917722
10,10,D1 10:15,D1 10:30,-0.0,8.0,-1.0125233984581428e-13,245.39473684210526,243.28947368421055,0.0,8.559947217917722,10.559947217917722
11,11,D1 10:30,D1 10:45,-0.0,0.0,0.0,243.28947368421055,243.28947368421055,4.965152076601037,10.559947217917722,9.318659198767463
12,12,D1 10:45,D1 11:00,-0.0,8.0,1.2434497875801753e-14,243.28947368421055,241.1842105263158,0.0,9.318659198767463,11.318659198767463
13,13,D1 11:00,D1 11:15,-0.0,0.0,0.0,241.1842105263158,241.1842105263158,4.7808951143253715,11.318659198767463,10.12343542018612
14,14,D1 11:15,D1 11:30,-0.0,0.0,0.0,241.1842105263158,241.1842105263158,4.52612737504162,10.12343542018612,8.991903576425715
15,15,D1 11:30,D1 11:45,-0.0,0.0,0.0,241.1842105263158,241.1842105263158,4.846814138611863,8.991903576425715,7.7802000417727495
16,16,D1 11:45,D1 12:00,-0.0,0.0,0.0,241.1842105263158,241.1842105263158,4.665013871779863,7.7802000417727495,6.613946573827784
17,17,D1 12:00,D1 12:15,-0.0,8.0,-1.0125233984581428e-13,241.1842105263158,239.0789473684211,0.0,6.613946573827784,8.613946573827784
18,18,D1 12:15,D1 12:30,-0.0,8.0,0.0,239.0789473684211,236.97368421052636,0.0,8.613946573827784,10.613946573827784
19,19,D1 12:30,D1 12:45,-0.0,8.0,-1.0125233984581428e-13,236.97368421052636,234.86842105263165,0.0,10.613946573827784,12.613946573827784
