Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,250.0
5,247.89473684210523,250.0
6,246.5228793598201,247.98197310959696
7,246.5228793598201,247.98197310959696
8,246.5228793598201,247.98197310959696
9,244.41761620192537,247.3357477672888
10,244.41761620192537,247.3357477672888
11,244.86761788007368,245.35877007907555
12,245.317619558222,245.35877007907555
13,245.7676212363703,243.64392954981122
14,246.2208615564322,243.64392954981122
15,246.37407743950484,244.05084926678825
16,246.82731775956674,244.45776898376528
17,247.28055807962863,244.8646887007423
18,247.73379839969053,245.27160841771934
19,248.18703871975242,245.67852813469636
20,248.64027903981406,246.0854478516734
21,249.09351935987596,246.49236756865042
22,249.54675967993785,246.89928728562745
23,250.0,247.30620700260448
24,250.0,247.30620700260448
25,248.1450618854198,245.62655233581353
26,248.1450618854198,245.62655233581353
27,248.1450618854198,245.62655233581353
28,246.39447665892945,245.62655233581353
29,246.39447665892945,245.62655233581353
30,246.39447665892945,243.5212891779188
31,246.39447665892945,243.5212891779188
32,246.39447665892945,243.5212891779188
33,245.0274417588668,243.5212891779188
34,245.0274417588668,241.41602602002405
35,245.0274417588668,241.41602602002405
36,245.0274417588668,241.41602602002405
37,245.0274417588668,241.41602602002405
38,242.92217860097205,239.3107628621293
39,241.62117192944586,237.20549970423457
40,239.51590877155112,235.10023654633983
41,237.41064561365638,232.9949733884451
42,235.30538245576165,231.77364223413977
43,233.60100330550955,231.77364223413977
44,233.60100330550955,231.77364223413977
45,233.60100330550955,231.77364223413977
46,233.60100330550955,231.77364223413977
47,233.60100330550955,231.77364223413977
48,233.60100330550955,231.77364223413977
49,233.60100330550955,231.77364223413977
50,233.60100330550955,231.77364223413977
51,233.60100330550955,231.77364223413977
52,233.60100330550955,231.77364223413977
53,233.60100330550955,231.77364223413977
54,234.0542436255717,232.1878776379093
55,234.50748394563385,232.60211304167885
56,234.960724265696,233.0163484454484
57,235.41396458575815,233.43058384921792
58,235.8672049058203,233.84481925298746
59,236.32044522588245,234.259054656757
60,236.32044522588245,234.67329006052654
61,236.32044522588245,235.08752546429608
62,236.32044522588245,235.50176086806562
63,236.32044522588245,235.91599627183516
64,236.32044522588245,236.3302316756047
65,236.32044522588245,236.74446707937437
66,236.7736855459446,237.15870248314405
67,237.22692586600675,237.57293788691373
68,237.6801661860689,237.98717329068342
69,238.13340650613105,238.4014086944531
70,238.5866468261932,238.81564409822278
71,239.03988714625535,239.22987950199246
72,239.4931274663175,239.64411490576214
73,239.94636778637965,240.05835030953182
74,240.3996081064418,240.4725857133015
75,240.85284842650395,240.88682111707118
76,241.3060887465661,241.30105652084086
77,241.75932906662825,241.71529192461054
78,242.2125693866904,242.12952732838022
79,242.66580970675255,242.5437627321499
80,243.1190500268147,242.95799813591958
81,243.57229034687685,243.37223353968926
82,244.025530666939,243.78646894345894
83,244.47877098700116,244.20070434722862
84,244.9320113070633,244.6149397509983
85,245.38525162712546,245.02917515476798
86,245.8384919471876,245.44341055853766
87,246.29173226724976,245.85764596230734
88,246.7449725873119,246.27188136607703
89,247.19821290737406,246.6861167698467
90,247.19821290737406,247.10035217361224
91,247.2805580796271,247.51458757738192
92,247.73379839968925,247.9288229811516
93,248.1870387197514,248.34305838492128
94,248.64027903981355,248.75729378869096
95,249.0935193598757,249.17152919246064
96,249.54675967993785,249.58576459623032
97,250.0,250.0
