Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.85293628808864,250.0
4,248.85293628808864,250.0
5,248.85293628808864,250.0
6,248.85293628808864,247.89473684210526
7,246.7476731301939,245.78947368421052
8,246.7476731301939,245.78947368421052
9,244.64240997229916,243.68421052631578
10,244.64240997229916,243.68421052631578
11,244.64240997229916,244.12468677246645
12,244.64240997229916,244.5651630186171
13,242.59186761918647,245.00563926476778
14,242.59186761918647,245.4509849472226
15,242.59186761918647,245.8963306296774
16,242.59186761918647,246.34439617680047
17,242.59186761918647,246.79394665273986
18,240.48660446129176,247.24349712867925
19,238.38134130348504,247.69400720039445
20,238.38134130348504,248.14451727210965
21,238.84100867408165,248.59502734382482
22,239.30067604467826,249.04553741554002
23,239.76034341527486,249.04553741554002
24,240.22001078587147,246.94027425764529
25,240.67967815646807,244.83501109975055
26,241.13934552706468,244.83501109975055
27,241.60127947742336,244.83501109975055
28,242.06321342778205,244.83501109975055
29,242.52514737814073,244.83501109975055
30,242.98708132849941,242.7297479418558
31,243.4490152788581,242.7297479418558
32,243.91094922921678,242.7297479418558
33,244.37288317957547,240.62448478396107
34,244.37288317957547,240.62448478396107
35,242.81911671053305,240.62448478396107
36,242.81911671053305,240.62448478396107
37,242.81911671053305,240.62448478396107
38,242.78588004269872,238.51922162606633
39,240.68236618311104,236.4139584681716
40,238.68781428098407,234.30869531027685
41,236.58255112308933,232.2034321523821
42,234.4772879651946,230.09883381443197
43,232.37202480729985,230.09883381443197
44,230.70414803760573,230.09883381443197
45,230.70414803760573,230.09883381443197
46,230.70414803760573,230.09883381443197
47,230.70414803760573,230.09883381443197
48,230.70414803760573,230.09883381443197
49,230.70414803760573,230.09883381443197
50,230.70414803760573,230.09883381443197
51,230.70414803760573,230.09883381443197
52,230.70414803760573,230.09883381443197
53,230.70414803760573,230.09883381443197
54,231.16608198796442,230.55113304592214
55,231.6280159383231,231.00343227741232
56,232.0899498886818,231.4557315089025
57,232.55188383904047,231.90803074039266
58,233.01381778939916,232.36032997188283
59,233.47575173975784,232.812629203373
60,233.93768569011652,233.26492843486318
61,234.3996196404752,233.71722766635335
62,234.3996196404752,234.16952689784353
63,234.8615535908339,234.6218261293337
64,235.2181135885217,235.07412536082387
65,235.2181135885217,235.52642459231416
66,235.6800475388804,235.97872382380444
67,236.14198148923907,236.43102305529473
68,236.60391543959776,236.88332228678502
69,237.06584938995644,237.3356215182753
70,237.52778334031512,237.7879207497656
71,237.9897172906738,238.24021998125588
72,238.4516512410325,238.69251921274616
73,238.91358519139118,239.14481844423645
74,239.37551914174986,239.59711767572674
75,239.83745309210855,240.04941690721702
76,240.29938704246723,240.5017161387073
77,240.76132099282592,240.9540153701976
78,241.2232549431846,241.40631460168788
79,241.68518889354328,241.85861383317817
80,242.14712284390197,242.31091306466845
81,242.60905679426065,242.76321229615874
82,243.07099074461934,243.21551152764903
83,243.53292469497802,243.66781075913931
84,243.9948586453367,244.1201099906296
85,244.4567925956954,244.5724092221199
86,244.91872654605407,245.02470845361017
87,245.38066049641276,245.47700768510046
88,245.84259444677144,245.92930691659075
89,246.30452839713013,246.38160614808103
90,246.76646234748912,246.8339053795679
91,247.22839629784602,247.2862046110582
92,247.69033024820502,247.73850384254848
93,248.152264198564,248.1908030740388
94,248.614198148923,248.64310230552906
95,249.076132099282,249.09540153701937
96,249.538066049641,249.54770076850969
97,250.0,250.0
