Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,4.78,Digging,Idle,0.0
2,08:15,0.0,0.0,4.78,Digging,Idle,0.0,0.0,5.3389,Digging,Traveling,0.0
3,08:30,7.843157894736724,1.960789473684181,0.0,Charging,Serving CEV,0.0,0.0,4.78,Digging,Idle,-1.960789473684181
4,08:45,0.0,1.960789473684181,5.1226,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.039210526315818894
5,09:00,0.0,1.960789473684181,5.3659,Digging,Idle,0.0,2.0,5.3389,Digging,Idle,0.039210526315818894
6,09:15,8.000000000000101,3.9607894736842066,0.2481,Charging,Serving CEV,8.00000000000046,4.0000000000001155,0.061,Charging,Serving CEV,0.03921052631590882
7,09:30,0.0,3.9607894736842066,4.7305,Traveling,Idle,0.0,4.0000000000001155,4.7095,Traveling,Idle,0.03921052631590882
8,09:45,8.000000000000007,5.960789473684208,1.3131,Charging,Serving CEV,8.0,6.0000000000001155,0.0,Charging,Serving CEV,0.039210526315907046
9,10:00,0.0,5.960789473684208,4.9351,Digging,Idle,0.0,6.0000000000001155,4.78,Digging,Idle,0.039210526315907046
10,10:15,0.0,5.960789473684208,4.7425,Digging,Idle,0.0,6.0000000000001155,3.4832,Digging,Idle,0.039210526315907046
11,10:30,0.0,5.960789473684208,4.6773,Digging,Idle,0.0,6.0000000000001155,5.1226,Digging,Idle,0.039210526315907046
12,10:45,8.0,7.960789473684208,0.061,Charging,Serving CEV,7.999999999999993,8.000000000000114,0.0,Charging,Serving CEV,0.03921052631590527
13,11:00,0.0,7.960789473684208,4.8544,Digging,Idle,0.0,8.000000000000114,5.1226,Digging,Traveling,0.03921052631590527
14,11:15,0.0,7.960789473684208,4.5726,Traveling,Idle,0.0,8.000000000000114,4.6176,Traveling,Charging (grid),0.03921052631590527
15,11:30,0.0,7.960789473684208,4.8544,Digging,Idle,0.0,8.000000000000114,5.1226,Digging,Charging (grid),0.03921052631590527
