Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,4.8277,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.8905,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,-2.287753314966236e-12,-5.71938328741559e-13,4.2026,Digging,Idle,-0.0,0.0,4.2026,Digging,Idle,-2.000000000000572,-2.0
4,08:45,0.0,2.0,4.2582,Digging,Idle,1.2652101588628284e-11,2.5910870684155122e-12,5.1226,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-1.999999999997409,0.0
5,09:00,0.0,2.0,4.4919,Digging,Idle,8.0,2.0000000000025913,0.0,Charging,Serving CEV,5.887578947368418,3.4718947368421045,0.5059,Charging,Serving CEV,2.5912605394751154e-12,1.4718947368421045
6,09:15,0.0,2.0,4.486,Traveling,Idle,3.4416842105152794,2.860421052631411,0.0,Charging,Serving CEV,-0.0,3.4718947368421045,5.3659,Digging,Idle,0.8604210526314109,1.4718947368421045
7,09:30,8.0,4.0,1.3131,Charging,Serving CEV,0.0,2.860421052631411,5.3364,Traveling,Idle,0.0,3.4718947368421045,5.3956,Traveling,Idle,-1.1395789473685891,-0.5281052631578955
8,09:45,7.999999999999972,5.999999999999993,0.4689,Charging,Serving CEV,8.0,4.860421052631411,0.5059,Charging,Serving CEV,0.0,3.4718947368421045,4.7809,Digging,Idle,-1.139578947368582,-2.5281052631578884
9,10:00,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,4.860421052631411,4.8544,Digging,Idle,8.0,5.4718947368421045,0.0,Charging,Serving CEV,-1.139578947368582,-0.5281052631578884
10,10:15,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,4.860421052631411,2.6102,Loading/Swinging,Idle,0.0,5.4718947368421045,4.9351,Digging,Idle,-1.139578947368582,-0.5281052631578884
11,10:30,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,4.860421052631411,4.5629,Digging,Idle,0.0,5.4718947368421045,5.3389,Digging,Traveling,-1.139578947368582,-0.5281052631578884
12,10:45,8.0,7.999999999999993,0.2629,Charging,Serving CEV,8.0,6.860421052631411,0.0,Charging,Serving CEV,0.0,5.4718947368421045,4.7843,Digging,Charging (grid),-1.139578947368582,-2.5281052631578884
13,11:00,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,6.860421052631411,4.9634,Digging,Idle,0.0,5.4718947368421045,4.5721,Traveling,Charging (grid),-1.139578947368582,-2.5281052631578884
14,11:15,0.0,7.999999999999993,4.617,Traveling,Idle,0.0,6.860421052631411,5.3364,Traveling,Idle,0.0,5.4718947368421045,0.2481,Idle,Charging (grid),-1.139578947368582,-2.5281052631578884
15,11:30,0.0,7.999999999999993,4.9351,Digging,Idle,0.0,6.860421052631411,3.7992,Loading/Swinging,Idle,0.0,5.4718947368421045,4.78,Digging,Charging (grid),-1.139578947368582,-2.5281052631578884
16,11:45,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,6.860421052631411,4.7809,Digging,Idle,0.0,5.4718947368421045,4.8544,Digging,Charging (grid),-1.139578947368582,-2.5281052631578884
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.86042105263141,0.0,Charging,Serving CEV,0.0,5.4718947368421045,0.0,,Charging (grid),-1.139578947368582,-4.528105263157888
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.992648199446685,10.858583102493082,0.0,Charging,Serving CEV,0.0,5.4718947368421045,0.0,,Charging (grid),-1.141416897506911,-6.528105263157888
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.858583102493082,0.0,,Traveling,0.0,5.4718947368421045,0.0,,Charging (grid),-1.141416897506911,-6.528105263157888
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.858583102493082,0.0,,Charging (grid),0.0,5.4718947368421045,0.0,,Charging (grid),-1.141416897506911,-6.528105263157888
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.858583102493082,0.0,,Charging (grid),0.0,5.4718947368421045,0.0,,Traveling,-1.141416897506911,-6.528105263157888
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.858583102493082,0.0,,Charging (grid),8.0,7.4718947368421045,0.0,Charging,Serving CEV,-1.141416897506911,-4.528105263157888
