Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A1R_minus_A0_cum_kWh
42,18:15,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Traveling,0.33181337883051754
43,18:30,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
44,18:45,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
45,19:00,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
46,19:15,0.0,23.825500000000204,0.0,Idle,Traveling,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
47,19:30,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
48,19:45,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
49,20:00,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
50,20:15,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
51,20:30,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
52,20:45,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.33181337883051754
53,21:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
54,21:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
55,21:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
56,21:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
57,22:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
58,22:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
59,22:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
60,22:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
61,23:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
62,23:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
63,23:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
64,23:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
65,00:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
66,00:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
67,00:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
68,00:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
69,01:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
70,01:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
71,01:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
72,01:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
73,02:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
74,02:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
75,02:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
76,02:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
77,03:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
78,03:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
79,03:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
80,03:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
81,04:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
82,04:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
83,04:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
84,04:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
85,05:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
86,05:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
87,05:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
88,05:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
89,06:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
90,06:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
91,06:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
92,06:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
93,07:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
94,07:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
95,07:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
96,07:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.33181337883051754
97,08:00,0.0,23.825500000000204,4.899412802928237,Digging,Traveling,0.0,24.15731337883072,4.899412802928237,Digging,Traveling,0.33181337883051754
98,08:15,0.0,23.825500000000204,5.348739127471076,Digging,Idle,0.0,24.15731337883072,5.348739127471076,Digging,Idle,0.33181337883051754
99,08:30,0.6292535153220751,23.982813378830723,0.0,Charging,Serving CEV,8.0,26.15731337883072,0.0,Charging,Serving CEV,2.1744999999999983
100,08:45,7.999999999999998,25.982813378830723,0.0,Charging,Serving CEV,0.0,26.15731337883072,4.450041749426232,Digging,Idle,0.17449999999999832
101,09:00,0.0,25.982813378830723,4.450041749426232,Digging,Idle,0.0,26.15731337883072,4.288330740747458,Digging,Idle,0.17449999999999832
102,09:15,0.0,25.982813378830723,4.288330740747458,Digging,Idle,-2.4486821580814597e-15,26.15731337883072,4.449894948493355,Traveling,Idle,0.17449999999999832
103,09:30,8.0,27.982813378830723,0.0,Charging,Serving CEV,7.999999999999998,28.15731337883072,0.0,Charging,Serving CEV,0.17449999999999832
104,09:45,0.0,27.982813378830723,4.449894948493355,Traveling,Idle,0.0,28.15731337883072,5.069262359294856,Digging,Idle,0.17449999999999832
105,10:00,0.0,27.982813378830723,5.069262359294856,Digging,Idle,-8.390900610702933e-12,28.157313378828626,4.469222457652019,Digging,Idle,0.17449999999790222
106,10:15,0.0,27.982813378830723,4.469222457652019,Digging,Idle,8.0,30.157313378828626,0.0,Charging,Serving CEV,2.1744999999979022
107,10:30,0.0,27.982813378830723,4.8261390612513155,Digging,Idle,0.0,30.157313378828626,4.8261390612513155,Digging,Idle,2.1744999999979022
108,10:45,8.0,29.982813378830723,0.0,Charging,Serving CEV,0.0,30.157313378828626,0.0,Idle,Idle,0.17449999999790222
109,11:00,0.0,29.982813378830723,4.756281875126964,Digging,Idle,0.0,30.157313378828626,4.756281875126964,Digging,Idle,0.17449999999790222
110,11:15,0.0,29.982813378830723,4.153533649031373,Traveling,Idle,0.0,30.157313378828626,4.153533649031373,Traveling,Idle,0.17449999999790222
111,11:30,0.0,29.982813378830723,4.363417389873362,Digging,Idle,0.0,30.157313378828626,4.363417389873362,Digging,Idle,0.17449999999790222
112,11:45,0.0,29.982813378830723,4.98876362797486,Digging,Idle,0.0,30.157313378828626,4.98876362797486,Digging,Idle,0.17449999999790222
113,12:00,8.0,31.982813378830723,0.0,Charging,Serving CEV,6.019839789279487,31.662273326148497,0.0,Charging,Serving CEV,-0.32054005268222596
114,12:15,8.0,33.98281337883073,0.0,Charging,Serving CEV,0.0,31.662273326148497,0.0,Idle,Idle,-2.3205400526822295
115,12:30,8.0,35.98281337883073,0.0,Charging,Serving CEV,8.000000000000279,33.662273326148565,0.0,Charging,Serving CEV,-2.320540052682162
116,12:45,7.999999999999996,37.98281337883073,0.0,Charging,Serving CEV,2.043199999999736,34.1730733261485,0.0,Charging,Serving CEV,-3.80974005268223
117,13:00,0.0,37.98281337883073,0.0,Idle,Idle,5.956799999999994,35.662273326148494,0.0,Charging,Serving CEV,-2.320540052682233
118,13:15,0.0,37.98281337883073,0.0,Idle,Idle,8.0,37.662273326148494,0.0,Charging,Serving CEV,-0.32054005268223307
119,13:30,0.0,37.98281337883073,0.0,Idle,Idle,2.043200000000006,38.1730733261485,0.0,Charging,Serving CEV,0.19025994731777018
120,13:45,0.0,37.98281337883073,0.0,Idle,Idle,0.0,38.1730733261485,0.0,Idle,Idle,0.19025994731777018
121,14:00,0.0,37.98281337883073,4.419273479689984,Digging,Idle,0.0,38.1730733261485,4.419273479689984,Digging,Idle,0.19025994731777018
122,14:15,0.0,37.98281337883073,4.383423438795555,Digging,Idle,0.0,38.1730733261485,4.383423438795555,Digging,Idle,0.19025994731777018
123,14:30,8.0,39.98281337883073,0.0,Charging,Serving CEV,5.174496918485531,39.46669755576988,0.0,Charging,Serving CEV,-0.5161158230608436
124,14:45,0.0,39.98281337883073,4.466697093334729,Traveling,Idle,0.0,39.46669755576988,4.466697093334729,Traveling,Idle,-0.5161158230608436
125,15:00,0.0,39.98281337883073,3.3759231218363563,Loading/Swinging,Idle,0.0,39.46669755576988,3.3759231218363563,Loading/Swinging,Idle,-0.5161158230608436
126,15:15,0.0,39.98281337883073,3.2845604960075367,Loading/Swinging,Idle,0.0,39.46669755576988,3.2845604960075367,Loading/Swinging,Idle,-0.5161158230608436
127,15:30,0.0,39.98281337883073,3.2004094610947256,Loading/Swinging,Idle,0.0,39.46669755576988,3.2004094610947256,Loading/Swinging,Idle,-0.5161158230608436
128,15:45,8.0,41.98281337883073,0.0,Charging,Serving CEV,0.1416901722733499,39.50212009883822,0.0,Charging,Serving CEV,-2.480693279992508
129,16:00,0.0,41.98281337883073,3.269128161581734,Loading/Swinging,Idle,0.0,39.50212009883822,3.269128161581734,Loading/Swinging,Idle,-2.480693279992508
130,16:15,0.0,41.98281337883073,4.684409307125171,Traveling,Idle,0.0,39.50212009883822,4.684409307125171,Traveling,Idle,-2.480693279992508
131,16:30,0.0,41.98281337883073,2.921933714235621,Loading/Swinging,Idle,0.0,39.50212009883822,2.921933714235621,Loading/Swinging,Idle,-2.480693279992508
132,16:45,0.0,41.98281337883073,3.332203216357613,Loading/Swinging,Idle,0.0,39.50212009883822,3.332203216357613,Loading/Swinging,Idle,-2.480693279992508
133,17:00,8.0,43.98281337883073,0.0,Charging,Serving CEV,0.021774399300142022,39.507563698663255,0.0,Charging,Serving CEV,-4.475249680167472
134,17:15,8.0,45.98281337883073,0.0,Charging,Serving CEV,8.0,41.507563698663255,0.0,Charging,Serving CEV,-4.475249680167472
135,17:30,8.0,47.98281337883073,0.0,Charging,Serving CEV,8.0,43.507563698663255,0.0,Charging,Serving CEV,-4.475249680167472
136,17:45,0.0,47.98281337883073,0.0,Idle,Idle,8.0,45.507563698663255,0.0,Charging,Serving CEV,-2.4752496801674724
137,18:00,0.0,47.98281337883073,0.0,Idle,Idle,8.0,47.507563698663255,0.0,Charging,Serving CEV,-0.4752496801674724
138,18:15,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
139,18:30,0.0,47.98281337883073,0.0,Idle,Traveling,0.0,47.507563698663255,0.0,Idle,Traveling,-0.4752496801674724
140,18:45,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
141,19:00,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
142,19:15,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
143,19:30,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
144,19:45,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
145,20:00,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
146,20:15,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
147,20:30,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
148,20:45,0.0,47.98281337883073,0.0,Idle,Idle,0.0,47.507563698663255,0.0,Idle,Idle,-0.4752496801674724
149,21:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
150,21:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
151,21:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
152,21:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
153,22:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
154,22:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
155,22:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
156,22:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
157,23:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
158,23:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
159,23:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
160,23:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
161,00:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
162,00:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
163,00:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
164,00:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
165,01:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
166,01:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
167,01:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
168,01:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
169,02:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
170,02:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
171,02:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
172,02:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
173,03:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
174,03:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
175,03:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
176,03:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
177,04:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
178,04:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
179,04:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
180,04:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
181,05:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
182,05:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
183,05:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
184,05:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
185,06:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
186,06:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
187,06:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
188,06:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
189,07:00,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
190,07:15,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
191,07:30,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
192,07:45,0.0,47.98281337883073,0.0,Idle,Charging (grid),0.0,47.507563698663255,0.0,Idle,Charging (grid),-0.4752496801674724
193,08:00,0.0,47.98281337883073,5.277518289224629,Digging,Traveling,0.0,47.507563698663255,5.277518289224629,Digging,Traveling,-0.4752496801674724
194,08:15,0.0,47.98281337883073,4.68521842561787,Digging,Idle,0.0,47.507563698663255,4.68521842561787,Digging,Idle,-0.4752496801674724
195,08:30,7.880099999999995,49.95283837883073,0.0,Charging,Serving CEV,0.0,47.507563698663255,0.0,Idle,Idle,-2.445274680167472
196,08:45,0.0,49.95283837883073,4.8753080300700455,Digging,Idle,8.0,49.507563698663255,0.0,Charging,Serving CEV,-0.44527468016747207
197,09:00,0.0,49.95283837883073,4.50338352948001,Digging,Idle,0.0,49.507563698663255,4.8753080300700455,Digging,Idle,-0.44527468016747207
