Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.256430114614043,Digging,Traveling,0.0,0.0,4.256430114614043,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.206509881093977,Digging,Idle,4.480452752225307,1.1201131880563266,0.0,Charging,Serving CEV,1.1201131880563266
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,1.1201131880563266,4.206509881093977,Digging,Idle,-0.8798868119436731
4,08:45,0.0,1.9999999999999998,4.306450157338489,Digging,Idle,-3.262296953954317e-13,1.1201131880562452,4.306450157338489,Digging,Idle,-0.8798868119437546
5,09:00,0.0,1.9999999999999998,4.326852377450038,Digging,Idle,3.400536717242328e-13,1.1201131880563302,4.326852377450038,Digging,Idle,-0.8798868119436696
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,0.0,1.1201131880563302,3.9136394459863433,Traveling,Idle,-2.8798868119436696
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,4.816159854598763,2.324153151706021,0.0,Charging,Serving CEV,-2.720583690399266
8,09:45,0.0,5.044736842105287,3.9136394459863433,Traveling,Idle,0.0,2.324153151706021,4.306290298720717,Digging,Idle,-2.720583690399266
9,10:00,0.0,5.044736842105287,2.744213452885372,Loading/Swinging,Idle,8.00000000000074,4.324153151706206,0.0,Charging,Serving CEV,-0.7205836903990814
10,10:15,0.0,5.044736842105287,4.306290298720717,Digging,Idle,-0.0,4.324153151706206,4.31912598436105,Digging,Idle,-0.7205836903990814
11,10:30,0.0,5.044736842105287,4.31912598436105,Digging,Idle,0.0,4.324153151706206,4.376623817481726,Digging,Idle,-0.7205836903990814
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,8.000000000004325,6.3241531517072875,0.0,Charging,Serving CEV,-0.7205836903979996
13,11:00,0.0,7.044736842105287,4.376623817481726,Digging,Idle,0.0,6.3241531517072875,4.292941365286017,Digging,Idle,-0.7205836903979996
14,11:15,0.0,7.044736842105287,3.7036155424053945,Traveling,Idle,0.0,6.3241531517072875,3.7036155424053945,Traveling,Idle,-0.7205836903979996
15,11:30,0.0,7.044736842105287,4.292941365286017,Digging,Idle,0.0,6.3241531517072875,4.3663761171609945,Digging,Idle,-0.7205836903979996
16,11:45,0.0,7.044736842105287,4.3663761171609945,Digging,Idle,0.0,6.3241531517072875,4.340885683117001,Digging,Idle,-0.7205836903979996
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,8.0,8.324153151707288,0.0,Charging,Serving CEV,-0.7205836903979996
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,2.571737700839918,8.967087576917267,0.0,Charging,Serving CEV,-2.07764926518802
19,12:30,0.0,11.044736842105287,0.0,,Traveling,0.0,8.967087576917267,0.0,,Traveling,-2.07764926518802
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,8.967087576917267,0.0,,Charging (grid),-2.07764926518802
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,8.967087576917267,0.0,,Charging (grid),-2.07764926518802
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),0.0,8.967087576917267,0.0,,Charging (grid),-2.07764926518802
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),0.0,8.967087576917267,0.0,,Charging (grid),-2.07764926518802
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,8.967087576917267,0.0,,Charging (grid),-2.07764926518802
25,14:00,0.0,11.044736842105287,4.340885683117001,Digging,Charging (grid),0.0,8.967087576917267,4.141203911696517,Digging,Charging (grid),-2.07764926518802
26,14:15,0.0,11.044736842105287,4.141203911696517,Digging,Charging (grid),0.0,8.967087576917267,2.744213452885372,Loading/Swinging,Charging (grid),-2.07764926518802
27,14:30,0.0,11.044736842105287,3.690791118152906,Traveling,Charging (grid),0.0,8.967087576917267,3.690791118152906,Traveling,Charging (grid),-2.07764926518802
28,14:45,0.0,11.044736842105287,4.31906856733142,Digging,Charging (grid),0.0,8.967087576917267,2.6164500557693224,Loading/Swinging,Charging (grid),-2.07764926518802
29,15:00,0.0,11.044736842105287,0.0,Idle,Charging (grid),0.0,8.967087576917267,0.0,Idle,Charging (grid),-2.07764926518802
30,15:15,0.0,11.044736842105287,2.6164500557693224,Loading/Swinging,Charging (grid),0.0,8.967087576917267,2.723497397448102,Loading/Swinging,Charging (grid),-2.07764926518802
31,15:30,0.0,11.044736842105287,2.723497397448102,Loading/Swinging,Charging (grid),0.0,8.967087576917267,4.31906856733142,Digging,Charging (grid),-2.07764926518802
32,15:45,0.0,11.044736842105287,2.70780882638865,Loading/Swinging,Charging (grid),0.0,8.967087576917267,2.70780882638865,Loading/Swinging,Charging (grid),-2.07764926518802
33,16:00,0.0,11.044736842105287,3.7421103612071507,Traveling,Traveling,0.0,8.967087576917267,3.7421103612071507,Traveling,Traveling,-2.07764926518802
34,16:15,7.999999999999972,13.04473684210528,0.0,Charging,Serving CEV,2.603954532460455,9.618076210032381,0.0,Charging,Serving CEV,-3.426660632072899
35,16:30,0.0,13.04473684210528,2.6878760823838697,Loading/Swinging,Idle,0.0,9.618076210032381,2.6878760823838697,Loading/Swinging,Idle,-3.426660632072899
36,16:45,0.0,13.04473684210528,2.7771065973062488,Loading/Swinging,Idle,0.0,9.618076210032381,2.7771065973062488,Loading/Swinging,Idle,-3.426660632072899
37,17:00,0.0,13.04473684210528,0.0,,Idle,8.0,11.618076210032381,0.0,Charging,Serving CEV,-1.426660632072899
38,17:15,0.0,13.04473684210528,0.0,,Idle,8.0,13.618076210032381,0.0,Charging,Serving CEV,0.573339367927101
39,17:30,0.0,13.04473684210528,0.0,,Idle,8.0,15.618076210032381,0.0,Charging,Serving CEV,2.573339367927101
40,17:45,0.0,13.04473684210528,0.0,,Idle,8.0,17.61807621003238,0.0,Charging,Serving CEV,4.573339367927101
41,18:00,0.0,13.04473684210528,0.0,,Idle,5.281668371649574,18.938493302944774,0.0,Charging,Serving CEV,5.893756460839494
42,18:15,0.0,13.04473684210528,0.0,,Idle,7.722017454123707,20.8689976664757,0.0,Charging,Serving CEV,7.82426082437042
43,18:30,0.0,13.04473684210528,0.0,,Idle,0.0,20.8689976664757,0.0,,Traveling,7.82426082437042
44,18:45,8.0,15.04473684210528,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,5.82426082437042
45,19:00,8.0,17.04473684210528,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,3.8242608243704197
46,19:15,0.0,17.04473684210528,0.0,,Idle,0.0,20.8689976664757,0.0,,Idle,3.8242608243704197
47,19:30,8.0,19.04473684210528,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,1.8242608243704197
48,19:45,8.0,21.04473684210528,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,-0.1757391756295803
49,20:00,0.13894736842113645,21.079473684210566,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,-0.2104760177348659
50,20:15,8.0,23.079473684210566,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,-2.210476017734866
51,20:30,7.999999999999958,25.079473684210555,0.0,Charging,Serving CEV,0.0,20.8689976664757,0.0,,Idle,-4.210476017734855
52,20:45,0.0,25.079473684210555,0.0,,Traveling,0.0,20.8689976664757,0.0,,Idle,-4.210476017734855
53,21:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.8689976664757,0.0,,Charging (grid),-4.210476017734855
