Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8905,Digging,Traveling,0.0,0.0,4.9634,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.8905,Digging,Idle,4.358842105263168,1.089710526315792,0.0,Charging,Serving CEV,0.0,0.0,3.4832,Digging,Traveling,1.089710526315792,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.089710526315792,4.4919,Digging,Idle,0.0,0.0,4.78,Digging,Idle,-0.910289473684208,-2.0
4,08:45,0.0,2.0,5.3659,Digging,Idle,0.0,1.089710526315792,4.7809,Digging,Idle,0.0,0.0,3.7992,Loading/Swinging,Idle,-0.910289473684208,-2.0
5,09:00,0.0,2.0,4.2026,Digging,Idle,7.5809030470914,2.984936288088642,0.0262,Charging,Serving CEV,8.0,2.0,0.5059,Charging,Serving CEV,0.9849362880886421,0.0
6,09:15,0.0,2.0,4.5506,Traveling,Idle,0.0,2.984936288088642,4.5629,Digging,Idle,0.0,2.0,4.6483,Traveling,Idle,0.9849362880886421,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,2.984936288088642,4.486,Traveling,Idle,7.999999999883592,3.999999999970898,0.0,Charging,Serving CEV,-1.015063711911358,-2.9102054099894303e-11
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,1.0658141036401568e-13,2.9849362880886687,4.4919,Digging,Idle,0.0,3.999999999970898,4.7653,Digging,Idle,-3.015063711911324,-2.000000000029095
9,10:00,0.0,5.999999999999993,4.2026,Digging,Idle,7.999999999999998,4.984936288088669,0.061,Charging,Serving CEV,0.0,3.999999999970898,4.7843,Digging,Idle,-1.0150637119113242,-2.000000000029095
10,10:15,0.0,5.999999999999993,4.9351,Digging,Idle,0.0,4.984936288088669,4.7425,Digging,Idle,0.0,3.999999999970898,4.3319,Loading/Swinging,Idle,-1.0150637119113242,-2.000000000029095
11,10:30,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,4.984936288088669,4.8544,Digging,Idle,0.0,3.999999999970898,4.7425,Digging,Idle,-1.0150637119113242,-2.000000000029095
12,10:45,8.0,7.999999999999993,0.1325,Charging,Serving CEV,8.000000000000142,6.984936288088704,0.0,Charging,Serving CEV,8.0,5.999999999970898,0.0,Charging,Serving CEV,-1.0150637119112886,-2.000000000029095
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,6.984936288088704,5.2098,Digging,Idle,0.0,5.999999999970898,4.2765,Traveling,Traveling,-1.0150637119112886,-2.000000000029095
14,11:15,0.0,7.999999999999993,4.7095,Traveling,Idle,0.0,6.984936288088704,3.7534,Traveling,Idle,0.0,5.999999999970898,4.8544,Digging,Charging (grid),-1.0150637119112886,-2.000000000029095
15,11:30,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,6.984936288088704,4.7653,Digging,Idle,0.0,5.999999999970898,4.7843,Digging,Charging (grid),-1.0150637119112886,-2.000000000029095
16,11:45,0.0,7.999999999999993,4.7843,Digging,Idle,0.0,6.984936288088704,4.7425,Digging,Idle,0.0,5.999999999970898,2.4016,Loading/Swinging,Charging (grid),-1.0150637119112886,-2.000000000029095
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.984936288088704,0.0,Charging,Serving CEV,0.0,5.999999999970898,0.0,,Charging (grid),-1.0150637119112886,-4.000000000029095
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.9999999999999085,10.984936288088681,0.0,Charging,Serving CEV,0.0,5.999999999970898,0.0,,Charging (grid),-1.0150637119113117,-6.000000000029095
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.984936288088681,0.0,,Traveling,0.0,5.999999999970898,0.0,,Charging (grid),-1.0150637119113117,-6.000000000029095
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.984936288088681,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Charging (grid),-1.0150637119113117,-6.000000000029095
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.984936288088681,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Charging (grid),-1.0150637119113117,-6.000000000029095
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.984936288088681,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Charging (grid),-1.0150637119113117,-6.000000000029095
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.984936288088681,0.0,,Charging (grid),0.0,5.999999999970898,0.0,,Traveling,-1.0150637119113117,-6.000000000029095
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.984936288088681,0.0,,Charging (grid),8.0,7.999999999970898,0.0,Charging,Serving CEV,-1.0150637119113117,-4.000000000029095
25,14:00,0.0,11.999999999999993,4.2582,Digging,Charging (grid),0.0,10.984936288088681,2.2047,Loading/Swinging,Charging (grid),0.0,7.999999999970898,4.2907,Digging,Idle,-1.0150637119113117,-4.000000000029095
26,14:15,0.0,11.999999999999993,4.9351,Digging,Charging (grid),0.0,10.984936288088681,3.4369,Loading/Swinging,Charging (grid),0.0,7.999999999970898,4.2765,Traveling,Idle,-1.0150637119113117,-4.000000000029095
27,14:30,0.0,11.999999999999993,6.1076,Traveling,Charging (grid),0.0,10.984936288088681,4.486,Traveling,Charging (grid),0.0,7.999999999970898,5.3659,Digging,Idle,-1.0150637119113117,-4.000000000029095
28,14:45,0.0,11.999999999999993,3.0004,Loading/Swinging,Charging (grid),0.0,10.984936288088681,5.4411,Digging,Charging (grid),0.0,7.999999999970898,5.3659,Digging,Idle,-1.0150637119113117,-4.000000000029095
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,10.984936288088681,0.0,Idle,Charging (grid),7.55423293299901,9.88855823322065,0.7188,Charging,Serving CEV,-1.0150637119113117,-2.1114417667793433
30,15:15,0.0,11.999999999999993,5.8726,Loading/Swinging,Charging (grid),0.0,10.984936288088681,2.4555,Loading/Swinging,Charging (grid),0.0,9.88855823322065,4.7809,Digging,Idle,-1.0150637119113117,-2.1114417667793433
31,15:30,0.0,11.999999999999993,5.8726,Loading/Swinging,Charging (grid),0.0,10.984936288088681,2.9903,Loading/Swinging,Charging (grid),0.0,9.88855823322065,5.8726,Loading/Swinging,Idle,-1.0150637119113117,-2.1114417667793433
