Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2582,Digging,Traveling,0.0,0.0,5.3659,Digging,Traveling,0.0,0.0,4.2907,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.8277,Digging,Idle,5.648315789473679,1.4120789473684197,0.0,Charging,Serving CEV,0.0,0.0,4.8905,Digging,Traveling,1.4120789473684197,0.0
3,08:30,8.0,2.0,1.3131,Charging,Serving CEV,0.0,1.4120789473684197,4.7843,Digging,Idle,0.0,0.0,4.8905,Digging,Idle,-0.5879210526315803,-2.0
4,08:45,0.0,2.0,4.9634,Digging,Idle,0.0,1.4120789473684197,4.8544,Digging,Idle,8.000000000008939,2.0000000000022347,0.0262,Charging,Serving CEV,-0.5879210526315803,2.234656903965515e-12
5,09:00,0.0,2.0,4.7425,Digging,Idle,2.1281793252703323e-11,1.41207894737374,4.5629,Digging,Idle,0.0,2.0000000000022347,2.4555,Loading/Swinging,Idle,-0.5879210526262599,2.234656903965515e-12
6,09:15,0.0,2.0,4.7175,Traveling,Idle,5.032190518379305e-13,1.412078947373866,4.617,Traveling,Idle,7.375737864388974,3.843934466099478,0.4879,Charging,Serving CEV,-0.587921052626134,1.843934466099478
7,09:30,8.0,4.0,0.061,Charging,Serving CEV,8.000000000000197,3.4120789473739155,0.061,Charging,Serving CEV,0.0,3.843934466099478,4.2765,Traveling,Idle,-0.5879210526260845,-0.1560655339005219
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,5.4120789473739155,0.2481,Charging,Serving CEV,0.0,3.843934466099478,5.2098,Digging,Idle,-0.5879210526260774,-2.156065533900515
9,10:00,0.0,5.999999999999993,4.8544,Digging,Idle,0.0,5.4120789473739155,4.2907,Digging,Traveling,0.0,3.843934466099478,4.7425,Digging,Idle,-0.5879210526260774,-2.156065533900515
10,10:15,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,5.4120789473739155,5.3389,Digging,Charging (grid),0.0,3.843934466099478,4.7425,Digging,Idle,-0.5879210526260774,-2.156065533900515
11,10:30,0.0,5.999999999999993,5.1226,Digging,Idle,0.0,5.4120789473739155,4.7843,Digging,Charging (grid),7.997375524392682,5.843278347197648,0.0264,Charging,Serving CEV,-0.5879210526260774,-0.15672165280234474
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,0.0,5.4120789473739155,4.7653,Digging,Charging (grid),8.0,7.843278347197648,0.0,Charging,Serving CEV,-2.5879210526260774,-0.15672165280234474
13,11:00,0.0,7.999999999999993,4.2026,Digging,Idle,0.0,5.4120789473739155,0.0,Idle,Charging (grid),0.0,7.843278347197648,4.9634,Digging,Traveling,-2.5879210526260774,-0.15672165280234474
14,11:15,0.0,7.999999999999993,4.6559,Traveling,Idle,0.0,5.4120789473739155,6.1076,Traveling,Charging (grid),0.0,7.843278347197648,4.6083,Traveling,Charging (grid),-2.5879210526260774,-0.15672165280234474
15,11:30,0.0,7.999999999999993,4.6773,Digging,Idle,0.0,5.4120789473739155,4.8544,Digging,Charging (grid),0.0,7.843278347197648,3.4832,Digging,Charging (grid),-2.5879210526260774,-0.15672165280234474
16,11:45,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,5.4120789473739155,3.4369,Loading/Swinging,Charging (grid),0.0,7.843278347197648,4.8544,Digging,Charging (grid),-2.5879210526260774,-0.15672165280234474
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.4120789473739155,0.0,,Charging (grid),0.0,7.843278347197648,0.0,,Charging (grid),-4.587921052626077,-2.1567216528023447
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.4120789473739155,0.0,,Charging (grid),0.0,7.843278347197648,0.0,,Charging (grid),-6.587921052626077,-4.156721652802345
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.4120789473739155,0.0,,Charging (grid),0.0,7.843278347197648,0.0,,Charging (grid),-6.587921052626077,-4.156721652802345
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.4120789473739155,0.0,,Charging (grid),0.0,7.843278347197648,0.0,,Charging (grid),-6.587921052626077,-4.156721652802345
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.4120789473739155,0.0,,Charging (grid),0.0,7.843278347197648,0.0,,Charging (grid),-6.587921052626077,-4.156721652802345
