day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.917169885385958,0.0,0.0,0.0,Digging,13.57070752865351,250.0,false
1,2,08:15,1,0.0,0.0,0.0,0.0,Charging,14.8,248.63790307884045,false
1,3,08:30,1,4.967090118906024,0.0,0.0,0.0,Digging,13.558227470273495,248.63790307884045,false
1,4,08:45,1,4.8671498426615125,0.0,0.0,0.0,Digging,12.341440009608117,248.63790307884045,false
1,5,09:00,1,4.846747622549963,0.0,0.0,0.0,Digging,11.129753103970627,248.63790307884045,false
1,6,09:15,1,0.0,0.0,4.732560554013656,0.0,Traveling,9.946612965467214,248.63790307884045,false
1,7,09:30,1,0.0,0.0,0.0,0.0,Charging,11.946612965467214,246.5326399209457,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,13.946612965467214,244.42737676305097,false
1,9,10:00,1,4.717690298720717,0.0,0.0,0.0,Digging,12.767190390787034,244.42737676305097,false
1,10,10:15,1,4.7305259843610505,0.0,0.0,0.0,Digging,11.584558894696771,244.82267046836213,false
1,11,10:30,1,4.788023817481726,0.0,0.0,0.0,Digging,10.38755294032634,245.29302465637738,false
1,12,10:45,1,4.880658634713983,0.0,0.0,0.0,Digging,9.167388281647845,245.76337884439263,false
1,13,11:00,1,0.0,0.0,0.0,0.0,Idle,9.167388281647845,246.2341818340263,false
1,14,11:15,1,0.0,0.0,4.4776155424053945,0.0,Traveling,8.047984396046497,246.70437907256445,false
1,15,11:30,1,4.777776117160995,0.0,0.0,0.0,Digging,6.853540366756247,247.1751820621981,false
1,16,11:45,1,4.752285683117001,0.0,0.0,0.0,Digging,5.665468945976997,247.64598505183176,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,5.665468945976997,248.1167880414654,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,5.665468945976997,248.58759103109904,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,5.665468945976997,249.0583940207327,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,5.665468945976997,249.52919701036635,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,5.665468945976997,250.0,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,5.665468945976997,250.0,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,7.269396371264368,248.31165534180278,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,9.184979138354509,246.2952524290763,false
1,25,14:00,1,4.552603911696518,0.0,0.0,0.0,Digging,8.04682816043038,246.2952524290763,false
1,26,14:15,1,4.73046856733142,0.0,0.0,0.0,Digging,6.8642110185975245,246.2952524290763,false
1,27,14:30,1,0.0,0.0,0.0,0.0,Charging,8.68393626217908,244.37975217267467,false
1,28,14:45,1,0.0,0.0,4.955408881847093,0.0,Traveling,7.4450840417173065,244.37975217267467,false
1,29,15:00,1,0.0,3.111413452885372,0.0,0.0,Loading/Swinging,6.667230678495963,244.37975217267467,false
1,30,15:15,1,0.0,2.9836500557693224,0.0,0.0,Loading/Swinging,5.921318164553632,244.37975217267467,false
1,31,15:30,1,0.0,3.2265026025518977,0.0,0.0,Loading/Swinging,5.114692513915658,244.37975217267467,false
1,32,15:45,1,0.0,0.0,0.0,0.0,Charging,7.042884604530755,242.35007628781668,false
1,33,16:00,1,0.0,3.24219117361135,0.0,0.0,Loading/Swinging,6.232336811127918,242.35007628781668,false
1,34,16:15,1,0.0,0.0,4.516110361207151,0.0,Traveling,5.10330922082613,242.35007628781668,false
1,35,16:30,1,0.0,3.0550760823838696,0.0,0.0,Loading/Swinging,4.339540200230163,242.35007628781668,false
1,36,16:45,1,0.0,3.1443065973062487,0.0,0.0,Loading/Swinging,3.5534635509036003,242.35007628781668,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,5.553463550903601,240.24481312992194,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,7.286659813110338,238.42039601180957,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,9.286659813110338,236.31513285391483,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,11.286659813110338,234.2098696960201,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,13.286659813110338,232.10460653812535,false
1,42,18:15,1,0.0,0.0,0.0,0.0,Charging,14.8,230.42777530611465,false
1,43,18:30,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,230.42777530611465,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,230.8985782957483,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,231.36938128538196,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,231.84018427501562,false
1,56,21:45,1,0.0,0.0,0.0,0.0,,14.8,232.31098726464927,false
1,57,22:00,1,0.0,0.0,0.0,0.0,,14.8,232.78179025428292,false
1,58,22:15,1,0.0,0.0,0.0,0.0,,14.8,233.25259324391658,false
1,59,22:30,1,0.0,0.0,0.0,0.0,,14.8,233.72339623355023,false
1,60,22:45,1,0.0,0.0,0.0,0.0,,14.8,234.1941992231839,false
1,61,23:00,1,0.0,0.0,0.0,0.0,,14.8,234.1941992231839,false
1,62,23:15,1,0.0,0.0,0.0,0.0,,14.8,234.66500221281754,false
1,63,23:30,1,0.0,0.0,0.0,0.0,,14.8,234.93430433172267,false
1,64,23:45,1,0.0,0.0,0.0,0.0,,14.8,234.93430433172267,false
1,65,00:00,1,0.0,0.0,0.0,0.0,,14.8,235.40510732135633,false
1,66,00:15,1,0.0,0.0,0.0,0.0,,14.8,235.87591031098998,false
1,67,00:30,1,0.0,0.0,0.0,0.0,,14.8,236.34671330062363,false
1,68,00:45,1,0.0,0.0,0.0,0.0,,14.8,236.8175162902573,false
1,69,01:00,1,0.0,0.0,0.0,0.0,,14.8,237.28831927989094,false
1,70,01:15,1,0.0,0.0,0.0,0.0,,14.8,237.7591222695246,false
1,71,01:30,1,0.0,0.0,0.0,0.0,,14.8,238.22992525915825,false
1,72,01:45,1,0.0,0.0,0.0,0.0,,14.8,238.7007282487919,false
1,73,02:00,1,0.0,0.0,0.0,0.0,,14.8,239.17153123842556,false
1,74,02:15,1,0.0,0.0,0.0,0.0,,14.8,239.6423342280592,false
1,75,02:30,1,0.0,0.0,0.0,0.0,,14.8,240.11313721769287,false
1,76,02:45,1,0.0,0.0,0.0,0.0,,14.8,240.58394020732652,false
1,77,03:00,1,0.0,0.0,0.0,0.0,,14.8,241.05474319696017,false
1,78,03:15,1,0.0,0.0,0.0,0.0,,14.8,241.52554618659383,false
1,79,03:30,1,0.0,0.0,0.0,0.0,,14.8,241.99634917622748,false
1,80,03:45,1,0.0,0.0,0.0,0.0,,14.8,242.46715216586114,false
1,81,04:00,1,0.0,0.0,0.0,0.0,,14.8,242.9379551554948,false
1,82,04:15,1,0.0,0.0,0.0,0.0,,14.8,243.40875814512844,false
1,83,04:30,1,0.0,0.0,0.0,0.0,,14.8,243.8795611347621,false
1,84,04:45,1,0.0,0.0,0.0,0.0,,14.8,244.35036412439575,false
1,85,05:00,1,0.0,0.0,0.0,0.0,,14.8,244.8211671140294,false
