Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,250.0
5,250.0,247.89473684210526
6,247.89473684210526,247.89473684210526
7,247.89473684210407,247.89473684210526
8,245.78947368420933,245.78947368421052
9,243.69797783924875,245.78947368421052
10,243.69797783924875,243.68421052631578
11,244.1642926394086,243.68421052631578
12,244.63060743956842,243.68421052631578
13,245.09692223972826,241.57894736842104
14,245.56442922093655,241.57894736842104
15,246.03193620214483,241.99418717130538
16,246.50312196234393,242.4134899055964
17,246.97790107434358,242.83368899888072
18,247.45268018634323,243.262047952379
19,247.92745929834288,243.69040690587727
20,248.40223841034253,244.11876585937554
21,248.8770175223422,244.54712481287382
22,249.35179663434184,244.9754837663721
23,249.35179663434184,245.40384271987037
24,248.2089988504083,245.40384271987037
25,246.16388294429953,243.58817283177714
26,246.16388294429953,243.58817283177714
27,246.16388294429953,243.58817283177714
28,244.45326577592297,243.58817283177714
29,244.45326577592297,243.58817283177714
30,244.45326577592297,241.4829096738824
31,244.45326577592297,241.4829096738824
32,244.45326577592297,241.4829096738824
33,242.47692706733338,241.4829096738824
34,242.47692706733338,241.4829096738824
35,242.47692706733338,239.37764651598766
36,242.47692706733338,239.37764651598766
37,242.47692706733338,239.37764651598766
38,240.37166390943864,237.73289459763706
39,238.2664007515439,235.62763143974232
40,236.16113759364916,233.52236828184758
41,234.05587443575442,231.41710512395284
42,231.95061127785968,229.73081782879677
43,230.60052938163585,229.73081782879677
44,230.60052938163585,229.73081782879677
45,230.60052938163585,229.73081782879677
46,230.60052938163585,229.73081782879677
47,230.60052938163585,229.73081782879677
48,230.60052938163585,229.73081782879677
49,230.60052938163585,229.73081782879677
50,230.60052938163585,229.73081782879677
51,230.60052938163585,229.73081782879677
52,230.60052938163585,229.73081782879677
53,230.60052938163585,229.73081782879677
54,231.0753084936355,230.1914810599605
55,231.55008760563516,230.65214429112422
56,232.0248667176348,231.11280752228794
57,232.49964582963446,231.57347075345166
58,232.9744249416341,232.03413398461538
59,233.44920405363376,232.4947972157791
60,233.92398316563342,232.95546044694282
61,234.3322893040118,233.41612367810654
62,234.3322893040118,233.87678690927027
63,234.80706841601142,234.337450140434
64,234.80706841601142,234.7981133715977
65,234.80706841601142,235.25877660276132
66,235.28184752801107,235.71943983392504
67,235.75662664001072,236.18010306508876
68,236.23140575201037,236.64076629625248
