replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,250.0,250.0,250.0,250.0,247.5,247.5,247.5,247.5,245.395,245.395,245.395,245.395,243.289,243.289,243.289,243.289,241.184,239.079,236.974,234.868,233.29,233.29,233.29,233.29,233.29,233.29,233.29,233.29,231.184,231.184,231.184,229.079,229.079,229.079,229.079,229.079,226.974,224.868,224.478,221.978,221.978,221.978,221.978,221.978,221.978,221.978,221.978,221.978,221.978,221.978,221.978,221.978,222.615,223.251,223.888,224.525,225.162,225.799,226.436,227.073,227.71,228.346,228.983,229.62,230.257,230.894,231.531,232.168,232.804,233.441,234.078,234.715,235.352,235.989,236.626,237.263,237.899,238.536,239.173,239.81,240.447,241.084,241.721,242.358,242.994,243.631,244.268,244.905,245.542,246.179,246.816,247.453,248.089,248.726,249.363,250.0
08:15,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.682,244.682,244.682,244.682,244.682,243.041,240.936,238.831,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,236.726,234.789,232.684,230.578,228.473,226.368,224.263,221.763,221.763,221.763,221.763,221.763,221.763,221.763,221.763,221.763,221.763,222.404,223.046,223.688,224.33,224.971,225.613,226.255,226.897,227.538,228.18,228.822,229.464,230.105,230.747,231.389,232.031,232.672,233.314,233.956,234.598,235.239,235.881,236.523,237.165,237.807,238.448,239.09,239.732,240.374,241.015,241.657,242.299,242.941,243.582,244.224,244.866,245.508,246.149,246.791,247.433,248.075,248.716,249.358,250.0
08:30,250.0,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,246.391,246.391,246.391,246.391,246.391,246.391,246.391,246.391,244.859,242.753,240.648,240.648,240.648,240.648,240.648,238.543,238.543,238.543,238.543,238.543,237.074,237.074,237.074,237.074,235.137,233.031,230.926,228.821,226.716,226.716,224.61,222.11,222.11,222.11,222.11,222.11,222.11,222.11,222.11,222.744,223.378,224.012,224.646,225.28,225.914,226.547,227.181,227.815,228.449,229.083,229.717,230.351,230.984,231.618,232.252,232.886,233.52,234.154,234.787,235.421,236.055,236.689,237.323,237.957,238.591,239.224,239.858,240.492,241.126,241.76,242.394,243.028,243.661,244.295,244.929,245.563,246.197,246.831,247.465,248.098,248.732,249.366,250.0
08:45,250.0,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.01,247.01,247.01,247.01,245.083,245.083,245.083,245.083,245.083,245.083,245.083,245.083,243.281,241.176,239.071,239.071,239.071,239.071,239.071,239.071,239.071,239.071,236.965,236.965,236.965,234.86,234.86,232.755,230.65,228.544,226.439,224.334,221.834,221.834,221.834,221.834,221.834,221.834,221.834,221.834,221.834,221.834,221.834,222.474,223.114,223.754,224.394,225.034,225.675,226.315,226.955,227.595,228.235,228.875,229.515,230.156,230.796,231.436,232.076,232.716,233.356,233.996,234.637,235.277,235.917,236.557,237.197,237.837,238.477,239.118,239.758,240.398,241.038,241.678,242.318,242.958,243.599,244.239,244.879,245.519,246.159,246.799,247.439,248.08,248.72,249.36,250.0
09:00,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.109,245.109,245.109,245.109,243.172,241.066,238.961,236.856,234.751,232.645,232.645,232.645,232.645,232.645,230.836,230.836,230.836,230.836,228.731,228.731,228.731,226.626,224.52,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.02,222.656,223.292,223.928,224.564,225.2,225.836,226.472,227.108,227.743,228.379,229.015,229.651,230.287,230.923,231.559,232.195,232.831,233.467,234.102,234.738,235.374,236.01,236.646,237.282,237.918,238.554,239.19,239.826,240.461,241.097,241.733,242.369,243.005,243.641,244.277,244.913,245.549,246.185,246.82,247.456,248.092,248.728,249.364,250.0
09:15,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.471,244.471,244.471,244.471,244.471,244.471,244.471,242.728,240.623,238.518,238.518,238.518,238.518,238.518,238.518,238.518,238.518,236.413,236.413,236.413,236.413,236.413,236.413,234.476,232.371,230.265,228.16,226.055,223.95,221.45,221.45,221.45,221.45,221.45,221.45,221.45,221.45,221.45,222.098,222.747,223.396,224.045,224.694,225.343,225.992,226.641,227.289,227.938,228.587,229.236,229.885,230.534,231.183,231.832,232.48,233.129,233.778,234.427,235.076,235.725,236.374,237.023,237.671,238.32,238.969,239.618,240.267,240.916,241.565,242.214,242.862,243.511,244.16,244.809,245.458,246.107,246.756,247.405,248.053,248.702,249.351,250.0
09:30,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.804,244.804,244.804,244.804,244.804,244.804,244.804,244.775,242.67,240.565,240.565,240.565,240.565,240.565,240.565,238.459,238.459,238.459,238.459,236.354,236.354,236.354,234.249,232.143,230.038,227.933,225.828,224.096,221.596,221.596,221.596,221.596,221.596,221.596,221.596,221.596,221.596,221.596,222.241,222.887,223.532,224.178,224.823,225.469,226.114,226.76,227.406,228.051,228.697,229.342,229.988,230.633,231.279,231.924,232.57,233.216,233.861,234.507,235.152,235.798,236.443,237.089,237.734,238.38,239.026,239.671,240.317,240.962,241.608,242.253,242.899,243.544,244.19,244.836,245.481,246.127,246.772,247.418,248.063,248.709,249.354,250.0
09:45,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,243.289,243.289,243.289,243.289,242.303,240.198,238.093,235.987,233.882,231.777,231.777,231.777,231.777,231.777,229.672,229.672,229.672,229.672,229.672,227.566,227.566,227.566,227.566,227.566,227.566,227.566,225.906,223.801,221.301,221.301,221.301,221.301,221.301,221.301,221.301,221.301,221.301,221.301,221.953,222.605,223.258,223.91,224.562,225.214,225.867,226.519,227.171,227.823,228.476,229.128,229.78,230.432,231.085,231.737,232.389,233.041,233.694,234.346,234.998,235.65,236.303,236.955,237.607,238.259,238.912,239.564,240.216,240.868,241.521,242.173,242.825,243.477,244.13,244.782,245.434,246.086,246.739,247.391,248.043,248.695,249.348,250.0
10:00,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.252,242.146,242.146,242.146,242.146,240.745,240.745,238.639,238.639,236.534,236.534,236.534,236.534,236.534,236.534,234.597,232.492,230.387,228.281,226.176,224.071,221.571,221.571,221.571,221.571,221.571,221.571,221.571,221.571,221.571,222.217,222.863,223.509,224.155,224.802,225.448,226.094,226.74,227.386,228.032,228.678,229.324,229.97,230.617,231.263,231.909,232.555,233.201,233.847,234.493,235.139,235.785,236.432,237.078,237.724,238.37,239.016,239.662,240.308,240.954,241.601,242.247,242.893,243.539,244.185,244.831,245.477,246.123,246.769,247.416,248.062,248.708,249.354,250.0
10:15,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,243.289,243.289,243.289,243.289,243.289,241.184,241.184,241.184,241.184,241.184,239.974,237.868,235.763,233.658,231.553,231.553,231.553,231.553,231.553,231.553,231.553,231.553,229.943,227.837,227.837,227.837,227.837,225.732,223.627,223.627,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.127,221.783,222.439,223.095,223.752,224.408,225.064,225.72,226.376,227.033,227.689,228.345,229.001,229.658,230.314,230.97,231.626,232.282,232.939,233.595,234.251,234.907,235.563,236.22,236.876,237.532,238.188,238.844,239.501,240.157,240.813,241.469,242.125,242.782,243.438,244.094,244.75,245.407,246.063,246.719,247.375,248.031,248.688,249.344,250.0
