Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.8947368421053,250.0
5,247.8947368421053,247.89473684210645
6,247.8947368421053,246.1401939058171
7,247.8947368421053,246.1401939058171
8,245.78947368421055,246.1401939058171
9,244.2240443213297,244.03493074792237
10,244.2240443213297,244.03493074792237
11,244.6906062941287,244.03493074792237
12,245.15716826692773,244.03493074792237
13,245.62373023972674,241.92966759002763
14,246.09157585858233,241.92966759002763
15,246.56191934660475,242.36030250690422
16,247.03226283462718,242.79729497857537
17,247.50589939744182,243.27836389993024
18,247.98140209175065,243.77189951716997
19,248.45690478605948,244.2654351344097
20,248.9324074803683,244.75897075164943
21,249.40791017467714,245.25250636888916
22,249.88341286898597,245.74968843502245
23,249.88341286898597,245.74968843502245
24,248.0252498714644,243.6444252771277
25,246.0177847660708,241.53916211923297
26,246.0177847660708,241.53916211923297
27,246.0177847660708,241.53916211923297
28,244.13003362203335,241.53916211923297
29,244.13003362203335,241.53916211923297
30,244.13003362203335,239.43389896133823
31,244.13003362203335,239.43389896133823
32,244.13003362203335,239.43389896133823
33,242.295206119919,239.43389896133823
34,242.295206119919,237.3286358034435
35,242.295206119919,237.3286358034435
36,242.295206119919,237.3286358034435
37,242.295206119919,237.3286358034435
38,240.18994296202425,235.22337264554875
39,238.0846798041295,233.118109487654
40,235.97941664623477,231.01284632975927
41,234.56327183332667,230.3793283242191
42,232.53254261295342,228.30740821924752
43,230.53415994034148,228.30740821924752
44,230.53415994034148,228.30740821924752
45,230.53415994034148,228.30740821924752
46,230.53415994034148,228.30740821924752
47,230.53415994034148,228.30740821924752
48,230.53415994034148,228.30740821924752
49,230.53415994034148,228.30740821924752
50,230.53415994034148,228.30740821924752
51,230.53415994034148,228.30740821924752
52,230.53415994034148,228.30740821924752
53,230.53415994034148,228.30740821924752
54,231.0096626346503,228.8045902853808
55,231.48516532895914,229.3017723515141
56,231.96066802326797,229.7989544176474
57,232.4361707175768,230.29613648378069
58,232.91167341188563,230.79331854991398
59,233.38717610619446,231.29050061604727
60,233.8626788005033,231.78768268218056
61,234.30841108780885,232.28486474831385
62,234.30841108780885,232.78204681444714
63,234.78391378211768,233.27922888058043
64,234.78391378211768,233.77641094671372
65,234.78391378211768,234.09017388373502
66,235.2594164764265,234.5873559498683
67,235.73491917073534,235.0845380160016
68,236.21042186504417,235.5817200821349
69,236.685924559353,236.07890214826818
70,237.16142725366183,236.57608421440148
71,237.63692994797066,237.07326628053477
72,238.1124326422795,237.57044834666806
73,238.58793533658832,238.06763041280135
74,239.06343803089715,238.56481247893464
75,239.53894072520598,239.06199454506793
76,240.0144434195148,239.55917661120122
77,240.48994611382363,240.05635867733452
78,240.96544880813246,240.5535407434678
79,241.4409515024413,241.0507228096011
80,241.91645419675012,241.5479048757344
81,242.39195689105895,242.04508694186768
82,242.86745958536778,242.54226900800097
83,243.3429622796766,243.03945107413426
84,243.81846497398544,243.53663314026755
85,244.29396766829427,244.03381520640085
86,244.7694703626031,244.53099727253414
87,245.24497305691193,245.02817933866743
88,245.72047575122076,245.52536140480072
89,246.1959784455296,246.022543470934
90,246.67148113983825,246.51972553706705
91,247.14698383414705,247.0169076032003
92,247.62248652845588,247.5140896693336
93,248.09798922276465,248.01127173546686
94,248.57349191707348,248.50845380160013
95,249.0489946113823,249.00563586773342
96,249.52449730569117,249.5028179338667
97,250.0,250.0
