day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.3389,0.0,0.0,0.0,Digging,13.465275,250.0,false
1,2,08:15,1,5.4411,0.0,0.0,0.0,Digging,12.105,250.0,false
1,3,08:30,1,0.0,0.0,0.0,0.1325,Charging,14.071875,247.89473684210526,false
1,4,08:45,1,4.2907,0.0,0.0,0.0,Digging,12.9992,247.89473684210526,false
1,5,09:00,1,5.3389,0.0,0.0,0.0,Digging,11.664475,247.89473684210526,false
1,6,09:15,1,0.0,0.0,4.6559,0.0,Traveling,10.500499999999999,247.89473684210526,false
1,7,09:30,1,0.0,0.0,0.0,1.3131,Charging,12.172225,245.78947368421052,false
1,8,09:45,1,0.0,0.0,0.0,0.0264,Charging,13.726940789473712,244.14598337950136,false
1,9,10:00,1,4.9634,0.0,0.0,0.0,Digging,12.486090789473712,244.14598337950136,false
1,10,10:15,1,5.3659,0.0,0.0,0.0,Digging,11.144615789473711,244.6258905660966,false
1,11,10:30,1,4.8544,0.0,0.0,0.0,Digging,9.931015789473712,245.1086856902391,false
1,12,10:45,1,4.9634,0.0,0.0,0.0,Digging,8.690165789473712,245.5917983479817,false
1,13,11:00,1,0.0,0.0,0.0,0.061,Idle,8.674915789473712,246.07580422686055,false
1,14,11:15,1,0.0,0.0,4.5506,0.0,Traveling,7.537265789473712,246.56013505779566,false
1,15,11:30,1,0.0,4.1586,0.0,0.0,Loading/Swinging,6.497615789473712,247.04446588873077,false
1,16,11:45,1,4.2907,0.0,0.0,0.0,Digging,5.424940789473712,247.53345322936116,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,5.424940789473712,248.02244056999155,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,5.424940789473712,248.51142791062193,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,5.424940789473712,249.00041525125232,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,5.424940789473712,249.4894025918827,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,5.424940789473712,249.9783899325131,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,5.424940789473712,249.9783899325131,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,7.4249407894737125,247.87312677461836,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,9.424940789473712,245.76786361672362,false
1,25,14:00,1,0.0,2.2047,0.0,0.0,Loading/Swinging,8.873765789473712,245.76786361672362,false
1,26,14:15,1,4.6773,0.0,0.0,0.0,Digging,7.704440789473712,245.76786361672362,false
1,27,14:30,1,0.0,0.0,0.0,0.0,Charging,9.499661011080333,243.8781581202956,false
1,28,14:45,1,0.0,0.0,4.4502,0.0,Traveling,8.387111011080332,243.8781581202956,false
1,29,15:00,1,4.6773,0.0,0.0,0.0,Digging,7.2177860110803325,243.8781581202956,false
1,30,15:15,1,0.0,3.8487,0.0,0.0,Loading/Swinging,6.255611011080332,243.8781581202956,false
1,31,15:30,1,3.4832,0.0,0.0,0.0,Digging,5.384811011080332,243.8781581202956,false
1,32,15:45,1,0.0,0.0,0.0,0.0,Charging,7.028667841522088,242.14778250930428,false
1,33,16:00,1,0.0,2.4555,0.0,0.0,Loading/Swinging,6.414792841522088,242.14778250930428,false
1,34,16:15,1,0.0,0.0,5.3956,0.0,Traveling,5.065892841522087,242.14778250930428,false
1,35,16:30,1,0.0,3.9497,0.0,0.0,Loading/Swinging,4.078467841522087,242.14778250930428,false
1,36,16:45,1,0.0,3.4369,0.0,0.0,Loading/Swinging,3.2192428415220875,242.14778250930428,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,3.409513534656733,241.94749756916255,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,5.409513534656734,239.8422344112678,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,7.409513534656734,237.73697125337307,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,9.409513534656734,235.63170809547833,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,11.409513534656734,233.5264449375836,false
1,42,18:15,1,0.0,0.0,0.0,0.0,Charging,13.409513534656734,231.42118177968885,false
1,43,18:30,1,0.0,0.0,0.0,0.0,Charging,14.8,229.88047655493176,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,229.88047655493176,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,230.36946389556215,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,230.85845123619254,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,231.34743857682292,false
1,56,21:45,1,0.0,0.0,0.0,0.0,,14.8,231.8364259174533,false
1,57,22:00,1,0.0,0.0,0.0,0.0,,14.8,232.3254132580837,false
1,58,22:15,1,0.0,0.0,0.0,0.0,,14.8,232.8144005987141,false
1,59,22:30,1,0.0,0.0,0.0,0.0,,14.8,233.30338793934447,false
1,60,22:45,1,0.0,0.0,0.0,0.0,,14.8,233.79237527997486,false
1,61,23:00,1,0.0,0.0,0.0,0.0,,14.8,233.79237527997486,false
1,62,23:15,1,0.0,0.0,0.0,0.0,,14.8,234.28136262060525,false
1,63,23:30,1,0.0,0.0,0.0,0.0,,14.8,234.352405099828,false
1,64,23:45,1,0.0,0.0,0.0,0.0,,14.8,234.352405099828,false
1,65,00:00,1,0.0,0.0,0.0,0.0,,14.8,234.84139244045838,false
1,66,00:15,1,0.0,0.0,0.0,0.0,,14.8,235.33037978108877,false
1,67,00:30,1,0.0,0.0,0.0,0.0,,14.8,235.81936712171915,false
1,68,00:45,1,0.0,0.0,0.0,0.0,,14.8,236.30835446234954,false
1,69,01:00,1,0.0,0.0,0.0,0.0,,14.8,236.79734180297993,false
1,70,01:15,1,0.0,0.0,0.0,0.0,,14.8,237.28632914361032,false
1,71,01:30,1,0.0,0.0,0.0,0.0,,14.8,237.7753164842407,false
1,72,01:45,1,0.0,0.0,0.0,0.0,,14.8,238.2643038248711,false
1,73,02:00,1,0.0,0.0,0.0,0.0,,14.8,238.75329116550148,false
1,74,02:15,1,0.0,0.0,0.0,0.0,,14.8,239.24227850613187,false
1,75,02:30,1,0.0,0.0,0.0,0.0,,14.8,239.73126584676226,false
1,76,02:45,1,0.0,0.0,0.0,0.0,,14.8,240.22025318739264,false
1,77,03:00,1,0.0,0.0,0.0,0.0,,14.8,240.70924052802303,false
1,78,03:15,1,0.0,0.0,0.0,0.0,,14.8,241.19822786865342,false
1,79,03:30,1,0.0,0.0,0.0,0.0,,14.8,241.6872152092838,false
1,80,03:45,1,0.0,0.0,0.0,0.0,,14.8,242.1762025499142,false
1,81,04:00,1,0.0,0.0,0.0,0.0,,14.8,242.66518989054458,false
1,82,04:15,1,0.0,0.0,0.0,0.0,,14.8,243.15417723117497,false
1,83,04:30,1,0.0,0.0,0.0,0.0,,14.8,243.64316457180536,false
1,84,04:45,1,0.0,0.0,0.0,0.0,,14.8,244.13215191243575,false
1,85,05:00,1,0.0,0.0,0.0,0.0,,14.8,244.62113925306613,false
1,86,05:15,1,0.0,0.0,0.0,0.0,,14.8,245.11012659369652,false
1,87,05:30,1,0.0,0.0,0.0,0.0,,14.8,245.5991139343269,false
1,88,05:45,1,0.0,0.0,0.0,0.0,,14.8,246.0881012749573,false
1,89,06:00,1,0.0,0.0,0.0,0.0,,14.8,246.57708861558737,false
