Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.21798175078444,Digging,Traveling,0.0,0.0,5.21798175078444,Digging,Traveling,0.0
2,08:15,5.04473684210517,1.2611842105262925,0.0,Charging,Serving CEV,0.0,0.0,3.6444160734769153,Loading/Swinging,Idle,-1.2611842105262925
3,08:30,-2.1227464230832993e-12,1.2611842105257618,5.30264233159133,Digging,Idle,-1.6011851880944246e-12,-4.0029629702360615e-13,5.30264233159133,Digging,Idle,-1.2611842105261621
4,08:45,0.0,1.2611842105257618,5.281970406574824,Digging,Idle,0.0,-4.0029629702360615e-13,5.281970406574824,Digging,Idle,-1.2611842105261621
5,09:00,7.999999999999997,3.2611842105257614,0.0,Charging,Serving CEV,8.0,1.9999999999995997,0.0,Charging,Serving CEV,-1.2611842105261617
6,09:15,0.0,3.2611842105257614,5.341593790671668,Digging,Idle,0.0,1.9999999999995997,5.626241715849725,Traveling,Idle,-1.2611842105261617
7,09:30,0.0,3.2611842105257614,5.626241715849725,Traveling,Idle,-6.981082378842984e-13,1.9999999999994251,5.341593790671668,Digging,Idle,-1.2611842105263362
8,09:45,8.0,5.261184210525761,0.0,Charging,Serving CEV,1.0036416142611415e-13,1.9999999999994502,5.431830750065842,Digging,Idle,-3.261184210526311
9,10:00,0.0,5.261184210525761,5.431830750065842,Digging,Traveling,8.0,3.99999999999945,0.0,Charging,Serving CEV,-1.2611842105263111
10,10:15,0.0,5.261184210525761,5.311687106182523,Digging,Charging (grid),0.0,3.99999999999945,5.311687106182523,Digging,Idle,-1.2611842105263111
11,10:30,0.0,5.261184210525761,5.289861091915892,Digging,Charging (grid),8.0,5.99999999999945,0.0,Charging,Serving CEV,0.7388157894736889
12,10:45,0.0,5.261184210525761,0.0,Idle,Charging (grid),8.0,7.99999999999945,0.0,Charging,Serving CEV,2.738815789473689
13,11:00,0.0,5.261184210525761,5.2106987150838755,Digging,Charging (grid),0.0,7.99999999999945,5.289861091915892,Digging,Idle,2.738815789473689
14,11:15,0.0,5.261184210525761,5.675357505477218,Traveling,Charging (grid),0.0,7.99999999999945,5.675357505477218,Traveling,Idle,2.738815789473689
15,11:30,0.0,5.261184210525761,5.230286657641851,Digging,Charging (grid),0.0,7.99999999999945,5.2106987150838755,Digging,Idle,2.738815789473689
16,11:45,0.0,5.261184210525761,5.269036384177392,Digging,Charging (grid),0.0,7.99999999999945,5.230286657641851,Digging,Idle,2.738815789473689
17,12:00,0.0,5.261184210525761,0.0,Idle,Charging (grid),8.000000000000002,9.999999999999451,0.0,Charging,Serving CEV,4.73881578947369
18,12:15,0.0,5.261184210525761,0.0,Idle,Charging (grid),8.0,11.999999999999451,0.0,Charging,Serving CEV,6.73881578947369
19,12:30,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,11.999999999999451,0.0,Idle,Traveling,6.73881578947369
20,12:45,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,11.999999999999451,0.0,Idle,Charging (grid),6.73881578947369
21,13:00,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,11.999999999999451,0.0,Idle,Charging (grid),6.73881578947369
22,13:15,0.0,5.261184210525761,0.0,Idle,Traveling,0.0,11.999999999999451,0.0,Idle,Charging (grid),6.73881578947369
23,13:30,8.0,7.261184210525761,0.0,Charging,Serving CEV,0.0,11.999999999999451,0.0,Idle,Charging (grid),4.73881578947369
24,13:45,8.0,9.261184210525762,0.0,Charging,Serving CEV,0.0,11.999999999999451,0.0,Idle,Charging (grid),2.738815789473689
25,14:00,0.0,9.261184210525762,5.243912706422161,Digging,Idle,0.0,11.999999999999451,3.56838368814545,Loading/Swinging,Charging (grid),2.738815789473689
26,14:15,0.0,9.261184210525762,5.420396672153049,Digging,Idle,0.0,11.999999999999451,3.5404716877782647,Loading/Swinging,Charging (grid),2.738815789473689
27,14:30,0.0,9.261184210525762,5.622940769663888,Traveling,Idle,0.0,11.999999999999451,5.622940769663888,Traveling,Charging (grid),2.738815789473689
28,14:45,8.0,11.261184210525762,0.0,Charging,Serving CEV,0.0,11.999999999999451,3.687868701727832,Loading/Swinging,Traveling,0.7388157894736889
29,15:00,0.0,11.261184210525762,3.6444160734769153,Loading/Swinging,Idle,3.3568765711933906,12.839219142797798,0.0,Charging,Serving CEV,1.5780349322720362
30,15:15,0.0,11.261184210525762,3.56838368814545,Loading/Swinging,Idle,0.0,12.839219142797798,5.269036384177392,Digging,Idle,1.5780349322720362
31,15:30,0.0,11.261184210525762,3.5404716877782647,Loading/Swinging,Idle,0.0,12.839219142797798,5.243912706422161,Digging,Idle,1.5780349322720362
32,15:45,0.0,11.261184210525762,3.687868701727832,Loading/Swinging,Idle,8.0,14.839219142797798,0.0,Charging,Serving CEV,3.578034932272036
33,16:00,8.0,13.261184210525762,0.0,Charging,Serving CEV,0.0,14.839219142797798,5.420396672153049,Digging,Idle,1.5780349322720362
34,16:15,0.0,13.261184210525762,5.544536774965614,Traveling,Idle,0.0,14.839219142797798,5.544536774965614,Traveling,Idle,1.5780349322720362
35,16:30,0.0,13.261184210525762,3.5677150152845662,Loading/Swinging,Idle,6.593514430693209,16.4875977504711,0.0,Charging,Serving CEV,3.2264135399453373
36,16:45,0.0,13.261184210525762,3.6294087928005747,Loading/Swinging,Idle,0.0,16.4875977504711,3.5677150152845662,Loading/Swinging,Idle,3.2264135399453373
37,17:00,8.0,15.261184210525762,0.0,Charging,Serving CEV,0.0836203092104283,16.508502827773707,0.0,Charging,Serving CEV,1.2473186172479451
