replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,250.0,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,246.528,246.528,246.528,246.528,246.528,245.368,245.368,243.263,241.157,241.139,241.139,241.139,241.139,241.139,241.139,241.139,241.139,241.139,241.139,239.033,239.033,239.033,236.928,236.928,236.928,236.928,234.823,232.718,230.612,228.507,226.402,224.465,221.965,221.965,221.965,221.965,221.965,221.965,221.965,221.965,221.965,221.965,221.965,222.602,223.239,223.877,224.514,225.151,225.788,226.425,227.062,227.699,228.337,228.974,229.611,230.248,230.885,231.522,232.16,232.797,233.434,234.071,234.708,235.345,235.983,236.62,237.257,237.894,238.531,239.168,239.805,240.443,241.08,241.717,242.354,242.991,243.628,244.266,244.903,245.54,246.177,246.814,247.451,248.089,248.726,249.363,250.0
08:15,250.0,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,245.854,245.854,245.854,245.854,245.854,245.854,245.854,245.854,245.854,245.299,243.194,241.089,238.984,236.878,236.878,236.878,236.878,236.878,234.773,234.773,234.773,234.773,232.668,232.668,232.668,232.668,230.563,228.457,226.352,224.247,221.747,221.747,221.747,221.747,221.747,221.747,221.747,221.747,221.747,221.747,221.747,221.747,222.389,223.031,223.673,224.315,224.957,225.6,226.242,226.884,227.526,228.168,228.81,229.452,230.094,230.736,231.379,232.021,232.663,233.305,233.947,234.589,235.231,235.873,236.516,237.158,237.8,238.442,239.084,239.726,240.368,241.01,241.652,242.295,242.937,243.579,244.221,244.863,245.505,246.147,246.789,247.432,248.074,248.716,249.358,250.0
08:30,250.0,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,245.963,245.963,245.963,245.963,245.963,244.806,244.806,244.806,244.806,242.869,240.764,238.659,236.553,234.448,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,232.343,230.908,228.803,226.698,224.592,222.092,222.092,222.092,222.092,222.092,222.092,222.092,222.092,222.092,222.092,222.092,222.727,223.361,223.995,224.629,225.264,225.898,226.532,227.166,227.801,228.435,229.069,229.703,230.338,230.972,231.606,232.241,232.875,233.509,234.143,234.778,235.412,236.046,236.68,237.315,237.949,238.583,239.217,239.852,240.486,241.12,241.755,242.389,243.023,243.657,244.292,244.926,245.56,246.194,246.829,247.463,248.097,248.731,249.366,250.0
08:45,250.0,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,245.835,245.835,245.835,245.835,245.835,244.666,244.666,244.666,243.264,241.159,241.159,239.054,239.054,239.054,239.054,239.054,239.054,239.054,239.054,236.948,236.948,236.948,236.948,236.948,234.843,234.843,232.738,230.633,228.527,226.422,224.317,221.817,221.817,221.817,221.817,221.817,221.817,221.817,221.817,221.817,221.817,221.817,221.817,222.457,223.098,223.738,224.379,225.02,225.66,226.301,226.941,227.582,228.222,228.863,229.503,230.144,230.784,231.425,232.065,232.706,233.346,233.987,234.627,235.268,235.908,236.549,237.19,237.83,238.471,239.111,239.752,240.392,241.033,241.673,242.314,242.954,243.595,244.235,244.876,245.516,246.157,246.797,247.438,248.078,248.719,249.359,250.0
09:00,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.663,244.663,244.663,244.663,244.663,244.663,244.663,244.663,243.279,241.174,239.069,236.964,236.964,236.964,236.964,236.964,236.964,236.964,236.964,236.964,236.964,236.964,236.964,235.027,232.921,230.816,228.711,226.606,224.5,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.637,223.273,223.909,224.546,225.182,225.819,226.455,227.091,227.728,228.364,229.0,229.637,230.273,230.909,231.546,232.182,232.818,233.455,234.091,234.727,235.364,236.0,236.637,237.273,237.909,238.546,239.182,239.818,240.455,241.091,241.727,242.364,243.0,243.636,244.273,244.909,245.546,246.182,246.818,247.455,248.091,248.727,249.364,250.0
09:15,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.464,244.464,244.464,244.464,242.527,240.422,238.317,236.212,234.106,232.001,232.001,232.001,232.001,232.001,232.001,232.001,232.001,232.001,232.001,230.25,230.25,228.145,226.04,223.934,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,221.434,222.084,222.733,223.382,224.031,224.68,225.33,225.979,226.628,227.277,227.927,228.576,229.225,229.874,230.523,231.173,231.822,232.471,233.12,233.77,234.419,235.068,235.717,236.366,237.016,237.665,238.314,238.963,239.612,240.262,240.911,241.56,242.209,242.859,243.508,244.157,244.806,245.455,246.105,246.754,247.403,248.052,248.702,249.351,250.0
09:30,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.505,244.505,244.505,244.505,242.568,240.462,238.357,236.252,234.147,232.041,232.041,232.041,232.041,232.041,232.041,232.041,232.041,232.041,232.041,232.041,232.041,232.041,230.522,228.417,226.312,224.207,221.707,221.707,221.707,221.707,221.707,221.707,221.707,221.707,221.707,221.707,221.707,221.707,222.35,222.993,223.636,224.279,224.922,225.565,226.208,226.851,227.494,228.137,228.78,229.423,230.066,230.709,231.352,231.995,232.638,233.281,233.924,234.567,235.21,235.853,236.496,237.139,237.782,238.425,239.068,239.711,240.355,240.998,241.641,242.284,242.927,243.57,244.213,244.856,245.499,246.142,246.785,247.428,248.071,248.714,249.357,250.0
09:45,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,243.289,243.289,243.289,243.289,243.289,243.289,243.289,241.184,239.079,236.974,234.868,232.763,231.899,231.899,231.899,231.899,231.899,231.899,231.899,229.793,229.793,229.793,229.793,229.793,227.688,227.688,225.583,223.913,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,221.413,222.063,222.713,223.362,224.012,224.662,225.311,225.961,226.611,227.261,227.91,228.56,229.21,229.859,230.509,231.159,231.808,232.458,233.108,233.758,234.407,235.057,235.707,236.356,237.006,237.656,238.305,238.955,239.605,240.255,240.904,241.554,242.204,242.853,243.503,244.153,244.802,245.452,246.102,246.752,247.401,248.051,248.701,249.35,250.0
10:00,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,245.395,244.576,242.471,240.366,238.26,236.155,234.05,234.05,234.05,234.05,234.05,232.957,232.957,230.852,228.747,228.747,228.747,228.747,228.747,228.747,228.747,228.747,228.391,226.286,224.181,221.681,221.681,221.681,221.681,221.681,221.681,221.681,221.681,221.681,221.681,222.324,222.968,223.612,224.255,224.899,225.542,226.186,226.83,227.473,228.117,228.761,229.404,230.048,230.691,231.335,231.979,232.622,233.266,233.91,234.553,235.197,235.84,236.484,237.128,237.771,238.415,239.058,239.702,240.346,240.989,241.633,242.277,242.92,243.564,244.207,244.851,245.495,246.138,246.782,247.426,248.069,248.713,249.356,250.0
10:15,250.0,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,243.289,243.289,243.289,243.289,243.289,243.289,243.289,241.184,239.079,236.974,234.868,232.763,232.521,232.521,232.521,232.521,232.521,232.149,232.149,232.149,232.149,232.149,230.043,227.938,227.938,227.938,227.938,225.833,223.727,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.227,221.881,222.535,223.189,223.843,224.497,225.151,225.805,226.459,227.113,227.767,228.421,229.075,229.728,230.382,231.036,231.69,232.344,232.998,233.652,234.306,234.96,235.614,236.268,236.922,237.576,238.229,238.883,239.537,240.191,240.845,241.499,242.153,242.807,243.461,244.115,244.769,245.423,246.076,246.73,247.384,248.038,248.692,249.346,250.0
