Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,248.79464272277852,250.0
4,247.89473684210526,248.79464272277846,250.00000000004445
5,247.8947368421053,248.79464272277846,247.8947368421497
6,247.8947368421053,246.74692470603026,247.8947368421497
7,245.78947368421055,246.74692470603026,245.78947368425497
8,244.68975069252076,245.07472835646738,245.78947368425497
9,244.68975069252076,245.07472835646738,243.68421052636023
10,244.68975069252076,245.07472835646738,243.68421052636023
11,244.68975069252076,245.07472835646738,243.68421052636023
12,244.68975069252076,245.07472835646738,243.68421052636023
13,242.58448753462602,242.96946519857264,241.5789473684655
14,242.58448753462602,242.96946519857264,241.5789473684655
15,242.58448753462602,242.96946519857264,242.00678777760538
16,242.58448753462602,242.96946519857264,242.44129748450473
17,242.58448753462602,242.96946519857264,242.87622194007733
18,240.47922437673128,240.8642020406779,243.33683983232257
19,238.37396121883654,238.75893888278316,243.7974577245678
20,238.37396121883654,238.75893888278316,244.25807561681304
21,238.83710939398355,239.21847056446458,244.71869350905828
22,239.30025756913057,239.678002246146,245.17931140130352
23,239.76340574427758,240.13753392782743,245.63992929354876
24,240.2265539194246,240.59706560950886,245.63992929354876
25,240.6897020945716,241.0565972911903,243.82480002373703
26,241.1528502697186,241.5161289728717,243.82480002373703
27,241.61599844486562,241.97640204559437,243.82480002373703
28,242.07914662001264,242.43667511831703,243.82480002373703
29,242.54229479515965,242.89797888770303,243.82480002373703
30,243.00544297030666,243.35928265708904,241.7195368658423
31,243.46859114545367,243.82058642647505,241.7195368658423
32,243.93173932060068,244.28189019586105,241.7195368658423
33,244.3948874957477,244.74319396524706,239.61427370794755
34,244.3948874957477,244.74319396524706,239.61427370794755
35,242.28962433785296,242.63793080735232,239.61427370794755
36,242.28962433785296,242.63793080735232,239.61427370794755
37,242.28962433785296,242.63793080735232,239.61427370794755
38,242.28962433785296,240.53266764945758,237.5090105500528
39,242.28962433785296,238.42740449156284,235.40374739215807
40,242.28962433785296,236.6215227094379,233.29848423426333
41,242.28962433785296,234.6113059611287,231.1932210763686
42,242.28962433785296,232.50604280323395,229.08795791847385
43,242.28962433785296,230.6173838509289,228.7727849949893
44,242.28962433785296,230.6173838509289,228.7727849949893
45,240.18436117995822,230.6173838509289,228.7727849949893
46,238.07909802206348,230.6173838509289,228.7727849949893
47,238.07909802206348,230.6173838509289,228.7727849949893
48,235.97383486416874,230.6173838509289,228.7727849949893
49,233.868571706274,230.6173838509289,228.7727849949893
50,233.83200660932107,230.6173838509289,228.7727849949893
51,231.72674345142633,230.6173838509289,228.7727849949893
52,229.6214802935316,230.6173838509289,228.7727849949893
53,229.6214802935316,230.6173838509289,228.7727849949893
54,230.0846284686786,231.0786876203149,229.25522169964864
55,230.5477766438256,231.5399913897009,229.73765840430798
56,231.01092481897263,232.0012951590869,230.2200951089673
57,231.47407299411964,232.46259892847291,230.70253181362665
58,231.93722116926665,232.92390269785892,231.18496851828598
