Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0
2,08:15,0.0,0.0,4.78,Digging,Idle,0.0,0.0,5.1226,Digging,Idle,0.0
3,08:30,4.063052631578911,1.0157631578947277,0.4689,Charging,Serving CEV,0.0,0.0,4.8544,Digging,Idle,-1.0157631578947277
4,08:45,0.0,1.0157631578947277,3.4832,Digging,Idle,0.0,0.0,4.4919,Digging,Traveling,-1.0157631578947277
5,09:00,0.0,1.0157631578947277,5.4411,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.9842368421052723
6,09:15,7.584260387812932,2.911828254847961,0.4689,Charging,Serving CEV,8.00000000019163,4.0000000000479075,0.0264,Charging,Serving CEV,1.0881717451999466
7,09:30,7.95545997958555,4.900693249744348,0.0,Charging,Serving CEV,0.0,4.0000000000479075,5.3364,Traveling,Idle,-0.9006932496964408
8,09:45,0.0,4.900693249744348,4.5506,Traveling,Idle,8.0,6.0000000000479075,0.0,Charging,Serving CEV,1.0993067503035592
9,10:00,0.0,4.900693249744348,4.5629,Digging,Idle,0.0,6.0000000000479075,5.1226,Digging,Traveling,1.0993067503035592
10,10:15,0.0,4.900693249744348,4.8277,Digging,Idle,0.0,6.0000000000479075,4.6773,Digging,Charging (grid),1.0993067503035592
11,10:30,0.0,4.900693249744348,5.3389,Digging,Idle,0.0,6.0000000000479075,4.8277,Digging,Charging (grid),1.0993067503035592
12,10:45,7.999999999999998,6.900693249744348,0.0262,Charging,Serving CEV,0.0,6.0000000000479075,4.9351,Digging,Charging (grid),-0.9006932496964408
13,11:00,0.0,6.900693249744348,2.2047,Loading/Swinging,Idle,0.0,6.0000000000479075,0.0,Idle,Charging (grid),-0.9006932496964408
14,11:15,0.0,6.900693249744348,4.7095,Traveling,Idle,0.0,6.0000000000479075,4.1464,Traveling,Charging (grid),-0.9006932496964408
15,11:30,0.0,6.900693249744348,4.7843,Digging,Idle,0.0,6.0000000000479075,4.8544,Digging,Charging (grid),-0.9006932496964408
16,11:45,0.0,6.900693249744348,4.8905,Digging,Idle,0.0,6.0000000000479075,5.1226,Digging,Charging (grid),-0.9006932496964408
17,12:00,7.037894736842113,8.660166933954876,0.0,Charging,Serving CEV,0.0,6.0000000000479075,0.0,,Charging (grid),-2.660166933906969
18,12:15,7.62958448753456,10.567563055838516,0.0,Charging,Serving CEV,0.0,6.0000000000479075,0.0,,Charging (grid),-4.567563055790608
19,12:30,0.0,10.567563055838516,0.0,,Traveling,0.0,6.0000000000479075,0.0,,Charging (grid),-4.567563055790608
20,12:45,0.0,10.567563055838516,0.0,,Charging (grid),0.0,6.0000000000479075,0.0,,Charging (grid),-4.567563055790608
21,13:00,0.0,10.567563055838516,0.0,,Charging (grid),0.0,6.0000000000479075,0.0,,Charging (grid),-4.567563055790608
22,13:15,0.0,10.567563055838516,0.0,,Charging (grid),0.0,6.0000000000479075,0.0,,Traveling,-4.567563055790608
23,13:30,0.0,10.567563055838516,0.0,,Charging (grid),8.0,8.000000000047908,0.0,Charging,Serving CEV,-2.5675630557906075
24,13:45,0.0,10.567563055838516,0.0,,Charging (grid),8.000000000000034,10.000000000047917,0.0,Charging,Serving CEV,-0.5675630557905986
25,14:00,0.0,10.567563055838516,4.4919,Digging,Charging (grid),0.0,10.000000000047917,4.2907,Digging,Idle,-0.5675630557905986
26,14:15,0.0,10.567563055838516,4.6773,Digging,Charging (grid),0.0,10.000000000047917,3.2655,Loading/Swinging,Idle,-0.5675630557905986
27,14:30,0.0,10.567563055838516,4.486,Traveling,Charging (grid),0.0,10.000000000047917,4.4502,Traveling,Idle,-0.5675630557905986
28,14:45,0.0,10.567563055838516,2.5796,Loading/Swinging,Charging (grid),0.0,10.000000000047917,3.4369,Loading/Swinging,Idle,-0.5675630557905986
29,15:00,0.0,10.567563055838516,0.4879,Idle,Charging (grid),8.0,12.000000000047917,0.5059,Charging,Serving CEV,1.4324369442094014
30,15:15,0.0,10.567563055838516,3.7658,Loading/Swinging,Charging (grid),0.0,12.000000000047917,2.2047,Loading/Swinging,Idle,1.4324369442094014
31,15:30,0.0,10.567563055838516,4.2907,Digging,Charging (grid),0.0,12.000000000047917,4.8544,Digging,Idle,1.4324369442094014
32,15:45,0.0,10.567563055838516,3.2655,Loading/Swinging,Charging (grid),8.0,14.000000000047917,0.0262,Charging,Serving CEV,3.4324369442094014
33,16:00,0.0,10.567563055838516,4.6066,Traveling,Traveling,0.0,14.000000000047917,3.9497,Loading/Swinging,Idle,3.4324369442094014
34,16:15,6.943495553287719,12.303436944160445,0.0264,Charging,Serving CEV,0.0,14.000000000047917,4.7093,Traveling,Idle,1.6965630558874718
35,16:30,0.0,12.303436944160445,3.2655,Loading/Swinging,Idle,0.0,14.000000000047917,2.9596,Loading/Swinging,Idle,1.6965630558874718
36,16:45,0.0,12.303436944160445,3.4369,Loading/Swinging,Idle,0.0,14.000000000047917,2.9596,Loading/Swinging,Idle,1.6965630558874718
37,17:00,0.06781602351117344,12.320390950038238,0.0,Charging,Serving CEV,8.0,16.00000000004792,0.0,Charging,Serving CEV,3.679609050009681
38,17:15,7.996430735604672,14.319498633939407,0.0,Charging,Serving CEV,8.0,18.00000000004792,0.0,Charging,Serving CEV,3.680501366108512
39,17:30,7.579135224441865,16.214282440049875,0.0,Charging,Serving CEV,8.0,20.00000000004792,0.0,Charging,Serving CEV,3.7857175599980444
40,17:45,7.601098146082008,18.114556976570377,0.0,Charging,Serving CEV,8.0,22.00000000004792,0.0,Charging,Serving CEV,3.885443023477542
41,18:00,8.0,20.114556976570377,0.0,Charging,Serving CEV,8.0,24.00000000004792,0.0,Charging,Serving CEV,3.885443023477542
42,18:15,7.17888957125884,21.909279369385086,0.0,Charging,Serving CEV,0.0,24.00000000004792,0.0,,Traveling,2.090720630662833
43,18:30,7.622163706775847,23.81482029607905,0.0,Charging,Serving CEV,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
44,18:45,0.0,23.81482029607905,0.0,,Traveling,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
45,19:00,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
46,19:15,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
47,19:30,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
48,19:45,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
49,20:00,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
50,20:15,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
51,20:30,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
52,20:45,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Idle,0.1851797039688705
53,21:00,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
54,21:15,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
55,21:30,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
56,21:45,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
57,22:00,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
58,22:15,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
59,22:30,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
60,22:45,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
61,23:00,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
62,23:15,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
63,23:30,0.0,23.81482029607905,0.0,,Charging (grid),0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
64,23:45,0.0,23.81482029607905,0.0,,Idle,0.0,24.00000000004792,0.0,,Charging (grid),0.1851797039688705
