Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.8905,Digging,Traveling,0.0,0.0,5.1226,Digging,Idle,0.0
2,08:15,0.0,0.0,4.8277,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,0.0
3,08:30,1.829647544582258e-13,4.574118861455645e-14,4.4919,Digging,Idle,0.0,0.0,4.2582,Digging,Idle,-4.574118861455645e-14
4,08:45,0.0,4.574118861455645e-14,5.2098,Digging,Idle,0.0,0.0,4.7809,Digging,Idle,-4.574118861455645e-14
5,09:00,8.0,2.0000000000000457,0.0262,Charging,Serving CEV,0.0,0.0,0.1325,Idle,Traveling,-2.0000000000000457
6,09:15,-1.0658141036401503e-14,2.000000000000043,3.7534,Traveling,Idle,7.999999998698295,1.9999999996745736,0.2629,Charging,Serving CEV,-3.254694291854321e-10
7,09:30,7.999473684210348,3.9998684210526303,0.0,Charging,Serving CEV,0.0,1.9999999996745736,4.7095,Traveling,Idle,-1.9998684213780566
8,09:45,7.578975069252105,5.894612188365657,0.7188,Charging,Serving CEV,0.0,1.9999999996745736,5.4411,Digging,Idle,-3.894612188691083
9,10:00,0.0,5.894612188365657,4.8544,Digging,Traveling,-2.5505007463786987e-11,1.9999999996681974,3.4832,Digging,Idle,-3.8946121886974594
10,10:15,0.0,5.894612188365657,4.7843,Digging,Charging (grid),0.0,1.9999999996681974,4.9351,Digging,Idle,-3.8946121886974594
11,10:30,0.0,5.894612188365657,4.6773,Digging,Charging (grid),8.0,3.9999999996681974,0.061,Charging,Serving CEV,-1.8946121886974594
12,10:45,0.0,5.894612188365657,3.4832,Digging,Charging (grid),0.0,3.9999999996681974,4.9351,Digging,Idle,-1.8946121886974594
13,11:00,0.0,5.894612188365657,0.0,Idle,Charging (grid),0.0,3.9999999996681974,4.7093,Traveling,Idle,-1.8946121886974594
14,11:15,0.0,5.894612188365657,5.1579,Traveling,Charging (grid),0.0,3.9999999996681974,4.7425,Digging,Idle,-1.8946121886974594
15,11:30,0.0,5.894612188365657,4.3319,Loading/Swinging,Charging (grid),8.0,5.999999999668198,0.0,Charging,Serving CEV,0.10538781130254105
16,11:45,0.0,5.894612188365657,4.6773,Digging,Charging (grid),0.0,5.999999999668198,3.4832,Digging,Idle,0.10538781130254105
17,12:00,0.0,5.894612188365657,0.0,,Charging (grid),8.0,7.999999999668198,0.0,Charging,Serving CEV,2.105387811302541
18,12:15,0.0,5.894612188365657,0.0,,Charging (grid),8.0,9.999999999668198,0.0,Charging,Serving CEV,4.105387811302541
19,12:30,0.0,5.894612188365657,0.0,,Charging (grid),0.0,9.999999999668198,0.0,,Traveling,4.105387811302541
20,12:45,0.0,5.894612188365657,0.0,,Charging (grid),0.0,9.999999999668198,0.0,,Charging (grid),4.105387811302541
21,13:00,0.0,5.894612188365657,0.0,,Charging (grid),0.0,9.999999999668198,0.0,,Charging (grid),4.105387811302541
22,13:15,0.0,5.894612188365657,0.0,,Traveling,0.0,9.999999999668198,0.0,,Charging (grid),4.105387811302541
23,13:30,3.6808960489867104,6.814836200612334,0.0,Charging,Serving CEV,0.0,9.999999999668198,0.0,,Charging (grid),3.1851637990558634
24,13:45,7.8062686290007015,8.76640335786251,0.0,Charging,Serving CEV,0.0,9.999999999668198,0.0,,Charging (grid),1.233596641805688
25,14:00,0.0,8.76640335786251,5.2098,Digging,Idle,0.0,9.999999999668198,4.8277,Digging,Charging (grid),1.233596641805688
26,14:15,0.0,8.76640335786251,5.4411,Digging,Idle,0.0,9.999999999668198,3.0004,Loading/Swinging,Charging (grid),1.233596641805688
27,14:30,8.0,10.76640335786251,0.2629,Charging,Serving CEV,0.0,9.999999999668198,4.6083,Traveling,Charging (grid),-0.7664033581943119
28,14:45,0.0,10.76640335786251,4.6083,Traveling,Idle,0.0,9.999999999668198,2.9903,Loading/Swinging,Traveling,-0.7664033581943119
29,15:00,0.0,10.76640335786251,5.4411,Digging,Idle,8.0,11.999999999668198,0.0,Charging,Serving CEV,1.233596641805688
30,15:15,0.0,10.76640335786251,3.7658,Loading/Swinging,Idle,0.0,11.999999999668198,3.4369,Loading/Swinging,Idle,1.233596641805688
31,15:30,0.0,10.76640335786251,3.0868,Loading/Swinging,Idle,0.0,11.999999999668198,4.6773,Digging,Idle,1.233596641805688
32,15:45,8.0,12.76640335786251,0.2629,Charging,Serving CEV,8.0,13.999999999668198,0.0,Charging,Serving CEV,1.233596641805688
33,16:00,0.0,12.76640335786251,3.4034,Loading/Swinging,Idle,0.0,13.999999999668198,2.9366,Loading/Swinging,Idle,1.233596641805688
34,16:15,0.0,12.76640335786251,6.1076,Traveling,Idle,0.0,13.999999999668198,4.5117,Traveling,Idle,1.233596641805688
35,16:30,7.965564808999958,14.7577945601125,0.0,Charging,Serving CEV,0.0,13.999999999668198,2.2701,Loading/Swinging,Idle,-0.7577945604443013
36,16:45,0.0,14.7577945601125,4.1586,Loading/Swinging,Idle,0.0,13.999999999668198,2.4555,Loading/Swinging,Idle,-0.7577945604443013
37,17:00,0.6333913258421083,14.916142391573025,0.0,Charging,Serving CEV,8.0,15.999999999668198,0.0,Charging,Serving CEV,1.0838576080951725
38,17:15,7.96666361442936,16.907808295180367,0.0,Charging,Serving CEV,8.0,17.999999999668198,0.0,Charging,Serving CEV,1.0921917044878313
39,17:30,8.0,18.907808295180367,0.0,Charging,Serving CEV,8.0,19.999999999668198,0.0,Charging,Serving CEV,1.0921917044878313
40,17:45,8.0,20.907808295180367,0.0,Charging,Serving CEV,8.0,21.999999999668198,0.0,Charging,Serving CEV,1.0921917044878313
41,18:00,8.0,22.907808295180367,0.0,Charging,Serving CEV,3.931894738239162,22.98297368422799,0.0,Charging,Serving CEV,0.07516538904762271
42,18:15,6.317544020293193,24.487194300253666,0.0,Charging,Serving CEV,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
43,18:30,0.0,24.487194300253666,0.0,,Traveling,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
44,18:45,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Traveling,-1.5042206160256768
45,19:00,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
46,19:15,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
47,19:30,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
48,19:45,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
49,20:00,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
50,20:15,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
51,20:30,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
52,20:45,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Idle,-1.5042206160256768
53,21:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
54,21:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
55,21:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
56,21:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
57,22:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
58,22:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
59,22:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
60,22:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
61,23:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
62,23:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
63,23:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
64,23:45,0.0,24.487194300253666,0.0,,Idle,0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
65,00:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
66,00:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
67,00:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
68,00:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
69,01:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
70,01:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
71,01:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
72,01:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
73,02:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
74,02:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
75,02:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
76,02:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
77,03:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
78,03:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
79,03:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
80,03:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
81,04:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
82,04:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
83,04:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
84,04:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
85,05:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
86,05:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
87,05:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
88,05:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
89,06:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
90,06:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
91,06:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
92,06:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
93,07:00,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
94,07:15,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
95,07:30,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
96,07:45,0.0,24.487194300253666,0.0,,Charging (grid),0.0,22.98297368422799,0.0,,Charging (grid),-1.5042206160256768
