Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.8544,Digging,Traveling,0.0,0.0,5.3389,Digging,Idle,0.0
2,08:15,5.1098947368418,1.27747368421045,0.0,Charging,Serving CEV,0.0,0.0,4.2582,Digging,Traveling,-1.27747368421045
3,08:30,0.0,1.27747368421045,4.78,Digging,Idle,0.0,0.0,4.7425,Digging,Idle,-1.27747368421045
4,08:45,0.0,1.27747368421045,3.4832,Digging,Idle,0.0,0.0,4.4919,Digging,Idle,-1.27747368421045
5,09:00,7.999999999999804,3.277473684210401,0.061,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-1.2774736842104009
6,09:15,0.0,3.277473684210401,4.8905,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,0.7225263157895991
7,09:30,0.0,3.277473684210401,4.5117,Traveling,Idle,0.0,4.0,4.7305,Traveling,Idle,0.7225263157895991
8,09:45,8.0,5.277473684210401,0.2629,Charging,Serving CEV,7.96,5.99,0.0264,Charging,Serving CEV,0.7125263157895994
9,10:00,0.0,5.277473684210401,3.4832,Digging,Idle,0.0,5.99,4.7653,Digging,Idle,0.7125263157895994
10,10:15,0.0,5.277473684210401,5.3389,Digging,Idle,0.0,5.99,4.9351,Digging,Idle,0.7125263157895994
11,10:30,0.0,5.277473684210401,4.9351,Digging,Idle,0.0,5.99,2.2701,Loading/Swinging,Idle,0.7125263157895994
12,10:45,4.622000000000199,6.432973684210451,0.0,Charging,Serving CEV,8.0,7.99,0.0,Charging,Serving CEV,1.5570263157895496
13,11:00,0.0,6.432973684210451,3.203,Loading/Swinging,Idle,0.0,7.99,3.203,Loading/Swinging,Traveling,1.5570263157895496
14,11:15,0.0,6.432973684210451,4.7746,Traveling,Idle,0.0,7.99,5.3364,Traveling,Charging (grid),1.5570263157895496
15,11:30,0.0,6.432973684210451,4.6773,Digging,Idle,0.0,7.99,4.7843,Digging,Charging (grid),1.5570263157895496
16,11:45,0.0,6.432973684210451,4.7653,Digging,Idle,0.0,7.99,4.9351,Digging,Charging (grid),1.5570263157895496
17,12:00,8.0,8.43297368421045,0.0,Charging,Serving CEV,0.0,7.99,0.0,,Charging (grid),-0.44297368421045036
18,12:15,8.0,10.43297368421045,0.0,Charging,Serving CEV,0.0,7.99,0.0,,Charging (grid),-2.4429736842104504
19,12:30,0.0,10.43297368421045,0.0,,Traveling,0.0,7.99,0.0,,Charging (grid),-2.4429736842104504
20,12:45,0.0,10.43297368421045,0.0,,Charging (grid),0.0,7.99,0.0,,Charging (grid),-2.4429736842104504
21,13:00,0.0,10.43297368421045,0.0,,Charging (grid),0.0,7.99,0.0,,Charging (grid),-2.4429736842104504
22,13:15,0.0,10.43297368421045,0.0,,Charging (grid),0.0,7.99,0.0,,Charging (grid),-2.4429736842104504
23,13:30,0.0,10.43297368421045,0.0,,Charging (grid),0.0,7.99,0.0,,Traveling,-2.4429736842104504
24,13:45,0.0,10.43297368421045,0.0,,Charging (grid),8.0,9.99,0.0,Charging,Serving CEV,-0.44297368421045036
25,14:00,0.0,10.43297368421045,4.2026,Digging,Charging (grid),0.0,9.99,3.4832,Digging,Idle,-0.44297368421045036
26,14:15,0.0,10.43297368421045,4.7809,Digging,Charging (grid),0.0,9.99,4.7425,Digging,Idle,-0.44297368421045036
27,14:30,0.0,10.43297368421045,4.6559,Traveling,Charging (grid),0.0,9.99,5.0591,Traveling,Idle,-0.44297368421045036
