Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.78,Digging,Traveling,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,5.3659,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7843,Digging,Idle,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,4.7425,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.7809,Digging,Idle,0.0,0.0,4.7653,Digging,Idle,-2.0,-2.0
4,08:45,0.0,2.0,3.4832,Digging,Idle,7.999999999999992,1.999999999999998,0.0,Charging,Serving CEV,0.0,0.0,4.4919,Digging,Traveling,-1.9984014443252818e-15,-2.0
5,09:00,0.0,2.0,5.3659,Digging,Idle,0.0,1.999999999999998,4.6773,Digging,Idle,8.0,2.0,0.0262,Charging,Serving CEV,-1.9984014443252818e-15,0.0
6,09:15,0.0,2.0,4.5721,Traveling,Idle,8.000000000000187,4.000000000000044,0.0,Charging,Serving CEV,7.999999999972964,3.999999999993241,0.7188,Charging,Serving CEV,2.0000000000000444,1.999999999993241
7,09:30,8.0,4.0,0.4879,Charging,Serving CEV,0.0,4.000000000000044,3.7534,Traveling,Idle,0.0,3.999999999993241,4.486,Traveling,Idle,4.440892098500626e-14,-6.759037773917953e-12
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,4.000000000000044,4.8905,Digging,Idle,8.0,5.999999999993241,0.0,Charging,Serving CEV,-1.9999999999999485,-6.751932346560352e-12
9,10:00,0.0,5.999999999999993,4.5629,Digging,Idle,8.000000000000057,6.000000000000059,0.5059,Charging,Serving CEV,0.0,5.999999999993241,4.9351,Digging,Traveling,6.572520305780927e-14,-6.751932346560352e-12
10,10:15,0.0,5.999999999999993,4.2907,Digging,Idle,0.0,6.000000000000059,4.9351,Digging,Idle,0.0,5.999999999993241,5.3389,Digging,Charging (grid),6.572520305780927e-14,-6.751932346560352e-12
11,10:30,0.0,5.999999999999993,5.3389,Digging,Idle,0.0,6.000000000000059,4.8544,Digging,Idle,0.0,5.999999999993241,4.7425,Digging,Charging (grid),6.572520305780927e-14,-6.751932346560352e-12
12,10:45,8.0,7.999999999999993,0.061,Charging,Serving CEV,8.000000000000481,8.00000000000018,0.0,Charging,Serving CEV,0.0,5.999999999993241,3.4832,Digging,Charging (grid),1.865174681370263e-13,-2.000000000006752
13,11:00,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,8.00000000000018,4.8544,Digging,Idle,0.0,5.999999999993241,0.0,Idle,Charging (grid),1.865174681370263e-13,-2.000000000006752
