Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7653,Digging,Traveling,0.0,0.0,4.9351,Digging,Traveling,0.0,0.0,5.2098,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.2582,Digging,Idle,-1.4764629285261767e-13,-3.691157321315442e-14,5.4411,Digging,Idle,0.0,0.0,4.4919,Digging,Traveling,-3.691157321315442e-14,0.0
3,08:30,8.0,2.0,0.7188,Charging,Serving CEV,-1.717720547464791e-12,-4.663417100793522e-13,4.8277,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,-2.0000000000004663,-2.0
4,08:45,0.0,2.0,5.2098,Digging,Idle,8.0,1.9999999999995337,0.0264,Charging,Serving CEV,0.0,0.0,4.2582,Digging,Idle,-4.662936703425657e-13,-2.0
5,09:00,0.0,2.0,4.7425,Digging,Idle,0.0,1.9999999999995337,4.8544,Digging,Idle,8.0,2.0,0.5059,Charging,Serving CEV,-4.662936703425657e-13,0.0
6,09:15,0.0,2.0,4.7093,Traveling,Idle,4.1655567883935873e-13,1.9999999999996378,4.6083,Traveling,Idle,8.0,4.0,0.0,Charging,Serving CEV,-3.6215475063272606e-13,2.0
7,09:30,8.0,4.0,0.2629,Charging,Serving CEV,4.476419235288631e-13,1.9999999999997498,4.9351,Digging,Idle,0.0,4.0,4.7093,Traveling,Idle,-2.0000000000002505,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,1.9999999999997498,4.8544,Digging,Idle,8.0,6.0,0.0,Charging,Serving CEV,-4.000000000000243,7.105427357601002e-15
9,10:00,0.0,5.999999999999993,4.7809,Digging,Idle,4.967789473685258,3.241947368421064,0.0,Charging,Serving CEV,0.0,6.0,4.9351,Digging,Idle,-2.758052631578929,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,4.8277,Digging,Idle,8.0,5.241947368421064,0.0262,Charging,Serving CEV,0.0,6.0,4.5629,Digging,Idle,-0.7580526315789289,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,4.7425,Digging,Idle,0.0,5.241947368421064,4.8544,Digging,Idle,0.0,6.0,4.6773,Digging,Idle,-0.7580526315789289,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,0.0264,Charging,Serving CEV,8.000000000000021,7.241947368421069,0.0,Charging,Serving CEV,8.0,8.0,0.0264,Charging,Serving CEV,-0.7580526315789236,7.105427357601002e-15
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,7.241947368421069,4.2907,Digging,Idle,0.0,8.0,5.3659,Digging,Traveling,-0.7580526315789236,7.105427357601002e-15
14,11:15,0.0,7.999999999999993,4.6483,Traveling,Idle,0.0,7.241947368421069,5.3956,Traveling,Idle,0.0,8.0,4.486,Traveling,Charging (grid),-0.7580526315789236,7.105427357601002e-15
15,11:30,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,7.241947368421069,4.8905,Digging,Idle,0.0,8.0,4.7425,Digging,Charging (grid),-0.7580526315789236,7.105427357601002e-15
16,11:45,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,7.241947368421069,4.7653,Digging,Idle,0.0,8.0,5.3389,Digging,Charging (grid),-0.7580526315789236,7.105427357601002e-15
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,9.24194736842107,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-0.7580526315789236,-1.999999999999993
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.0,11.24194736842107,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-0.7580526315789236,-3.999999999999993
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,11.24194736842107,0.0,,Traveling,0.0,8.0,0.0,,Charging (grid),-0.7580526315789236,-3.999999999999993
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-0.7580526315789236,-3.999999999999993
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-0.7580526315789236,-3.999999999999993
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-0.7580526315789236,-3.999999999999993
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),0.0,8.0,0.0,,Traveling,-0.7580526315789236,-3.999999999999993
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.24194736842107,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-0.7580526315789236,-1.999999999999993
25,14:00,0.0,11.999999999999993,4.7809,Digging,Charging (grid),0.0,11.24194736842107,4.2907,Digging,Charging (grid),0.0,10.0,2.9903,Loading/Swinging,Idle,-0.7580526315789236,-1.999999999999993
26,14:15,0.0,11.999999999999993,5.3389,Digging,Charging (grid),0.0,11.24194736842107,2.9596,Loading/Swinging,Charging (grid),0.0,10.0,5.1226,Digging,Idle,-0.7580526315789236,-1.999999999999993
27,14:30,0.0,11.999999999999993,4.1464,Traveling,Charging (grid),0.0,11.24194736842107,4.486,Traveling,Charging (grid),0.0,10.0,4.486,Traveling,Idle,-0.7580526315789236,-1.999999999999993
28,14:45,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),0.0,11.24194736842107,4.9634,Digging,Charging (grid),0.0,10.0,3.4369,Loading/Swinging,Idle,-0.7580526315789236,-1.999999999999993
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,11.24194736842107,0.2629,Idle,Charging (grid),8.0,12.0,0.0,Charging,Serving CEV,-0.7580526315789236,7.105427357601002e-15
30,15:15,0.0,11.999999999999993,3.7658,Loading/Swinging,Charging (grid),0.0,11.24194736842107,5.8726,Loading/Swinging,Charging (grid),0.0,12.0,3.203,Loading/Swinging,Idle,-0.7580526315789236,7.105427357601002e-15
31,15:30,0.0,11.999999999999993,2.2047,Loading/Swinging,Charging (grid),0.0,11.24194736842107,3.203,Loading/Swinging,Charging (grid),0.0,12.0,4.5629,Digging,Idle,-0.7580526315789236,7.105427357601002e-15
32,15:45,0.0,11.999999999999993,4.1586,Loading/Swinging,Charging (grid),0.0,11.24194736842107,3.0004,Loading/Swinging,Traveling,8.0,14.0,0.061,Charging,Serving CEV,-0.7580526315789236,2.000000000000007
