Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.83584487534515,250.0
4,248.83584487534515,250.0
5,248.83584487534515,250.0
6,246.7305817174504,247.89473684210526
7,246.7305817174504,245.78947368421052
8,246.7305817174504,244.19426592797782
9,244.62531855955567,244.19426592797782
10,244.62531855955567,244.19426592797782
11,244.62531855955567,244.19426592797782
12,244.62531855955567,244.19426592797782
13,242.88113573407088,242.08900277008308
14,242.88113573407088,242.08900277008308
15,242.88113573407088,242.08900277008308
16,242.88113573407088,242.08900277008308
17,242.88113573407088,242.08900277008308
18,240.77587257617614,239.98373961218834
19,238.6706094182814,238.06555862255712
20,236.56534626038666,238.06555862255712
21,236.56534626038666,238.51726822390827
22,237.03912200862155,238.96897782525943
23,237.51289775685643,239.42068742661058
24,237.98667350509132,239.87239702796165
25,238.4604492533262,240.32422895842848
26,238.9342250015611,240.7760608888953
27,239.41437357039234,241.23063343720594
28,239.90955815030392,241.68520598551657
29,240.4047427302155,242.1397785338272
30,240.89992731012708,242.59502981623694
31,241.39511189003866,243.05028109864668
32,241.89029646995024,243.50838964282815
33,242.38548104986182,243.96932903174624
34,242.38548104986182,243.96932903174624
35,241.00423305452725,241.8640658738515
36,241.00423305452725,241.8640658738515
37,241.00423305452725,241.8640658738515
38,240.90579458336757,239.75880271595676
39,238.80571239763913,237.65353955806202
40,236.81097988109852,235.54827640016728
41,234.81070264512698,233.44301324227254
42,232.70543948723224,231.3377500843778
43,230.6001763293375,230.2099904612749
44,228.82179756890386,230.2099904612749
45,228.82179756890386,230.2099904612749
46,228.82179756890386,230.2099904612749
47,228.82179756890386,230.2099904612749
48,228.82179756890386,230.2099904612749
49,228.82179756890386,230.2099904612749
50,228.82179756890386,230.2099904612749
51,228.82179756890386,230.2099904612749
52,228.82179756890386,230.2099904612749
53,228.82179756890386,230.2099904612749
54,229.31698214881544,230.670929850193
55,229.81216672872702,231.1318692391111
56,230.3073513086386,231.5928086280292
57,230.80253588855018,232.05374801694728
58,231.29772046846176,232.51468740586537
59,231.79290504837334,232.97562679478347
60,232.28808962828492,233.43656618370156
61,232.7832742081965,233.89750557261965
62,233.16372428300605,234.32806077678498
63,233.65890886291763,234.78900016570307
64,234.1540934428292,235.24993955462116
65,234.1540934428292,235.24993955462116
66,234.6492780227408,235.71087894353926
67,235.14446260265237,236.17181833245735
68,235.63964718256395,236.63275772137544
69,236.13483176247553,237.09369711029353
70,236.6300163423871,237.55463649921163
71,237.1252009222987,238.01557588812972
72,237.62038550221027,238.4765152770478
73,238.11557008212185,238.9374546659659
74,238.61075466203343,239.398394054884
75,239.105939241945,239.8593334438021
76,239.6011238218566,240.32027283272018
77,240.09630840176817,240.78121222163827
78,240.59149298167975,241.24215161055636
79,241.08667756159133,241.70309099947445
80,241.5818621415029,242.16403038839255
81,242.0770467214145,242.62496977731064
82,242.57223130132607,243.08590916622873
83,243.06741588123765,243.54684855514682
84,243.56260046114923,244.00778794406492
85,244.0577850410608,244.468727332983
86,244.5529696209724,244.9296667219011
87,245.04815420088397,245.3906061108192
88,245.54333878079555,245.85154549973728
89,246.03852336070713,246.31248488865538
90,246.53370794061885,246.77342427757338
91,247.0288925205296,247.23436366649148
92,247.52407710044133,247.69530305540954
93,248.01926168035308,248.15624244432763
94,248.51444626026478,248.6171818332457
95,249.00963084017653,249.0781212221638
96,249.50481542008825,249.5390606110819
97,250.0,250.0
