day,step,clock,status,objective,gap_percent,solve_time_s
1,1,D1 08:00,TIME_LIMIT,105.1593845756303,48.29729719036239,600.0476326942444
1,2,D1 08:15,TIME_LIMIT,222.9872824681407,75.63154443206264,600.070424079895
1,3,D1 08:30,TIME_LIMIT,73.67480064753863,24.625073341729372,600.0198347568512
1,4,D1 08:45,TIME_LIMIT,79.46358078315772,29.678117399918534,600.0180838108063
1,5,D1 09:00,TIME_LIMIT,71.22287602135798,20.75461786351192,600.1125633716583
1,6,D1 09:15,TIME_LIMIT,73.1303852726798,13.439869442747051,600.059897184372
1,7,D1 09:30,TIME_LIMIT,66.36096173735275,7.641147769579866,600.0840771198273
1,8,D1 09:45,TIME_LIMIT,70.32634596530002,15.957633085971356,600.0712621212006
1,9,D1 10:00,TIME_LIMIT,68.06713539292761,15.015227921154848,600.0638642311096
1,10,D1 10:15,TIME_LIMIT,67.58835269886836,8.313722537634897,600.0243592262268
1,11,D1 10:30,TIME_LIMIT,67.86783554992994,4.436757998576045,600.0772140026093
1,12,D1 10:45,TIME_LIMIT,68.06833531713609,6.210683423811733,600.1434881687164
1,13,D1 11:00,TIME_LIMIT,67.84738327965857,4.582430049503961,600.0324847698212
1,14,D1 11:15,TIME_LIMIT,68.73461861969267,4.069303203892291,600.1082031726837
1,15,D1 11:30,TIME_LIMIT,68.09620931183024,5.847867945114276,600.0458669662476
1,16,D1 11:45,OPTIMAL,68.5699452161808,0.9999036352038193,475.84563398361206
1,17,D1 12:00,OPTIMAL,68.68225101885635,0.999825203169789,599.9086589813232
1,18,D1 12:15,OPTIMAL,68.3702526732437,0.9996696994233414,126.70992803573608
1,19,D1 12:30,OPTIMAL,68.19777663830634,0.9981629382106503,132.62559533119202
1,20,D1 12:45,OPTIMAL,68.56152997701074,0.9995223218312403,219.33587884902954
1,21,D1 13:00,OPTIMAL,68.22146937541962,0.9987500556046223,212.73825478553772
1,22,D1 13:15,OPTIMAL,67.86036430106776,0.9973268278334646,68.10864996910095
1,23,D1 13:30,OPTIMAL,68.1088365123757,0.9916284414087324,57.586676836013794
1,24,D1 13:45,OPTIMAL,67.59491141761906,0.9698980939971722,51.7465500831604
1,25,D1 14:00,OPTIMAL,67.59220307612695,0.8760643577271363,31.128808975219727
1,26,D1 14:15,OPTIMAL,67.72734901545635,0.9918875305831887,13.210235118865967
1,27,D1 14:30,OPTIMAL,68.27859968372799,0.7884152566659419,15.186917781829834
