Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.367018249215561,Digging,Traveling,0.0,0.0,4.367018249215561,Digging,Traveling,0.0
2,08:15,5.04473684210517,1.2611842105262925,0.0,Charging,Serving CEV,0.0,0.0,4.282357668408671,Digging,Idle,-1.2611842105262925
3,08:30,-2.1227464230832993e-12,1.2611842105257618,4.282357668408671,Digging,Idle,0.0,0.0,4.303029593425177,Digging,Idle,-1.2611842105257618
4,08:45,0.0,1.2611842105257618,4.303029593425177,Digging,Idle,8.000000000000135,2.0000000000000338,0.0,Charging,Serving CEV,0.738815789474272
5,09:00,7.999999999999997,3.2611842105257614,0.0,Charging,Serving CEV,5.213058432683464,3.3032646081709,0.0,Charging,Serving CEV,0.04208039764513849
6,09:15,0.0,3.2611842105257614,4.243406209328333,Digging,Idle,0.0,3.3032646081709,4.243406209328333,Digging,Idle,0.04208039764513849
7,09:30,0.0,3.2611842105257614,3.793958284150275,Traveling,Idle,0.0,3.3032646081709,3.793958284150275,Traveling,Idle,0.04208039764513849
8,09:45,8.0,5.261184210525761,0.0,Charging,Serving CEV,7.999999999999985,5.303264608170896,0.0,Charging,Serving CEV,0.04208039764513494
9,10:00,0.0,5.261184210525761,4.153169249934159,Digging,Traveling,0.0,5.303264608170896,4.153169249934159,Digging,Traveling,0.04208039764513494
10,10:15,0.0,5.261184210525761,4.273312893817478,Digging,Charging (grid),0.0,5.303264608170896,4.273312893817478,Digging,Charging (grid),0.04208039764513494
11,10:30,0.0,5.261184210525761,4.295138908084109,Digging,Charging (grid),0.0,5.303264608170896,4.295138908084109,Digging,Charging (grid),0.04208039764513494
12,10:45,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
13,11:00,0.0,5.261184210525761,4.374301284916125,Digging,Charging (grid),0.0,5.303264608170896,4.374301284916125,Digging,Charging (grid),0.04208039764513494
14,11:15,0.0,5.261184210525761,3.744842494522781,Traveling,Charging (grid),0.0,5.303264608170896,3.744842494522781,Traveling,Charging (grid),0.04208039764513494
15,11:30,0.0,5.261184210525761,4.35471334235815,Digging,Charging (grid),0.0,5.303264608170896,2.6727839265230844,Loading/Swinging,Charging (grid),0.04208039764513494
16,11:45,0.0,5.261184210525761,4.315963615822609,Digging,Charging (grid),0.0,5.303264608170896,4.35471334235815,Digging,Charging (grid),0.04208039764513494
17,12:00,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
18,12:15,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
19,12:30,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
20,12:45,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
21,13:00,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
22,13:15,0.0,5.261184210525761,0.0,Idle,Traveling,0.0,5.303264608170896,0.0,Idle,Charging (grid),0.04208039764513494
23,13:30,8.0,7.261184210525761,0.0,Charging,Serving CEV,0.0,5.303264608170896,0.0,Idle,Traveling,-1.957919602354865
24,13:45,8.0,9.261184210525762,0.0,Charging,Serving CEV,7.048764835404739,7.065455817022081,0.0,Charging,Serving CEV,-2.195728393503681
25,14:00,0.0,9.261184210525762,4.34108729357784,Digging,Idle,0.0,7.065455817022081,4.315963615822609,Digging,Idle,-2.195728393503681
26,14:15,0.0,9.261184210525762,4.164603327846952,Digging,Idle,0.0,7.065455817022081,4.34108729357784,Digging,Idle,-2.195728393503681
27,14:30,0.0,9.261184210525762,3.797259230336112,Traveling,Idle,6.6522238606633755,8.728511782187924,0.0,Charging,Serving CEV,-0.5326724283378379
28,14:45,8.0,11.261184210525762,0.0,Charging,Serving CEV,0.0,8.728511782187924,3.797259230336112,Traveling,Idle,-2.532672428337838
29,15:00,0.0,11.261184210525762,2.6727839265230844,Loading/Swinging,Idle,0.0,8.728511782187924,2.74881631185455,Loading/Swinging,Idle,-2.532672428337838
30,15:15,0.0,11.261184210525762,2.74881631185455,Loading/Swinging,Idle,0.0,8.728511782187924,2.776728312221735,Loading/Swinging,Idle,-2.532672428337838
31,15:30,0.0,11.261184210525762,2.776728312221735,Loading/Swinging,Idle,0.0,8.728511782187924,4.164603327846952,Digging,Idle,-2.532672428337838
32,15:45,0.0,11.261184210525762,2.6293312982721675,Loading/Swinging,Idle,5.194732620238078,10.027194937247444,0.0,Charging,Serving CEV,-1.2339892732783184
33,16:00,8.0,13.261184210525762,0.0,Charging,Serving CEV,0.0,10.027194937247444,2.6293312982721675,Loading/Swinging,Idle,-3.2339892732783184
34,16:15,0.0,13.261184210525762,3.8756632250343857,Traveling,Idle,0.0,10.027194937247444,3.8756632250343857,Traveling,Idle,-3.2339892732783184
35,16:30,0.0,13.261184210525762,2.7494849847154335,Loading/Swinging,Idle,0.0,10.027194937247444,2.7494849847154335,Loading/Swinging,Idle,-3.2339892732783184
36,16:45,0.0,13.261184210525762,2.687791207199425,Loading/Swinging,Idle,0.0,10.027194937247444,2.687791207199425,Loading/Swinging,Idle,-3.2339892732783184
37,17:00,8.0,15.261184210525762,0.0,Charging,Serving CEV,8.0,12.027194937247444,0.0,Charging,Serving CEV,-3.2339892732783184
38,17:15,8.0,17.261184210525762,0.0,Charging,Serving CEV,4.943825351799489,13.263151275197316,0.0,Charging,Serving CEV,-3.998032935328446
39,17:30,8.0,19.261184210525762,0.0,Charging,Serving CEV,8.0,15.263151275197316,0.0,Charging,Serving CEV,-3.998032935328446
40,17:45,0.0,19.261184210525762,0.0,Idle,Idle,8.0,17.263151275197316,0.0,Charging,Serving CEV,-1.998032935328446
41,18:00,8.0,21.261184210525762,0.0,Charging,Serving CEV,8.0,19.263151275197316,0.0,Charging,Serving CEV,-1.998032935328446
42,18:15,8.0,23.261184210525762,0.0,Charging,Serving CEV,6.476640770957914,20.882311467936795,0.0,Charging,Serving CEV,-2.3788727425889675
43,18:30,0.0,23.261184210525762,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Traveling,-2.3788727425889675
44,18:45,7.273157894739047,25.079473684210523,0.0,Charging,Serving CEV,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
45,19:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
46,19:15,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
47,19:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
48,19:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
49,20:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
50,20:15,0.0,25.079473684210523,0.0,Idle,Traveling,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
51,20:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
52,20:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
53,21:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Charging (grid),-4.197162216273728
54,21:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Charging (grid),-4.197162216273728
55,21:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Charging (grid),-4.197162216273728
56,21:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Charging (grid),-4.197162216273728
57,22:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Charging (grid),-4.197162216273728
58,22:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Charging (grid),-4.197162216273728
59,22:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.882311467936795,0.0,Idle,Idle,-4.197162216273728
