mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
near_mean,A0,27.788890508820597,8.972886487979695,6.639648274932646,1.950097579566366,-0.0,0.0,0.0
near_mean,A1S,26.596890142047894,8.556799433741777,6.324555526380643,1.9018661599991604,0.0,0.0,0.0
near_mean,A2S,26.59279778393327,8.229665220141667,6.702868539251203,2.0459444421192816,0.0,0.0,0.0
