mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
normal,A0,27.788890508820597,8.972886487979695,6.639648274932646,1.950097579566366,-0.0,0.0,0.0
normal,A1S,26.29923264696489,8.431984047683972,6.227476528797576,1.911131895666694,0.0,0.0,0.0
normal,A2S,26.324132517710247,8.31602689418693,6.572405008907972,2.021526313124253,0.0,0.0,0.0
