Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.7784182492155605,Digging,Traveling,0.0,0.0,4.7784182492155605,Digging,Idle,0.0
2,08:15,0.0,0.0,4.89124233159133,Digging,Idle,0.0,0.0,4.89124233159133,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.7144295934251765,Digging,Idle,1.8187010776768773,0.4546752694192193,0.0,Charging,Serving CEV,0.4546752694192193
4,08:45,0.0,0.0,4.654806209328332,Digging,Idle,0.0,0.4546752694192193,4.7144295934251765,Digging,Idle,0.4546752694192193
5,09:00,8.00000000000006,2.000000000000015,0.0,Charging,Serving CEV,0.0,0.4546752694192193,3.0399839265230844,Loading/Swinging,Idle,-1.5453247305807958
6,09:15,0.0,2.000000000000015,4.852241715849725,Traveling,Idle,0.0,0.4546752694192193,4.852241715849725,Traveling,Idle,-1.5453247305807958
7,09:30,0.0,2.000000000000015,4.564569249934158,Digging,Idle,7.689649230983065,2.3770875771649855,0.0,Charging,Serving CEV,0.37708757716497043
8,09:45,7.99999999999999,4.000000000000012,0.0,Charging,Serving CEV,0.0,2.3770875771649855,3.20118368814545,Loading/Swinging,Traveling,-1.622912422835027
9,10:00,8.000000000000119,6.000000000000043,0.0,Charging,Serving CEV,0.0,2.3770875771649855,4.654806209328332,Digging,Charging (grid),-3.622912422835057
10,10:15,0.0,6.000000000000043,4.900287106182524,Digging,Idle,0.0,2.3770875771649855,3.1732716877782643,Loading/Swinging,Charging (grid),-3.622912422835057
11,10:30,0.0,6.000000000000043,4.878461091915892,Digging,Idle,0.0,2.3770875771649855,4.564569249934158,Digging,Charging (grid),-3.622912422835057
12,10:45,8.000000000023462,8.000000000005908,0.0,Charging,Serving CEV,0.0,2.3770875771649855,0.0,Idle,Idle,-5.622912422840923
13,11:00,0.0,8.000000000005908,4.785701284916126,Digging,Idle,0.0,2.3770875771649855,4.518842494522781,Traveling,Charging (grid),-5.622912422840923
14,11:15,0.0,8.000000000005908,4.518842494522781,Traveling,Idle,0.0,2.3770875771649855,4.900287106182524,Digging,Charging (grid),-5.622912422840923
15,11:30,0.0,8.000000000005908,4.818886657641851,Digging,Idle,0.0,2.3770875771649855,4.878461091915892,Digging,Charging (grid),-5.622912422840923
