min_activity_duration_s,dist_threshold,idle_window,fsm_min_dwell_seconds,enable_fsm,override_travelling_only,accuracy_percent,cycles_per_hr,productivity_lcy_hr,run_folder
1.0,0.05,70,3.0,False,True,33.82,512.34,769.09,Run_00071
1.0,0.05,70,3.0,False,False,37.15,506.16,763.48,Run_00072
1.0,0.05,80,1.0,True,True,33.14,230.90,348.62,Run_00073
1.0,0.05,80,1.0,True,False,36.09,229.81,346.98,Run_00074
1.0,0.05,80,1.0,False,True,33.79,511.98,768.54,Run_00075
1.0,0.05,80,1.0,False,False,37.03,506.52,764.03,Run_00076
1.0,0.05,80,2.0,True,True,31.98,181.08,273.41,Run_00077
1.0,0.05,80,2.0,True,False,34.96,179.63,271.21,Run_00078
1.0,0.05,80,2.0,False,True,33.79,511.98,768.54,Run_00079
1.0,0.05,80,2.0,False,False,37.03,506.52,764.03,Run_00080
1.0,0.05,80,3.0,True,True,32.22,148.72,224.55,Run_00081
1.0,0.05,80,3.0,True,False,35.21,147.27,222.35,Run_00082
1.0,0.05,80,3.0,False,True,33.79,511.98,768.54,Run_00083
1.0,0.05,80,3.0,False,False,37.03,506.52,764.03,Run_00084
1.0,0.1,20,1.0,True,True,34.64,234.54,354.11,Run_00085
1.0,0.1,20,1.0,True,False,36.04,182.90,276.15,Run_00086
1.0,0.1,20,1.0,False,True,35.48,512.34,769.09,Run_00087
1.0,0.1,20,1.0,False,False,40.44,442.89,668.00,Run_00088
1.0,0.1,20,2.0,True,True,33.13,185.81,280.55,Run_00089
1.0,0.1,20,2.0,True,False,36.08,139.99,211.37,Run_00090
1.0,0.1,20,2.0,False,True,35.48,512.34,769.09,Run_00091
1.0,0.1,20,2.0,False,False,40.44,442.89,668.00,Run_00092
1.0,0.1,20,3.0,True,True,33.23,152.72,230.59,Run_00093
1.0,0.1,20,3.0,True,False,38.58,116.72,176.23,Run_00094
1.0,0.1,20,3.0,False,True,35.48,512.34,769.09,Run_00095
1.0,0.1,20,3.0,False,False,40.44,442.89,668.00,Run_00096
1.0,0.1,30,1.0,True,True,34.61,234.54,354.11,Run_00097
1.0,0.1,30,1.0,True,False,36.22,192.36,290.43,Run_00098
1.0,0.1,30,1.0,False,True,35.38,511.98,768.54,Run_00099
1.0,0.1,30,1.0,False,False,41.15,448.35,676.28,Run_00100
1.0,0.1,30,2.0,True,True,33.22,186.17,281.10,Run_00101
1.0,0.1,30,2.0,True,False,35.87,150.54,227.29,Run_00102
1.0,0.1,30,2.0,False,True,35.38,511.98,768.54,Run_00103
1.0,0.1,30,2.0,False,False,41.15,448.35,676.28,Run_00104
1.0,0.1,30,3.0,True,True,33.25,151.63,228.94,Run_00105
1.0,0.1,30,3.0,True,False,38.42,126.18,190.51,Run_00106
1.0,0.1,30,3.0,False,True,35.38,511.98,768.54,Run_00107
1.0,0.1,30,3.0,False,False,41.15,448.35,676.28,Run_00108
1.0,0.1,40,1.0,True,True,34.62,234.17,353.57,Run_00109
1.0,0.1,40,1.0,True,False,36.76,196.36,296.47,Run_00110
1.0,0.1,40,1.0,False,True,35.32,510.89,766.91,Run_00111
1.0,0.1,40,1.0,False,False,41.68,449.07,677.37,Run_00112
1.0,0.1,40,2.0,True,True,33.28,186.17,281.10,Run_00113
1.0,0.1,40,2.0,True,False,36.25,156.36,236.08,Run_00114
1.0,0.1,40,2.0,False,True,35.32,510.89,766.91,Run_00115
1.0,0.1,40,2.0,False,False,41.68,449.07,677.37,Run_00116
1.0,0.1,40,3.0,True,True,33.12,151.99,229.49,Run_00117
1.0,0.1,40,3.0,True,False,39.02,131.99,199.29,Run_00118
1.0,0.1,40,3.0,False,True,35.32,510.89,766.91,Run_00119
1.0,0.1,40,3.0,False,False,41.68,449.07,677.37,Run_00120
1.0,0.1,50,1.0,True,True,34.60,234.54,354.11,Run_00121
1.0,0.1,50,1.0,True,False,36.74,200.72,303.06,Run_00122
1.0,0.1,50,1.0,False,True,35.31,510.52,766.36,Run_00123
1.0,0.1,50,1.0,False,False,42.09,457.44,689.99,Run_00124
1.0,0.1,50,2.0,True,True,33.26,186.17,281.10,Run_00125
1.0,0.1,50,2.0,True,False,36.04,158.90,239.92,Run_00126
1.0,0.1,50,2.0,False,True,35.31,510.52,766.36,Run_00127
1.0,0.1,50,2.0,False,False,42.09,457.44,689.99,Run_00128
1.0,0.1,50,3.0,True,True,33.25,151.27,228.39,Run_00129
1.0,0.1,50,3.0,True,False,39.12,133.45,201.49,Run_00130
1.0,0.1,50,3.0,False,True,35.31,510.52,766.36,Run_00131
1.0,0.1,50,3.0,False,False,42.09,457.44,689.99,Run_00132
1.0,0.1,60,1.0,True,True,34.61,234.90,354.66,Run_00133
1.0,0.1,60,1.0,True,False,37.18,203.26,306.90,Run_00134
1.0,0.1,60,1.0,False,True,35.36,510.52,766.36,Run_00135
1.0,0.1,60,1.0,False,False,42.64,462.89,698.21,Run_00136
1.0,0.1,60,2.0,True,True,33.29,186.54,281.64,Run_00137
1.0,0.1,60,2.0,True,False,36.24,160.36,242.12,Run_00138
1.0,0.1,60,2.0,False,True,35.36,510.52,766.36,Run_00139
1.0,0.1,60,2.0,False,False,42.64,462.89,698.21,Run_00140
1.0,0.1,60,3.0,True,True,33.26,151.63,228.94,Run_00141
1.0,0.1,60,3.0,True,False,39.24,135.99,205.33,Run_00142
1.0,0.1,60,3.0,False,True,35.36,510.52,766.36,Run_00143
1.0,0.1,60,3.0,False,False,42.64,462.89,698.21,Run_00144
1.0,0.1,70,1.0,True,True,34.66,234.90,354.66,Run_00145
1.0,0.1,70,1.0,True,False,38.05,205.08,309.64,Run_00146
1.0,0.1,70,1.0,False,True,35.49,510.52,766.36,Run_00147
1.0,0.1,70,1.0,False,False,43.00,463.62,699.31,Run_00148
1.0,0.1,70,2.0,True,True,33.30,186.17,281.10,Run_00149
1.0,0.1,70,2.0,True,False,36.97,160.72,242.66,Run_00150
1.0,0.1,70,2.0,False,True,35.49,510.52,766.36,Run_00151
1.0,0.1,70,2.0,False,False,43.00,463.62,699.31,Run_00152
1.0,0.1,70,3.0,True,True,33.31,151.27,228.39,Run_00153
1.0,0.1,70,3.0,True,False,37.99,135.99,205.33,Run_00154
1.0,0.1,70,3.0,False,True,35.49,510.52,766.36,Run_00155
1.0,0.1,70,3.0,False,False,43.00,463.62,699.31,Run_00156
1.0,0.1,80,1.0,True,True,34.67,234.17,353.57,Run_00157
1.0,0.1,80,1.0,True,False,37.77,205.81,310.74,Run_00158
1.0,0.1,80,1.0,False,True,35.50,510.89,766.91,Run_00159
1.0,0.1,80,1.0,False,False,43.34,465.44,702.05,Run_00160
1.0,0.1,80,2.0,True,True,33.32,185.81,280.55,Run_00161
1.0,0.1,80,2.0,True,False,36.73,162.18,244.86,Run_00162
1.0,0.1,80,2.0,False,True,35.50,510.89,766.91,Run_00163
1.0,0.1,80,2.0,False,False,43.34,465.44,702.05,Run_00164
1.0,0.1,80,3.0,True,True,33.34,151.63,228.94,Run_00165
1.0,0.1,80,3.0,True,False,37.69,134.54,203.14,Run_00166
1.0,0.1,80,3.0,False,True,35.50,510.89,766.91,Run_00167
1.0,0.1,80,3.0,False,False,43.34,465.44,702.05,Run_00168
1.0,0.2,20,1.0,True,True,34.42,235.99,356.31,Run_00169
1.0,0.2,20,1.0,True,False,31.47,131.63,198.74,Run_00170
1.0,0.2,20,1.0,False,True,35.67,507.98,762.54,Run_00171
1.0,0.2,20,1.0,False,False,35.69,311.26,469.47,Run_00172
1.0,0.2,20,2.0,True,True,33.26,186.54,281.64,Run_00173
1.0,0.2,20,2.0,True,False,31.78,98.18,148.23,Run_00174
1.0,0.2,20,2.0,False,True,35.67,507.98,762.54,Run_00175
1.0,0.2,20,2.0,False,False,35.69,311.26,469.47,Run_00176
1.0,0.2,20,3.0,True,True,33.39,154.54,233.33,Run_00177
1.0,0.2,20,3.0,True,False,32.05,88.36,133.41,Run_00178
1.0,0.2,20,3.0,False,True,35.67,507.98,762.54,Run_00179
1.0,0.2,20,3.0,False,False,35.69,311.26,469.47,Run_00180
1.0,0.2,30,1.0,True,True,34.48,234.90,354.66,Run_00181
1.0,0.2,30,1.0,True,False,33.40,139.63,210.82,Run_00182
1.0,0.2,30,1.0,False,True,35.66,508.34,763.09,Run_00183
1.0,0.2,30,1.0,False,False,37.12,323.99,488.70,Run_00184
1.0,0.2,30,2.0,True,True,33.28,185.81,280.55,Run_00185
1.0,0.2,30,2.0,True,False,34.73,110.18,166.35,Run_00186
1.0,0.2,30,2.0,False,True,35.66,508.34,763.09,Run_00187
1.0,0.2,30,2.0,False,False,37.12,323.99,488.70,Run_00188
1.0,0.2,30,3.0,True,True,33.36,154.54,233.33,Run_00189
1.0,0.2,30,3.0,True,False,34.91,90.54,136.70,Run_00190
1.0,0.2,30,3.0,False,True,35.66,508.34,763.09,Run_00191
1.0,0.2,30,3.0,False,False,37.12,323.99,488.70,Run_00192
1.0,0.2,40,1.0,True,True,34.47,235.26,355.21,Run_00193
1.0,0.2,40,1.0,True,False,32.83,144.72,218.51,Run_00194
1.0,0.2,40,1.0,False,True,35.65,508.71,763.63,Run_00195
1.0,0.2,40,1.0,False,False,38.22,336.71,507.89,Run_00196
1.0,0.2,40,2.0,True,True,33.24,186.17,281.10,Run_00197
1.0,0.2,40,2.0,True,False,32.80,114.18,172.39,Run_00198
1.0,0.2,40,2.0,False,True,35.65,508.71,763.63,Run_00199
1.0,0.2,40,2.0,False,False,38.22,336.71,507.89,Run_00200
1.0,0.2,40,3.0,True,True,33.33,153.81,232.23,Run_00201
1.0,0.2,40,3.0,True,False,33.78,93.09,140.55,Run_00202
1.0,0.2,40,3.0,False,True,35.65,508.71,763.63,Run_00203
1.0,0.2,40,3.0,False,False,38.22,336.71,507.89,Run_00204
1.0,0.2,50,1.0,True,True,34.55,235.26,355.21,Run_00205
1.0,0.2,50,1.0,True,False,33.58,152.36,230.04,Run_00206
1.0,0.2,50,1.0,False,True,35.65,510.16,765.81,Run_00207
1.0,0.2,50,1.0,False,False,38.97,342.53,516.67,Run_00208
1.0,0.2,50,2.0,True,True,33.25,185.81,280.55,Run_00209
1.0,0.2,50,2.0,True,False,35.54,119.63,180.63,Run_00210
1.0,0.2,50,2.0,False,True,35.65,510.16,765.81,Run_00211
1.0,0.2,50,2.0,False,False,38.97,342.53,516.67,Run_00212
1.0,0.2,50,3.0,True,True,33.34,153.45,231.68,Run_00213
1.0,0.2,50,3.0,True,False,34.40,100.36,151.53,Run_00214
1.0,0.2,50,3.0,False,True,35.65,510.16,765.81,Run_00215
1.0,0.2,50,3.0,False,False,38.97,342.53,516.67,Run_00216
1.0,0.2,60,1.0,True,True,34.58,235.26,355.21,Run_00217
1.0,0.2,60,1.0,True,False,33.75,155.63,234.98,Run_00218
1.0,0.2,60,1.0,False,True,35.70,509.43,764.72,Run_00219
1.0,0.2,60,1.0,False,False,39.72,346.17,522.15,Run_00220
1.0,0.2,60,2.0,True,True,33.24,186.17,281.10,Run_00221
1.0,0.2,60,2.0,True,False,35.83,125.45,189.41,Run_00222
1.0,0.2,60,2.0,False,True,35.70,509.43,764.72,Run_00223
1.0,0.2,60,2.0,False,False,39.72,346.17,522.15,Run_00224
1.0,0.2,60,3.0,True,True,33.30,153.45,231.68,Run_00225
1.0,0.2,60,3.0,True,False,34.65,101.81,153.72,Run_00226
1.0,0.2,60,3.0,False,True,35.70,509.43,764.72,Run_00227
1.0,0.2,60,3.0,False,False,39.72,346.17,522.15,Run_00228
1.0,0.2,70,1.0,True,True,34.58,234.90,354.66,Run_00229
1.0,0.2,70,1.0,True,False,35.90,157.45,237.72,Run_00230
1.0,0.2,70,1.0,False,True,35.69,509.43,764.72,Run_00231
1.0,0.2,70,1.0,False,False,40.10,352.35,531.48,Run_00232
1.0,0.2,70,2.0,True,True,33.26,185.81,280.55,Run_00233
1.0,0.2,70,2.0,True,False,38.07,124.36,187.76,Run_00234
1.0,0.2,70,2.0,False,True,35.69,509.43,764.72,Run_00235
1.0,0.2,70,2.0,False,False,40.10,352.35,531.48,Run_00236
1.0,0.2,70,3.0,True,True,33.30,153.45,231.68,Run_00237
1.0,0.2,70,3.0,True,False,38.48,105.45,159.21,Run_00238
1.0,0.2,70,3.0,False,True,35.69,509.43,764.72,Run_00239
1.0,0.2,70,3.0,False,False,40.10,352.35,531.48,Run_00240
1.0,0.2,80,1.0,True,True,34.55,234.90,354.66,Run_00241
1.0,0.2,80,1.0,True,False,36.07,159.63,241.02,Run_00242
1.0,0.2,80,1.0,False,True,35.66,509.43,764.72,Run_00243
1.0,0.2,80,1.0,False,False,40.57,354.89,535.32,Run_00244
1.0,0.2,80,2.0,True,True,33.24,186.17,281.10,Run_00245
1.0,0.2,80,2.0,True,False,36.56,125.45,189.41,Run_00246
1.0,0.2,80,2.0,False,True,35.66,509.43,764.72,Run_00247
1.0,0.2,80,2.0,False,False,40.57,354.89,535.32,Run_00248
1.0,0.2,80,3.0,True,True,33.27,153.45,231.68,Run_00249
1.0,0.2,80,3.0,True,False,37.36,106.54,160.86,Run_00250
1.0,0.2,80,3.0,False,True,35.66,509.43,764.72,Run_00251
1.0,0.2,80,3.0,False,False,40.57,354.89,535.32,Run_00252
1.0,0.3,20,1.0,True,True,34.59,237.08,357.96,Run_00253
1.0,0.3,20,1.0,True,False,26.77,94.18,142.19,Run_00254
1.0,0.3,20,1.0,False,True,35.54,507.98,762.54,Run_00255
1.0,0.3,20,1.0,False,False,32.69,238.17,359.23,Run_00256
1.0,0.3,20,2.0,True,True,33.41,186.90,282.19,Run_00257
1.0,0.3,20,2.0,True,False,28.29,72.72,109.80,Run_00258
1.0,0.3,20,2.0,False,True,35.54,507.98,762.54,Run_00259
1.0,0.3,20,2.0,False,False,32.69,238.17,359.23,Run_00260
1.0,0.3,20,3.0,True,True,33.39,154.54,233.33,Run_00261
1.0,0.3,20,3.0,True,False,27.34,64.36,97.17,Run_00262
1.0,0.3,20,3.0,False,True,35.54,507.98,762.54,Run_00263
1.0,0.3,20,3.0,False,False,32.69,238.17,359.23,Run_00264
1.0,0.3,30,1.0,True,True,34.54,236.35,356.86,Run_00265
1.0,0.3,30,1.0,True,False,29.15,103.63,156.47,Run_00266
1.0,0.3,30,1.0,False,True,35.57,508.34,763.09,Run_00267
1.0,0.3,30,1.0,False,False,33.71,246.90,372.42,Run_00268
1.0,0.3,30,2.0,True,True,33.40,186.90,282.19,Run_00269
1.0,0.3,30,2.0,True,False,30.69,82.91,125.18,Run_00270
1.0,0.3,30,2.0,False,True,35.57,508.34,763.09,Run_00271
1.0,0.3,30,2.0,False,False,33.71,246.90,372.42,Run_00272
1.0,0.3,30,3.0,True,True,33.31,155.27,234.43,Run_00273
1.0,0.3,30,3.0,True,False,30.51,70.54,106.51,Run_00274
1.0,0.3,30,3.0,False,True,35.57,508.34,763.09,Run_00275
1.0,0.3,30,3.0,False,False,33.71,246.90,372.42,Run_00276
1.0,0.3,40,1.0,True,True,34.57,235.63,355.76,Run_00277
1.0,0.3,40,1.0,True,False,29.73,110.90,167.45,Run_00278
1.0,0.3,40,1.0,False,True,35.60,508.71,763.63,Run_00279
1.0,0.3,40,1.0,False,False,34.49,258.17,389.42,Run_00280
1.0,0.3,40,2.0,True,True,33.38,186.90,282.19,Run_00281
1.0,0.3,40,2.0,True,False,32.16,84.36,127.37,Run_00282
1.0,0.3,40,2.0,False,True,35.60,508.71,763.63,Run_00283
1.0,0.3,40,2.0,False,False,34.49,258.17,389.42,Run_00284
1.0,0.3,40,3.0,True,True,33.31,154.90,233.88,Run_00285
1.0,0.3,40,3.0,True,False,32.34,73.45,110.90,Run_00286
1.0,0.3,40,3.0,False,True,35.60,508.71,763.63,Run_00287
1.0,0.3,40,3.0,False,False,34.49,258.17,389.42,Run_00288
1.0,0.3,50,1.0,True,True,34.57,235.26,355.21,Run_00289
1.0,0.3,50,1.0,True,False,30.51,117.09,176.78,Run_00290
1.0,0.3,50,1.0,False,True,35.58,508.34,763.09,Run_00291
1.0,0.3,50,1.0,False,False,35.08,260.35,392.71,Run_00292
1.0,0.3,50,2.0,True,True,33.38,186.54,281.64,Run_00293
1.0,0.3,50,2.0,True,False,33.14,91.27,137.80,Run_00294
1.0,0.3,50,2.0,False,True,35.58,508.34,763.09,Run_00295
1.0,0.3,50,2.0,False,False,35.08,260.35,392.71,Run_00296
1.0,0.3,50,3.0,True,True,33.32,154.90,233.88,Run_00297
1.0,0.3,50,3.0,True,False,34.83,76.72,115.84,Run_00298
1.0,0.3,50,3.0,False,True,35.58,508.34,763.09,Run_00299
1.0,0.3,50,3.0,False,False,35.08,260.35,392.71,Run_00300
1.0,0.3,60,1.0,True,True,34.41,234.90,354.66,Run_00301
1.0,0.3,60,1.0,True,False,30.95,119.63,180.63,Run_00302
1.0,0.3,60,1.0,False,True,35.61,507.98,762.54,Run_00303
1.0,0.3,60,1.0,False,False,35.40,262.17,395.45,Run_00304
1.0,0.3,60,2.0,True,True,33.22,185.81,280.55,Run_00305
1.0,0.3,60,2.0,True,False,31.51,93.09,140.55,Run_00306
1.0,0.3,60,2.0,False,True,35.61,507.98,762.54,Run_00307
1.0,0.3,60,2.0,False,False,35.40,262.17,395.45,Run_00308
1.0,0.3,60,3.0,True,True,33.33,155.27,234.43,Run_00309
1.0,0.3,60,3.0,True,False,31.59,78.18,118.03,Run_00310
1.0,0.3,60,3.0,False,True,35.61,507.98,762.54,Run_00311
1.0,0.3,60,3.0,False,False,35.40,262.17,395.45,Run_00312
1.0,0.3,70,1.0,True,True,34.40,235.26,355.21,Run_00313
1.0,0.3,70,1.0,True,False,29.13,121.45,183.37,Run_00314
1.0,0.3,70,1.0,False,True,35.59,508.34,763.09,Run_00315
1.0,0.3,70,1.0,False,False,35.56,262.90,396.55,Run_00316
1.0,0.3,70,2.0,True,True,33.20,186.17,281.10,Run_00317
1.0,0.3,70,2.0,True,False,31.56,93.09,140.55,Run_00318
1.0,0.3,70,2.0,False,True,35.59,508.34,763.09,Run_00319
1.0,0.3,70,2.0,False,False,35.56,262.90,396.55,Run_00320
1.0,0.3,70,3.0,True,True,33.34,155.63,234.98,Run_00321
1.0,0.3,70,3.0,True,False,29.71,79.27,119.68,Run_00322
1.0,0.3,70,3.0,False,True,35.59,508.34,763.09,Run_00323
1.0,0.3,70,3.0,False,False,35.56,262.90,396.55,Run_00324
1.0,0.3,80,1.0,True,True,34.41,235.26,355.21,Run_00325
1.0,0.3,80,1.0,True,False,31.10,122.90,185.57,Run_00326
1.0,0.3,80,1.0,False,True,35.59,508.34,763.09,Run_00327
1.0,0.3,80,1.0,False,False,35.77,268.72,405.33,Run_00328
1.0,0.3,80,2.0,True,True,33.24,186.17,281.10,Run_00329
1.0,0.3,80,2.0,True,False,33.87,95.63,144.39,Run_00330
1.0,0.3,80,2.0,False,True,35.59,508.34,763.09,Run_00331
1.0,0.3,80,2.0,False,False,35.77,268.72,405.33,Run_00332
1.0,0.3,80,3.0,True,True,33.29,155.63,234.98,Run_00333
1.0,0.3,80,3.0,True,False,32.05,81.45,122.98,Run_00334
1.0,0.3,80,3.0,False,True,35.59,508.34,763.09,Run_00335
1.0,0.3,80,3.0,False,False,35.77,268.72,405.33,Run_00336
1.0,0.4,20,1.0,True,True,34.48,237.08,357.96,Run_00337
1.0,0.4,20,1.0,True,False,28.11,75.27,113.71,Run_00338
1.0,0.4,20,1.0,False,True,35.49,507.62,761.99,Run_00339
1.0,0.4,20,1.0,False,False,31.09,198.17,299.06,Run_00340
1.0,0.4,20,2.0,True,True,33.29,187.27,282.74,Run_00341
1.0,0.4,20,2.0,True,False,27.47,57.82,87.35,Run_00342
1.0,0.4,20,2.0,False,True,35.49,507.62,761.99,Run_00343
1.0,0.4,20,2.0,False,False,31.09,198.17,299.06,Run_00344
1.0,0.4,20,3.0,True,True,33.41,154.90,233.88,Run_00345
1.0,0.4,20,3.0,True,False,27.64,49.45,74.71,Run_00346
1.0,0.4,20,3.0,False,True,35.49,507.62,761.99,Run_00347
1.0,0.4,20,3.0,False,False,31.09,198.17,299.06,Run_00348
1.0,0.4,30,1.0,True,True,34.46,235.99,356.31,Run_00349
1.0,0.4,30,1.0,True,False,30.77,84.00,126.82,Run_00350
1.0,0.4,30,1.0,False,True,35.51,509.07,764.18,Run_00351
1.0,0.4,30,1.0,False,False,31.69,207.26,312.63,Run_00352
1.0,0.4,30,2.0,True,True,33.33,186.90,282.19,Run_00353
1.0,0.4,30,2.0,True,False,32.38,64.72,97.72,Run_00354
1.0,0.4,30,2.0,False,True,35.51,509.07,764.18,Run_00355
1.0,0.4,30,2.0,False,False,31.69,207.26,312.63,Run_00356
1.0,0.4,30,3.0,True,True,33.30,154.54,233.33,Run_00357
1.0,0.4,30,3.0,True,False,30.42,57.09,86.19,Run_00358
1.0,0.4,30,3.0,False,True,35.51,509.07,764.18,Run_00359
1.0,0.4,30,3.0,False,False,31.69,207.26,312.63,Run_00360
1.0,0.4,40,1.0,True,True,34.47,235.99,356.31,Run_00361
1.0,0.4,40,1.0,True,False,28.73,86.54,130.67,Run_00362
1.0,0.4,40,1.0,False,True,35.51,508.71,763.63,Run_00363
1.0,0.4,40,1.0,False,False,32.00,212.36,320.31,Run_00364
1.0,0.4,40,2.0,True,True,33.30,186.90,282.19,Run_00365
1.0,0.4,40,2.0,True,False,31.07,69.09,104.31,Run_00366
1.0,0.4,40,2.0,False,True,35.51,508.71,763.63,Run_00367
1.0,0.4,40,2.0,False,False,32.00,212.36,320.31,Run_00368
1.0,0.4,40,3.0,True,True,33.27,154.90,233.88,Run_00369
1.0,0.4,40,3.0,True,False,29.87,59.63,90.03,Run_00370
1.0,0.4,40,3.0,False,True,35.51,508.71,763.63,Run_00371
1.0,0.4,40,3.0,False,False,32.00,212.36,320.31,Run_00372
1.0,0.4,50,1.0,True,True,34.52,235.26,355.21,Run_00373
1.0,0.4,50,1.0,True,False,25.95,92.00,138.90,Run_00374
1.0,0.4,50,1.0,False,True,35.52,508.71,763.63,Run_00375
1.0,0.4,50,1.0,False,False,32.27,213.45,321.96,Run_00376
1.0,0.4,50,2.0,True,True,33.34,186.90,282.19,Run_00377
1.0,0.4,50,2.0,True,False,28.09,71.27,107.61,Run_00378
1.0,0.4,50,2.0,False,True,35.52,508.71,763.63,Run_00379
1.0,0.4,50,2.0,False,False,32.27,213.45,321.96,Run_00380
1.0,0.4,50,3.0,True,True,33.31,154.54,233.33,Run_00381
1.0,0.4,50,3.0,True,False,27.17,60.36,91.13,Run_00382
1.0,0.4,50,3.0,False,True,35.52,508.71,763.63,Run_00383
1.0,0.4,50,3.0,False,False,32.27,213.45,321.96,Run_00384
