mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
normal,A0,141.69126694853477,45.05088143821089,35.96784999094782,2.6511179737306185,0.0,0.0,0.0
normal,A1S,135.32830325459136,43.17557605685835,34.060353835738525,2.5290050785882783,0.0,0.0,0.0
normal,A2S,135.11386831197416,42.6009118773018,36.100858300635984,2.5441303010486656,0.0,0.0,0.0
