Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0
2,08:15,5.392210526316336,1.348052631579084,0.0,Charging,Serving CEV,0.0,0.0,5.3659,Digging,Traveling,-1.348052631579084
3,08:30,0.0,1.348052631579084,5.4411,Digging,Idle,8.000000000000146,2.0000000000000364,0.5059,Charging,Serving CEV,0.6519473684209525
4,08:45,0.0,1.348052631579084,4.7809,Digging,Idle,0.0,2.0000000000000364,5.3659,Digging,Idle,0.6519473684209525
5,09:00,8.0,3.348052631579084,0.2481,Charging,Serving CEV,8.0,4.000000000000036,0.0,Charging,Serving CEV,0.6519473684209522
6,09:15,0.0,3.348052631579084,4.4919,Digging,Idle,0.0,4.000000000000036,4.2582,Digging,Idle,0.6519473684209522
7,09:30,0.0,3.348052631579084,4.7305,Traveling,Idle,0.0,4.000000000000036,5.3364,Traveling,Idle,0.6519473684209522
8,09:45,7.488842105263766,5.220263157895026,0.0,Charging,Serving CEV,8.0,6.000000000000036,0.0,Charging,Serving CEV,0.7797368421050104
9,10:00,0.0,5.220263157895026,4.2907,Digging,Traveling,0.0,6.000000000000036,4.8544,Digging,Traveling,0.7797368421050104
10,10:15,0.0,5.220263157895026,4.9351,Digging,Charging (grid),0.0,6.000000000000036,4.9351,Digging,Charging (grid),0.7797368421050104
11,10:30,0.0,5.220263157895026,5.4411,Digging,Charging (grid),0.0,6.000000000000036,4.8905,Digging,Charging (grid),0.7797368421050104
12,10:45,0.0,5.220263157895026,4.7653,Digging,Charging (grid),0.0,6.000000000000036,5.2098,Digging,Charging (grid),0.7797368421050104
13,11:00,0.0,5.220263157895026,0.0262,Idle,Charging (grid),0.0,6.000000000000036,0.5059,Idle,Charging (grid),0.7797368421050104
14,11:15,0.0,5.220263157895026,4.7093,Traveling,Charging (grid),0.0,6.000000000000036,4.7095,Traveling,Charging (grid),0.7797368421050104
15,11:30,0.0,5.220263157895026,4.2907,Digging,Charging (grid),0.0,6.000000000000036,4.2582,Digging,Charging (grid),0.7797368421050104
16,11:45,0.0,5.220263157895026,4.7425,Digging,Charging (grid),0.0,6.000000000000036,5.1226,Digging,Charging (grid),0.7797368421050104
17,12:00,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),0.7797368421050104
18,12:15,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),0.7797368421050104
19,12:30,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),0.7797368421050104
20,12:45,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),0.7797368421050104
21,13:00,0.0,5.220263157895026,0.0,,Charging (grid),0.0,6.000000000000036,0.0,,Charging (grid),0.7797368421050104
22,13:15,0.0,5.220263157895026,0.0,,Traveling,0.0,6.000000000000036,0.0,,Traveling,0.7797368421050104
23,13:30,7.327745152353928,7.052199445983508,0.0,Charging,Serving CEV,8.0,8.000000000000036,0.0,Charging,Serving CEV,0.9478005540165277
24,13:45,7.61432920250769,8.95578174661043,0.0,Charging,Serving CEV,8.0,10.000000000000036,0.0,Charging,Serving CEV,1.0442182533896052
25,14:00,0.0,8.95578174661043,4.9634,Digging,Idle,0.0,10.000000000000036,3.4832,Digging,Idle,1.0442182533896052
26,14:15,0.0,8.95578174661043,3.4832,Digging,Idle,0.0,10.000000000000036,5.2098,Digging,Idle,1.0442182533896052
27,14:30,6.400930041973283,10.556014257103751,0.0,Charging,Serving CEV,0.0,10.000000000000036,4.6066,Traveling,Idle,-0.5560142571037154
28,14:45,0.0,10.556014257103751,4.5721,Traveling,Idle,0.0,10.000000000000036,3.1344,Loading/Swinging,Idle,-0.5560142571037154
29,15:00,0.0,10.556014257103751,3.203,Loading/Swinging,Idle,8.0,12.000000000000036,0.0262,Charging,Serving CEV,1.4439857428962846
30,15:15,0.0,10.556014257103751,2.4016,Loading/Swinging,Idle,0.0,12.000000000000036,3.4034,Loading/Swinging,Idle,1.4439857428962846
31,15:30,0.0,10.556014257103751,3.7992,Loading/Swinging,Idle,0.0,12.000000000000036,3.7658,Loading/Swinging,Idle,1.4439857428962846
32,15:45,7.442056313580352,12.416528335498839,0.0,Charging,Serving CEV,8.0,14.000000000000036,0.0264,Charging,Serving CEV,1.5834716645011966
33,16:00,0.0,12.416528335498839,2.9596,Loading/Swinging,Idle,0.0,14.000000000000036,3.2655,Loading/Swinging,Idle,1.5834716645011966
34,16:15,0.0,12.416528335498839,4.7175,Traveling,Idle,0.0,14.000000000000036,4.7305,Traveling,Idle,1.5834716645011966
35,16:30,0.0,12.416528335498839,2.2047,Loading/Swinging,Idle,0.0,14.000000000000036,3.0868,Loading/Swinging,Idle,1.5834716645011966
36,16:45,0.0,12.416528335498839,2.4016,Loading/Swinging,Idle,0.0,14.000000000000036,2.4016,Loading/Swinging,Idle,1.5834716645011966
37,17:00,5.605681246653662,13.817948647162254,0.0,Charging,Serving CEV,8.0,16.000000000000036,0.0,Charging,Serving CEV,2.1820513528377816
38,17:15,7.704964144912967,15.744189683390495,0.0,Charging,Serving CEV,8.0,18.000000000000036,0.0,Charging,Serving CEV,2.2558103166095407
39,17:30,7.594475571320368,17.642808576220588,0.0,Charging,Serving CEV,8.0,20.000000000000036,0.0,Charging,Serving CEV,2.3571914237794473
40,17:45,8.0,19.642808576220588,0.0,Charging,Serving CEV,8.0,22.000000000000036,0.0,Charging,Serving CEV,2.3571914237794473
41,18:00,7.999999999999999,21.642808576220588,0.0,Charging,Serving CEV,8.0,24.000000000000036,0.0,Charging,Serving CEV,2.3571914237794473
42,18:15,6.758185496246295,23.332354950282163,0.0,Charging,Serving CEV,1.2850526315789443,24.321263157894773,0.0,Charging,Serving CEV,0.9889082076126101
43,18:30,0.0,23.332354950282163,0.0,,Traveling,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
44,18:45,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Traveling,0.9889082076126101
45,19:00,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
46,19:15,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
47,19:30,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
48,19:45,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
49,20:00,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
50,20:15,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
51,20:30,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
52,20:45,0.0,23.332354950282163,0.0,,Idle,0.0,24.321263157894773,0.0,,Idle,0.9889082076126101
53,21:00,0.0,23.332354950282163,0.0,,Charging (grid),0.0,24.321263157894773,0.0,,Charging (grid),0.9889082076126101
54,21:15,0.0,23.332354950282163,0.0,,Charging (grid),0.0,24.321263157894773,0.0,,Charging (grid),0.9889082076126101
55,21:30,0.0,23.332354950282163,0.0,,Charging (grid),0.0,24.321263157894773,0.0,,Charging (grid),0.9889082076126101
