Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,250.0
5,250.0,247.89473684210526
6,247.89473684210526,247.89473684210526
7,247.89473684210526,245.78947368421044
8,247.89473684210526,245.7894736842106
9,245.78947368421052,243.68421052631552
10,245.78947368421052,243.68421052631552
11,243.68421052631578,243.68421052631552
12,243.68421052631578,243.68421052631552
13,241.57894736842104,241.57894736842078
14,241.57894736842104,241.57894736842078
15,242.00892110039163,242.01255258029008
16,242.44568639575823,242.44615779215937
17,242.88245169112483,242.889315212788
18,243.31921698649143,243.33247263341664
19,243.75598228185802,243.77563005404528
20,244.19274757722462,244.21878747467392
21,244.62951287259122,244.66194489530255
22,245.06627816795782,245.11098620763744
23,245.50304346332442,245.56002751997232
24,245.93980875869102,245.56002751997232
25,246.3765740540576,243.45476436207758
26,246.8133393494242,243.45476436207758
27,247.2501046447908,243.45476436207758
28,247.6868699401574,243.45476436207758
29,247.6868699401574,243.45476436207758
30,245.80127437229038,241.99270486771883
31,245.80127437229038,241.99270486771883
32,245.80127437229038,241.99270486771883
33,243.69601121439564,241.99270486771883
34,243.69601121439564,239.8874417098241
35,243.69601121439564,239.8874417098241
36,243.69601121439564,239.8874417098241
37,243.69601121439564,239.8874417098241
38,241.5907480565009,237.78217855192935
39,239.7442004548097,235.6769153940346
40,237.73612401279343,233.57165223613987
41,235.73654908868903,231.46638907824513
42,233.6312859307943,229.3611259203504
43,231.74206688247847,228.23617469557593
44,231.74206688247847,228.23617469557593
45,231.74206688247847,228.23617469557593
46,231.74206688247847,228.23617469557593
47,231.74206688247847,228.23617469557593
48,231.74206688247847,228.23617469557593
49,231.74206688247847,228.23617469557593
50,231.74206688247847,228.23617469557593
51,231.74206688247847,228.23617469557593
52,231.74206688247847,228.23617469557593
53,231.74206688247847,228.23617469557593
54,232.17883217784507,228.73080708885828
55,232.61559747321166,229.22543948214064
56,233.05236276857826,229.720071875423
57,233.48912806394486,230.21470426870536
58,233.92589335931146,230.70933666198772
59,234.36265865467806,231.20396905527008
60,234.79942395004466,231.69860144855244
61,235.23618924541125,232.1932338418348
62,235.23618924541125,232.68786623511716
63,235.67295454077785,233.18249862839951
64,236.0235105482688,233.67713102168187
65,236.0235105482688,234.1717634149643
66,236.4602758436354,234.6663958082467
67,236.897041139002,235.16102820152912
68,237.3338064343686,235.65566059481154
69,237.7705717297352,236.15029298809395
70,238.2073370251018,236.64492538137637
71,238.6441023204684,237.13955777465878
72,239.080867615835,237.6341901679412
73,239.5176329112016,238.12882256122361
74,239.9543982065682,238.62345495450603
75,240.39116350193478,239.11808734778845
76,240.82792879730138,239.61271974107086
77,241.26469409266798,240.10735213435328
78,241.70145938803458,240.6019845276357
79,242.13822468340118,241.0966169209181
80,242.57498997876777,241.59124931420052
81,243.01175527413437,242.08588170748294
82,243.44852056950097,242.58051410076536
83,243.88528586486757,243.07514649404777
84,244.32205116023417,243.5697788873302
85,244.75881645560077,244.0644112806126
86,245.19558175096736,244.55904367389502
87,245.63234704633396,245.05367606717743
88,246.06911234170056,245.54830846045985
89,246.50587763706716,246.04294085374227
90,246.94264293243378,246.537573247023
91,247.37940822780016,247.03220564030542
92,247.8161735231668,247.52683803358784
93,248.2529388185334,248.02147042687028
94,248.68970411390006,248.51610282015267
95,249.1264694092667,249.0107352134351
96,249.56323470463335,249.50536760671756
97,250.0,250.0
