Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,3.4832,Digging,Traveling,0.0,0.0,4.6773,Digging,Idle,0.0
2,08:15,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,4.8905,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.2026,Digging,Idle,0.0,0.0,4.8905,Digging,Idle,0.0
4,08:45,0.0,0.0,3.4832,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,2.0
5,09:00,8.000000000000007,2.0000000000000018,0.0264,Charging,Serving CEV,0.0,2.0,5.4411,Digging,Idle,-1.7763568394002505e-15
6,09:15,0.0,2.0000000000000018,4.5506,Traveling,Idle,8.000000000000327,4.000000000000082,0.4689,Charging,Serving CEV,2.00000000000008
7,09:30,0.0,2.0000000000000018,4.7843,Digging,Idle,-7.016609515630989e-13,3.9999999999999063,4.6559,Traveling,Idle,1.9999999999999045
8,09:45,7.999999999999999,4.000000000000002,0.0,Charging,Serving CEV,8.00000000000132,6.000000000000236,0.0,Charging,Serving CEV,2.0000000000002345
9,10:00,0.0,4.000000000000002,4.2907,Digging,Idle,0.0,6.000000000000236,4.7809,Digging,Idle,2.0000000000002345
10,10:15,8.0,6.000000000000002,0.2629,Charging,Serving CEV,0.0,6.000000000000236,4.78,Digging,Idle,2.3447910280083306e-13
11,10:30,0.0,6.000000000000002,4.7843,Digging,Idle,0.0,6.000000000000236,4.2026,Digging,Idle,2.3447910280083306e-13
12,10:45,8.0,8.000000000000002,0.0,Charging,Serving CEV,8.0,8.000000000000236,0.4879,Charging,Serving CEV,2.3447910280083306e-13
13,11:00,0.0,8.000000000000002,4.7425,Digging,Traveling,0.0,8.000000000000236,3.203,Loading/Swinging,Traveling,2.3447910280083306e-13
14,11:15,0.0,8.000000000000002,6.1076,Traveling,Charging (grid),0.0,8.000000000000236,4.6066,Traveling,Charging (grid),2.3447910280083306e-13
