Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.67243767313022,250.0
4,248.6724376731308,250.0
5,248.6724376731308,250.0
6,246.56717451523605,247.89473684210526
7,246.56717451523605,247.89473684210526
8,246.56717451523605,248.3540945685399
9,244.4619113573413,248.3540945685399
10,244.4619113573413,246.24883141064515
11,244.78466066481974,244.1435682527504
12,245.2587824225634,244.1435682527504
13,245.73290418030706,244.1435682527504
14,246.20702593805072,242.03830509485567
15,246.68114769579438,242.03830509485567
16,247.15526945353804,242.03830509485567
17,247.6293912112817,242.03830509485567
18,248.10351296902536,239.93304193696093
19,248.57763472676902,237.8277787790662
20,249.05175648451268,237.8277787790662
21,249.52587824225634,238.28713650550083
22,250.0,238.74649423193546
23,250.0,239.20819285704923
24,247.89473684210526,239.669891482163
25,245.78947368421052,240.13159010727676
26,245.78947368421052,240.59328873239053
27,245.78947368421052,241.05576537109906
28,245.78947368421052,241.52372639552613
29,243.68421052631578,241.52372639552613
30,243.68421052631578,239.41846323763139
31,243.68421052631578,239.41846323763139
32,243.68421052631578,239.41846323763139
33,243.68421052631578,239.41846323763139
34,241.57894736842104,239.41846323763139
35,241.57894736842104,237.31320007973665
36,241.57894736842104,237.31320007973665
37,241.57894736842104,237.31320007973665
38,239.4736842105263,235.2079369218419
39,237.36842105263156,233.10267376394717
40,235.26315789473682,230.99741060605243
41,235.26315789473682,228.8921474481577
42,233.15789473684208,226.78688429026295
43,231.05263157894734,225.7732446535774
44,231.05263157894734,225.7732446535774
45,229.13864265927918,225.7732446535774
46,229.13864265927918,225.7732446535774
47,229.13864265927918,225.7732446535774
48,229.13864265927918,225.7732446535774
49,229.13864265927918,225.7732446535774
50,229.13864265927918,225.7732446535774
51,229.13864265927918,225.7732446535774
52,229.13864265927918,225.7732446535774
53,229.13864265927918,225.7732446535774
54,229.61276441702285,226.32385272963245
55,230.0868861747665,226.8744608056875
56,230.56100793251017,227.42506888174256
57,231.03512969025383,227.97567695779762
58,231.50925144799749,228.52628503385267
59,231.98337320574115,229.07689310990773
60,232.4574949634848,229.62750118596279
61,232.93161672122847,230.17810926201784
62,233.40573847897213,230.7287173380729
63,233.87986023671579,231.27932541412795
64,234.35398199445945,231.829933490183
65,234.8281037522031,232.3805415662381
66,235.30222550994677,232.93114964229318
67,235.77634726769043,233.48175771834826
68,236.25046902543409,234.03236579440335
69,236.72459078317775,234.58297387045843
70,237.1987125409214,235.13358194651352
71,237.67283429866507,235.6841900225686
72,238.14695605640873,236.23479809862368
73,238.6210778141524,236.78540617467877
74,239.09519957189605,237.33601425073385
75,239.5693213296397,237.88662232678894
76,240.04344308738337,238.43723040284402
77,240.51756484512703,238.9878384788991
78,240.9916866028707,239.5384465549542
79,241.46580836061435,240.08905463100928
80,241.939930118358,240.63966270706436
81,242.41405187610167,241.19027078311944
82,242.88817363384533,241.74087885917453
83,243.362295391589,242.2914869352296
84,243.83641714933265,242.8420950112847
85,244.3105389070763,243.39270308733978
86,244.78466066481997,243.94331116339487
87,245.25878242256363,244.49391923944995
88,245.7329041803073,245.04452731550504
89,246.20702593805095,245.59513539156012
90,246.6811476957946,246.14574346761435
91,247.15526945353827,246.69635154366944
92,247.62939121128193,247.24695961972452
93,248.1035129690256,247.79756769577963
94,248.57763472676925,248.3481757718347
95,249.0517564845129,248.8987838478898
96,249.52587824225634,249.4493919239449
97,250.0,250.0
