Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.415027202490963,Digging,Traveling,0.0,0.0,4.415027202490963,Digging,Traveling,0.0,0.0,4.415027202490963,Digging,Traveling,0.0,0.0
2,08:15,0.0,0.0,4.620747400505706,Digging,Idle,0.0,0.0,4.620747400505706,Digging,Idle,0.0,0.0,4.620747400505706,Digging,Idle,0.0,0.0
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,-1.5631940186722204e-13,-3.907985046680551e-14,5.296171160992352,Digging,Idle,-2.0889956431346945e-11,-5.222489107836736e-12,5.296171160992352,Digging,Idle,-2.000000000000039,-2.0000000000052225
4,08:45,0.0,1.9999999999999998,5.296171160992352,Digging,Idle,0.0,-3.907985046680551e-14,4.712058820360794,Digging,Idle,8.0,1.9999999999947775,0.0,Charging,Serving CEV,-2.000000000000039,-5.222267063231811e-12
5,09:00,0.0,1.9999999999999998,4.712058820360794,Digging,Idle,8.0,1.999999999999961,0.0,Charging,Serving CEV,0.0,1.9999999999947775,4.712058820360794,Digging,Idle,-3.885780586188048e-14,-5.222267063231811e-12
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,0.0,1.999999999999961,4.549521347476088,Traveling,Idle,8.00000000000217,3.99999999999532,0.0,Charging,Serving CEV,-2.000000000000039,-4.67981209339996e-12
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,8.000000000000002,3.9999999999999614,0.0,Charging,Serving CEV,0.0,3.99999999999532,4.549521347476088,Traveling,Idle,-1.0447368421053258,-1.044736842109967
8,09:45,0.0,5.044736842105287,4.549521347476088,Traveling,Idle,7.993185191395943,5.998296297848947,0.0,Charging,Serving CEV,7.993185191415429,5.998296297849177,0.0,Charging,Serving CEV,0.95355945574366,0.95355945574389
9,10:00,0.0,5.044736842105287,2.960562098388184,Loading/Swinging,Idle,0.0,5.998296297848947,4.7683564537307275,Digging,Traveling,0.0,5.998296297849177,4.7683564537307275,Digging,Traveling,0.95355945574366,0.95355945574389
10,10:15,0.0,5.044736842105287,4.7683564537307275,Digging,Idle,0.0,5.998296297848947,4.523637009098747,Digging,Charging (grid),0.0,5.998296297849177,4.523637009098747,Digging,Charging (grid),0.95355945574366,0.95355945574389
