Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,248.8209334862565,250.0
4,247.89473684210526,248.8209334862565,250.0
5,247.8947368421053,248.8209334862566,250.0
6,247.8947368421053,248.8209334862565,247.89473684210526
7,245.78947368421055,248.8209334862565,245.78947368421052
8,244.68975069252076,247.55352299820422,245.78947368421052
9,244.68975069252076,247.55352299820422,245.78947368421052
10,244.68975069252076,245.44825984030928,245.78947368421052
11,244.68975069252076,245.44825984030928,245.78947368421092
12,244.68975069252076,245.44825984030928,243.68421052631618
13,242.58448753462602,243.3429966824134,241.57894736844074
14,242.58448753462602,243.3429966824134,241.57894736844074
15,242.58448753462602,243.3429966824134,241.94921414665936
16,242.58448753462602,243.3429966824134,242.31948092487798
17,242.58448753462602,243.3429966824134,242.6897477030966
18,240.47922437673128,241.23773352451866,243.06001448131522
19,238.37396121883654,240.56096044535025,243.43028125953379
20,238.37396121883654,240.56096044535025,243.8005480377524
21,238.83710939398355,240.98426387105488,244.17081481597103
22,239.30025756913057,241.4075672967595,244.54108159418965
23,239.76340574427758,241.83087072246414,244.91134837240827
24,240.2265539194246,242.25417414816877,245.2816151506269
25,240.6897020945716,242.6774775738734,245.6518819288455
26,241.1528502697186,243.10078099957803,246.02214870706413
27,241.61599844486562,243.52408442528267,246.39241548528275
28,242.07914662001264,243.9473878509873,246.76268226350138
29,242.54229479515965,244.37069127669193,246.76268226350138
30,243.00544297030666,244.79399470239656,244.65741910560664
31,243.46859114545367,245.2172981281012,244.65741910560664
32,243.93173932060068,245.64060155380582,244.65741910560664
33,244.3948874957477,246.06390497951045,244.65741910560664
34,244.3948874957477,246.06390497951045,242.5521559477119
35,242.28962433785296,245.3786537867577,242.5521559477119
36,242.28962433785296,245.3786537867577,242.5521559477119
37,242.28962433785296,245.3786537867577,242.5521559477119
38,242.28962433785296,243.27339062886296,240.44689278981716
39,242.28962433785296,241.16812747096822,238.34162963192242
40,242.28962433785296,239.06286431307348,236.23636647402768
41,242.28962433785296,236.95760115517874,234.13110331613294
42,242.28962433785296,235.56768842579726,233.33723429794452
43,242.28962433785296,233.53557856944892,233.33723429794452
44,242.28962433785296,233.53557856944892,233.33723429794452
45,240.18436117995822,233.53557856944892,233.33723429794452
46,238.07909802206348,233.53557856944892,233.33723429794452
47,238.07909802206348,233.53557856944892,233.33723429794452
48,235.97383486416874,233.53557856944892,233.33723429794452
49,233.868571706274,233.53557856944892,233.33723429794452
50,233.83200660932107,233.53557856944892,233.33723429794452
51,231.72674345142633,233.53557856944892,233.33723429794452
52,229.6214802935316,233.53557856944892,233.33723429794452
53,229.6214802935316,233.53557856944892,233.33723429794452
54,230.0846284686786,233.95888199515355,233.71593351844578
55,230.5477766438256,234.38218542085818,234.09463273894704
56,231.01092481897263,234.8054888465628,234.4733319594483
57,231.47407299411964,235.22879227226744,234.85203117994956
58,231.93722116926665,235.65209569797207,235.23073040045082
59,232.40036934441366,236.0753991236767,235.60942962095208
60,232.86351751956067,236.49870254938133,235.98812884145335
61,233.32666569470769,236.49870254938133,236.3668280619546
62,233.7898138698547,236.49870254938133,236.74552728245587
63,234.2529620450017,236.49870254938133,237.12422650295713
64,234.71611022014872,236.49870254938133,237.5029257234584
65,235.17925839529573,236.49870254938133,237.88162494395965
66,235.64240657044274,236.92200597508597,238.2603241644609
67,236.10555474558976,237.3453094007906,238.63902338496217
68,236.56870292073677,237.76861282649523,239.01772260546343
69,237.03185109588378,238.19191625219986,239.3964218259647
70,237.4949992710308,238.6152196779045,239.77512104646596
71,237.9581474461778,239.03852310360912,240.15382026696722
72,238.42129562132482,239.46182652931375,240.53251948746848
73,238.88444379647183,239.88512995501839,240.91121870796974
74,239.34759197161884,240.30843338072302,241.289917928471
75,239.81074014676585,240.73173680642765,241.66861714897226
76,240.27388832191286,241.15504023213228,242.04731636947352
77,240.73703649705988,241.5783436578369,242.42601558997478
78,241.2001846722069,242.00164708354154,242.80471481047604
79,241.6633328473539,242.42495050924617,243.1834140309773
80,242.1264810225009,242.8482539349508,243.56211325147856
81,242.58962919764792,243.27155736065544,243.94081247197983
82,243.05277737279494,243.69486078636007,244.3195116924811
83,243.51592554794195,244.1181642120647,244.69821091298235
84,243.97907372308896,244.54146763776933,245.0769101334836
85,244.44222189823597,244.96477106347396,245.45560935398487
86,244.90537007338298,245.3880744891786,245.83430857448613
87,245.36851824853,245.81137791488322,246.2130077949874
88,245.831666423677,246.23468134058785,246.59170701548865
89,246.29481459882402,246.6579847662925,246.9704062359899
90,246.75796277397103,247.03687602006752,247.34910545649117
91,247.22111094911804,247.46017944577216,247.72780467699243
92,247.68425912426505,247.88348287147682,248.1065038974937
93,248.14740729941207,248.30678629718142,248.48520311799496
94,248.61055547455908,248.73008972288605,248.86390233849622
95,249.0737036497061,249.1533931485907,249.24260155899748
96,249.536851824853,249.57669657429534,249.62130077949874
97,250.0,250.0,250.0
