Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,5.3659,Digging,Idle,0.0
2,08:15,0.0,0.0,4.5629,Digging,Idle,0.0,0.0,3.4034,Loading/Swinging,Idle,0.0
3,08:30,8.0,2.0,0.4689,Charging,Serving CEV,0.0,0.0,3.4361,Loading/Swinging,Idle,-2.0
4,08:45,0.0,2.0,4.7809,Digging,Idle,0.0,0.0,4.9634,Digging,Traveling,-2.0
5,09:00,7.63557894736842,3.9088947368421048,0.0,Charging,Serving CEV,8.0,2.0,0.7188,Charging,Serving CEV,-1.9088947368421048
6,09:15,0.0,3.9088947368421048,4.7653,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,0.09110526315789524
7,09:30,0.0,3.9088947368421048,4.7305,Traveling,Idle,-0.0,4.0,6.1076,Traveling,Idle,0.09110526315789524
8,09:45,7.999999999999962,5.908894736842095,0.0,Charging,Serving CEV,0.0,4.0,5.3659,Digging,Idle,-1.908894736842095
9,10:00,0.0,5.908894736842095,4.78,Digging,Idle,0.0,4.0,4.9634,Digging,Idle,-1.908894736842095
10,10:15,0.0,5.908894736842095,5.2098,Digging,Idle,4.547548302836831e-10,4.000000000113689,3.7992,Loading/Swinging,Idle,-1.9088947367284064
11,10:30,0.0,5.908894736842095,4.8277,Digging,Idle,8.0,6.000000000113689,0.2629,Charging,Serving CEV,0.09110526327159363
12,10:45,8.0,7.908894736842095,0.0,Charging,Serving CEV,0.0,6.000000000113689,3.7992,Loading/Swinging,Idle,-1.9088947367284064
13,11:00,0.0,7.908894736842095,2.6102,Loading/Swinging,Idle,0.0,6.000000000113689,4.6483,Traveling,Idle,-1.9088947367284064
14,11:15,0.0,7.908894736842095,4.6176,Traveling,Idle,8.0,8.000000000113689,0.7188,Charging,Serving CEV,0.09110526327159363
15,11:30,0.0,7.908894736842095,4.8905,Digging,Idle,0.0,8.000000000113689,4.8544,Digging,Idle,0.09110526327159363
16,11:45,0.0,7.908894736842095,4.9351,Digging,Idle,0.0,8.000000000113689,4.7809,Digging,Idle,0.09110526327159363
17,12:00,8.0,9.908894736842095,0.0,Charging,Serving CEV,8.0,10.000000000113689,0.0,Charging,Serving CEV,0.09110526327159363
18,12:15,8.0,11.908894736842095,0.0,Charging,Serving CEV,8.000000000000002,12.000000000113689,0.0,Charging,Serving CEV,0.09110526327159363
