Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.00000000000003
5,247.89473684210526,250.0
6,247.89473684210526,247.89473684210526
7,247.89473684210526,247.89473684210526
8,245.78947368421052,245.7894736842105
9,243.68421052631578,243.68421052631575
10,243.68421052631578,243.68421052631575
11,243.68421052631578,244.1528749505342
12,243.68421052631578,244.62153937475264
13,241.57894736842104,245.0915631916047
14,241.57894736842104,245.56158700845677
15,241.57894736842104,246.03517357834528
16,241.57894736842104,246.51635071908817
17,241.57894736842104,246.99752785983105
18,239.4736842105263,247.47960556024375
19,237.36842105263156,247.96168326065646
20,237.36842105263156,248.44376096106916
21,237.83840910416308,248.92583866148186
22,238.30839715569456,249.40791636189456
23,238.77838520722608,249.40791636189456
24,239.24837325875757,247.7359496028918
25,239.71836131028908,245.7186846954709
26,240.18834936182057,245.7186846954709
27,240.6583374133521,245.7186846954709
28,241.12832546488357,244.01574295929638
29,241.59831351641506,244.01574295929638
30,242.06830156794658,244.01574295929638
31,242.53828961947806,244.01574295929638
32,243.00827767100958,244.01574295929638
33,243.47826572254107,242.310246817987
34,243.47826572254107,242.310246817987
35,241.37300256464633,242.310246817987
36,241.37300256464633,242.310246817987
37,241.37300256464633,242.310246817987
38,239.84684152208777,241.85566074232185
39,239.84684152208777,239.7503975844271
40,239.84684152208777,237.64513442653237
41,237.74157836419303,235.53987126863763
42,235.6363152062983,233.7909436659718
43,233.53105204840355,231.68568050807707
44,231.4257888905088,229.783269495475
45,229.32052573261407,229.783269495475
46,229.32052573261407,229.783269495475
47,229.32052573261407,229.783269495475
48,229.32052573261407,229.783269495475
49,229.32052573261407,229.783269495475
50,229.32052573261407,229.783269495475
51,229.32052573261407,229.783269495475
52,229.32052573261407,229.783269495475
53,229.32052573261407,229.783269495475
54,229.7905137841456,230.2653471958877
55,230.26050183567708,230.7474248963004
56,230.73048988720856,231.2295025967131
57,231.20047793874008,231.7115802971258
58,231.67046599027157,232.1936579975385
59,232.14045404180308,232.6757356979512
60,232.61044209333457,233.1578133983639
61,233.08043014486609,233.63989109877662
62,233.55041819639757,233.63989109877662
63,234.02040624792906,234.12196879918932
64,234.49039429946058,234.5735135867934
65,234.96038235099206,234.5735135867934
66,235.43037040252358,235.0555912872061
67,235.90035845405507,235.53766898761882
68,236.37034650558655,236.01974668803152
69,236.84033455711807,236.50182438844422
70,237.31032260864956,236.98390208885692
71,237.78031066018104,237.46597978926962
72,238.25029871171256,237.94805748968233
73,238.72028676324405,238.43013519009503
74,239.19027481477553,238.91221289050773
75,239.66026286630705,239.39429059092043
76,240.13025091783854,239.87636829133314
77,240.60023896937005,240.35844599174584
78,241.07022702090154,240.84052369215854
79,241.54021507243303,241.32260139257124
80,242.01020312396454,241.80467909298395
81,242.48019117549603,242.28675679339665
82,242.95017922702752,242.76883449380935
83,243.42016727855903,243.25091219422205
84,243.89015533009052,243.73298989463476
85,244.360143381622,244.21506759504746
86,244.83013143315353,244.69714529546016
87,245.300119484685,245.17922299587286
88,245.77010753621653,245.66130069628556
89,246.24009558774802,246.14337839669827
90,246.7100836392795,246.62545609711105
91,247.18007169081102,247.1075337975233
92,247.6500597423425,247.58961149793606
93,248.120047793874,248.07168919834885
94,248.5900358454055,248.5537668987616
95,249.060023896937,249.0358445991744
96,249.53001194846848,249.5179222995872
97,250.0,250.0
