Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.0
5,247.8947368421053,250.0
6,247.8947368421053,247.89473684210526
7,245.78947368421055,245.78947368421052
8,244.68975069252076,245.78947368421052
9,244.68975069252076,243.68421052631578
10,244.68975069252076,243.68421052631578
11,244.68975069252076,243.68421052631578
12,244.68975069252076,243.68421052631578
13,242.58448753462602,241.57894736842104
14,242.58448753462602,241.57894736842104
15,242.58448753462602,242.0071636707966
16,242.58448753462602,242.43684403414792
17,242.58448753462602,242.86806302508052
18,240.47922437673128,243.2992820160131
19,238.37396121883654,243.7305010069457
20,238.37396121883654,244.16337221596223
21,238.83710939398355,244.59624342497875
22,239.30025756913057,245.02911463399533
23,239.76340574427758,245.46198584301192
24,240.2265539194246,245.46198584301192
25,240.6897020945716,243.35672268511718
26,241.1528502697186,243.35672268511718
27,241.61599844486562,243.35672268511718
28,242.07914662001264,243.35672268511718
29,242.54229479515965,243.35672268511718
30,243.00544297030666,241.25145952722244
31,243.46859114545367,241.25145952722244
32,243.93173932060068,241.25145952722244
33,244.3948874957477,239.1461963693277
34,244.3948874957477,239.1461963693277
35,242.28962433785296,239.1461963693277
36,242.28962433785296,239.1461963693277
37,242.28962433785296,239.1461963693277
38,242.28962433785296,237.04093321143296
39,242.28962433785296,234.93567005353822
40,242.28962433785296,232.83040689564348
41,242.28962433785296,230.72514373774874
42,242.28962433785296,228.619880579854
43,242.28962433785296,228.619880579854
44,242.28962433785296,228.619880579854
45,240.18436117995822,228.619880579854
46,238.07909802206348,228.619880579854
47,238.07909802206348,228.619880579854
48,235.97383486416874,228.619880579854
49,233.868571706274,228.619880579854
50,233.83200660932107,228.619880579854
51,231.72674345142633,228.619880579854
52,229.6214802935316,228.619880579854
53,229.6214802935316,228.619880579854
54,230.0846284686786,229.10579238485732
55,230.5477766438256,229.59170418986065
56,231.01092481897263,230.07761599486398
57,231.47407299411964,230.5635277998673
58,231.93722116926665,231.04943960487063
59,232.40036934441366,231.53535140987395
60,232.86351751956067,232.02126321487728
61,233.32666569470769,232.5071750198806
62,233.7898138698547,232.99308682488393
63,234.2529620450017,233.47899862988726
64,234.71611022014872,233.96491043489058
65,235.17925839529573,234.4508222398938
66,235.64240657044274,234.93673404489712
67,236.10555474558976,235.42264584990045
68,236.56870292073677,235.90855765490377
69,237.03185109588378,236.3944694599071
70,237.4949992710308,236.88038126491043
71,237.9581474461778,237.36629306991375
72,238.42129562132482,237.85220487491708
73,238.88444379647183,238.3381166799204
74,239.34759197161884,238.82402848492373
75,239.81074014676585,239.30994028992706
76,240.27388832191286,239.79585209493038
77,240.73703649705988,240.2817638999337
78,241.2001846722069,240.76767570493703
79,241.6633328473539,241.25358750994036
80,242.1264810225009,241.73949931494369
81,242.58962919764792,242.225411119947
82,243.05277737279494,242.71132292495034
83,243.51592554794195,243.19723472995366
84,243.97907372308896,243.683146534957
85,244.44222189823597,244.16905833996032
86,244.90537007338298,244.65497014496364
87,245.36851824853,245.14088194996697
88,245.831666423677,245.6267937549703
89,246.29481459882402,246.11270555997362
90,246.75796277397103,246.59861736497677
91,247.22111094911804,247.0845291699801
92,247.68425912426505,247.5704409749834
93,248.14740729941207,248.05635277998672
94,248.61055547455908,248.54226458499002
95,249.0737036497061,249.02817638999335
96,249.536851824853,249.51408819499667
97,250.0,250.0
