Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.3389,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,0.0
3,08:30,8.0,2.0,0.1325,Charging,Serving CEV,0.0,0.0,5.1226,Digging,Idle,-2.0
4,08:45,0.0,2.0,4.2907,Digging,Idle,0.0,0.0,4.6773,Digging,Traveling,-2.0
5,09:00,0.0,2.0,5.3389,Digging,Idle,8.0,2.0,0.2481,Charging,Serving CEV,0.0
6,09:15,0.0,2.0,4.6559,Traveling,Idle,7.999999999999897,3.9999999999999742,0.0,Charging,Serving CEV,1.9999999999999742
7,09:30,7.999999999999997,3.999999999999999,1.3131,Charging,Serving CEV,-0.0,3.9999999999999742,4.7095,Traveling,Idle,-2.4868995751603507e-14
8,09:45,6.245263157894854,5.561315789473713,0.0264,Charging,Serving CEV,8.0,5.999999999999974,0.0,Charging,Serving CEV,0.4386842105262616
9,10:00,0.0,5.561315789473713,4.9634,Digging,Traveling,0.0,5.999999999999974,4.7425,Digging,Traveling,0.4386842105262616
10,10:15,0.0,5.561315789473713,5.3659,Digging,Charging (grid),0.0,5.999999999999974,3.4832,Digging,Charging (grid),0.4386842105262616
11,10:30,0.0,5.561315789473713,4.8544,Digging,Charging (grid),0.0,5.999999999999974,4.9634,Digging,Charging (grid),0.4386842105262616
12,10:45,0.0,5.561315789473713,4.9634,Digging,Charging (grid),0.0,5.999999999999974,5.3389,Digging,Charging (grid),0.4386842105262616
13,11:00,0.0,5.561315789473713,0.061,Idle,Charging (grid),0.0,5.999999999999974,0.0,Idle,Charging (grid),0.4386842105262616
14,11:15,0.0,5.561315789473713,4.5506,Traveling,Charging (grid),0.0,5.999999999999974,4.7095,Traveling,Charging (grid),0.4386842105262616
15,11:30,0.0,5.561315789473713,4.1586,Loading/Swinging,Charging (grid),0.0,5.999999999999974,4.6773,Digging,Charging (grid),0.4386842105262616
16,11:45,0.0,5.561315789473713,4.2907,Digging,Charging (grid),0.0,5.999999999999974,4.4919,Digging,Charging (grid),0.4386842105262616
17,12:00,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),0.4386842105262616
18,12:15,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),0.4386842105262616
19,12:30,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),0.4386842105262616
20,12:45,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),0.4386842105262616
21,13:00,0.0,5.561315789473713,0.0,,Charging (grid),0.0,5.999999999999974,0.0,,Charging (grid),0.4386842105262616
22,13:15,0.0,5.561315789473713,0.0,,Traveling,0.0,5.999999999999974,0.0,,Traveling,0.4386842105262616
