Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A1R_minus_A0_cum_kWh
68,00:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
69,01:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
70,01:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
71,01:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
72,01:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
73,02:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
74,02:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
75,02:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
76,02:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
77,03:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
78,03:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
79,03:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
80,03:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
81,04:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
82,04:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
83,04:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
