Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7653,Digging,Traveling,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,5.2098,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.2098,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.4689,Charging,Serving CEV,0.0,0.0,5.3659,Digging,Idle,8.0,2.0,0.0264,Charging,Serving CEV,-2.0,0.0
4,08:45,0.0,2.0,4.8277,Digging,Idle,5.283368421052614,1.3208421052631536,0.4689,Charging,Serving CEV,0.0,2.0,4.2907,Digging,Idle,-0.6791578947368464,0.0
5,09:00,0.0,2.0,4.2907,Digging,Idle,7.999999999999999,3.3208421052631536,0.1325,Charging,Serving CEV,0.0,2.0,3.4832,Digging,Idle,1.3208421052631536,0.0
6,09:15,0.0,2.0,4.7093,Traveling,Idle,0.0,3.3208421052631536,4.6773,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,1.3208421052631536,2.0
7,09:30,8.0,4.0,0.1325,Charging,Serving CEV,0.0,3.3208421052631536,4.6066,Traveling,Idle,0.0,4.0,4.6483,Traveling,Idle,-0.6791578947368464,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,5.320842105263154,0.0,Charging,Serving CEV,7.137894736842105,5.784473684210527,0.0,Charging,Serving CEV,-0.6791578947368393,-0.21552631578946624
9,10:00,0.0,5.999999999999993,4.7425,Digging,Idle,0.0,5.320842105263154,4.9634,Digging,Traveling,0.0,5.784473684210527,4.8544,Digging,Traveling,-0.6791578947368393,-0.21552631578946624
10,10:15,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,5.320842105263154,4.7843,Digging,Charging (grid),0.0,5.784473684210527,4.4919,Digging,Charging (grid),-0.6791578947368393,-0.21552631578946624
